ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.502286739005279906e-04,-9.794033449835284344e+00
0.000000000000000000e+00,-1.502286746877086953e-04,-9.794033449979151484e+00
0.000000000000000000e+00,-1.502286754748894000e-04,-9.794033450123015072e+00
0.000000000000000000e+00,-1.502286762620701048e-04,-9.794033450266880436e+00
0.000000000000000000e+00,-1.502286770492508095e-04,-9.794033450410747577e+00
0.000000000000000000e+00,-1.502286778364315142e-04,-9.794033450554612941e+00
0.000000000000000000e+00,-1.502286786236122190e-04,-9.794033450698476528e+00
0.000000000000000000e+00,-1.502286794107928966e-04,-9.794033450842343669e+00
0.000000000000000000e+00,-1.502286801979736284e-04,-9.794033450986207257e+00
0.000000000000000000e+00,-1.502286809851543061e-04,-9.794033451130072621e+00
0.000000000000000000e+00,-1.502286817723350108e-04,-9.794033451273937985e+00
0.000000000000000000e+00,-1.502286825595156884e-04,-9.794033451417799796e+00
0.000000000000000000e+00,-1.502286833466963932e-04,-9.794033451561666936e+00
0.000000000000000000e+00,-1.502286841338770708e-04,-9.794033451705530524e+00
0.000000000000000000e+00,-1.502286849210577755e-04,-9.794033451849395888e+00
0.000000000000000000e+00,-1.502286857082384532e-04,-9.794033451993261252e+00
0.000000000000000000e+00,-1.502286864954191579e-04,-9.794033452137126616e+00
0.000000000000000000e+00,-1.502286872825998355e-04,-9.794033452280991980e+00
0.000000000000000000e+00,-1.502286880697805403e-04,-9.794033452424857344e+00
0.000000000000000000e+00,-1.502286888569611637e-04,-9.794033452568720932e+00
0.000000000000000000e+00,-1.502286896441418684e-04,-9.794033452712588073e+00
0.000000000000000000e+00,-1.502286904313225461e-04,-9.794033452856451660e+00
0.000000000000000000e+00,-1.502286912185032237e-04,-9.794033453000318801e+00
0.000000000000000000e+00,-1.502286920056839013e-04,-9.794033453144184165e+00
0.000000000000000000e+00,-1.502286927928645789e-04,-9.794033453288049529e+00
0.000000000000000000e+00,-1.502286935800452566e-04,-9.794033453431913117e+00
0.000000000000000000e+00,-1.502286943672259342e-04,-9.794033453575782033e+00
0.000000000000000000e+00,-1.502286951544065847e-04,-9.794033453719645621e+00
0.000000000000000000e+00,-1.502286959415872624e-04,-9.794033453863510985e+00
0.000000000000000000e+00,-1.502286967287679129e-04,-9.794033454007376349e+00
0.000000000000000000e+00,-1.502286975159486176e-04,-9.794033454151241713e+00
0.000000000000000000e+00,-1.502286983031292681e-04,-9.794033454295108854e+00
0.000000000000000000e+00,-1.502286990903099187e-04,-9.794033454438972441e+00
0.000000000000000000e+00,-1.502286998774905692e-04,-9.794033454582836029e+00
0.000000000000000000e+00,-1.502287006646712468e-04,-9.794033454726703170e+00
0.000000000000000000e+00,-1.502287014518518973e-04,-9.794033454870564981e+00
0.000000000000000000e+00,-1.502287022390325208e-04,-9.794033455014430345e+00
0.000000000000000000e+00,-1.502287030262131984e-04,-9.794033455158295709e+00
0.000000000000000000e+00,-1.502287038133938489e-04,-9.794033455302159297e+00
0.000000000000000000e+00,-1.502287046005745265e-04,-9.794033455446026437e+00
0.000000000000000000e+00,-1.502287053877551500e-04,-9.794033455589891801e+00
0.000000000000000000e+00,-1.502287061749358005e-04,-9.794033455733757165e+00
