pos_lat (deg),pos_lon (deg),pos_alt (m)
3.099999977900000303e+01,1.209999997790000066e+02,9.999962089999999693e-01
3.099999995939229436e+01,1.209999997790000066e+02,9.999962089999999693e-01
3.100000013977770763e+01,1.209999997790008877e+02,9.999964071779514629e-01
3.100000032016430751e+01,1.209999997789970791e+02,9.999965797703338488e-01
3.100000050054573819e+01,1.209999997789884247e+02,9.999969735330533904e-01
3.100000068092606398e+01,1.209999997789799266e+02,9.999969069629330853e-01
3.100000086130253862e+01,1.209999997789779655e+02,9.999965082679758144e-01
3.100000104168010395e+01,1.209999997789757771e+02,9.999960087801847974e-01
3.100000122205916142e+01,1.209999997789690838e+02,9.999948827896310011e-01
3.100000140243042779e+01,1.209999997789572319e+02,9.999931991733416181e-01
3.100000158279757301e+01,1.209999997789465453e+02,9.999922170459206727e-01
3.100000176317235656e+01,1.209999997789323913e+02,9.999918912966232476e-01
3.100000194355110139e+01,1.209999997789235380e+02,9.999914159181167994e-01
3.100000212393071308e+01,1.209999997789209232e+02,9.999915361482303311e-01
3.100000230431419368e+01,1.209999997789233390e+02,9.999925155077973304e-01
3.100000248470074737e+01,1.209999997789221453e+02,9.999937075719890212e-01
3.100000266508980573e+01,1.209999997789158783e+02,9.999949984546587789e-01
3.100000284548132257e+01,1.209999997789068829e+02,9.999961764209244208e-01
3.100000302587915968e+01,1.209999997788936241e+02,9.999969590111960072e-01
3.100000320627760786e+01,1.209999997788811328e+02,9.999974495765990845e-01
3.100000338668675326e+01,1.209999997788647619e+02,9.999980443250543471e-01
3.100000356709193738e+01,1.209999997788409445e+02,1.000000398893430287e+00
3.100000374749668097e+01,1.209999997788226267e+02,1.000002742772084341e+00
3.100000392790225234e+01,1.209999997788041100e+02,1.000005031215987161e+00
3.100000410830091013e+01,1.209999997787828789e+02,1.000007605330792249e+00
3.100000428870444580e+01,1.209999997787627564e+02,1.000010237719464623e+00
3.100000446910537377e+01,1.209999997787371626e+02,1.000013195003322641e+00
3.100000464950040069e+01,1.209999997787057140e+02,1.000017533461081687e+00
3.100000482990344608e+01,1.209999997786714943e+02,1.000021885719586834e+00
3.100000501030916311e+01,1.209999997786416372e+02,1.000026494908378361e+00
3.100000519071260285e+01,1.209999997786148782e+02,1.000030932356731572e+00
3.100000537112041954e+01,1.209999997785822075e+02,1.000034727507256083e+00
3.100000555153047088e+01,1.209999997785500625e+02,1.000039279687085170e+00
3.100000573194421705e+01,1.209999997785192818e+02,1.000044215298319994e+00
3.100000591235757952e+01,1.209999997784846499e+02,1.000049099992077029e+00
3.100000609277451957e+01,1.209999997784383936e+02,1.000053989521775044e+00
3.100000627319021618e+01,1.209999997783831986e+02,1.000058639518709214e+00
3.100000645361267715e+01,1.209999997783349670e+02,1.000062423860962113e+00
3.100000663404004797e+01,1.209999997782815484e+02,1.000066723504815736e+00
3.100000681447072282e+01,1.209999997782256003e+02,1.000070900743226909e+00
3.100000699490290046e+01,1.209999997781686858e+02,1.000075061782317976e+00
3.100000717533106709e+01,1.209999997781127519e+02,1.000079557288684251e+00
3.100000735576462318e+01,1.209999997780565479e+02,1.000084415038004382e+00
3.100000753619752203e+01,1.209999997780033993e+02,1.000090328021632224e+00
3.100000771662703514e+01,1.209999997779538035e+02,1.000096776463024417e+00
3.100000789705519466e+01,1.209999997779094087e+02,1.000103891808437062e+00
3.100000807748100939e+01,1.209999997778683678e+02,1.000110343464148288e+00
3.100000825789669889e+01,1.209999997778245273e+02,1.000116801828106361e+00
3.100000843830441610e+01,1.209999997777740930e+02,1.000123391600331368e+00
3.100000861871672342e+01,1.209999997777270409e+02,1.000129313022225297e+00
3.100000879912734675e+01,1.209999997776691885e+02,1.000133895858354549e+00
3.100000897954362244e+01,1.209999997776144198e+02,1.000138009018828322e+00
3.100000915995652306e+01,1.209999997775526737e+02,1.000142407758161545e+00
3.100000934037459288e+01,1.209999997774841773e+02,1.000146951736770262e+00
3.100000952079714978e+01,1.209999997774273623e+02,1.000151163748212335e+00
3.100000970122137289e+01,1.209999997773628877e+02,1.000154430665142202e+00
3.100000988164102012e+01,1.209999997772960398e+02,1.000157803279145607e+00
3.100001006206557363e+01,1.209999997772344926e+02,1.000160562367243156e+00
3.100001024249696613e+01,1.209999997771746933e+02,1.000162805378610908e+00
3.100001042292706543e+01,1.209999997771134304e+02,1.000165151588595647e+00
3.100001060335193515e+01,1.209999997770515137e+02,1.000168191460582889e+00
3.100001078377527364e+01,1.209999997769870674e+02,1.000171018266452938e+00
3.100001096419325464e+01,1.209999997769199922e+02,1.000173843550603792e+00
3.100001114461953478e+01,1.209999997768445041e+02,1.000176227651958349e+00
3.100001132504953816e+01,1.209999997767728814e+02,1.000178219989435346e+00
3.100001150547446471e+01,1.209999997766991413e+02,1.000180450105045082e+00
3.100001168590751277e+01,1.209999997766297781e+02,1.000183131794921243e+00
3.100001186635295269e+01,1.209999997765617934e+02,1.000185772814691898e+00
3.100001204680071965e+01,1.209999997764943913e+02,1.000188505265516836e+00
3.100001222724188210e+01,1.209999997764156348e+02,1.000191620386310154e+00
3.100001240768503408e+01,1.209999997763345903e+02,1.000194845271887178e+00
3.100001258813134797e+01,1.209999997762493820e+02,1.000197892983816228e+00
3.100001276857510035e+01,1.209999997761607915e+02,1.000200036539798942e+00
3.100001294901605320e+01,1.209999997760639445e+02,1.000202017113836161e+00
3.100001312945625997e+01,1.209999997759663870e+02,1.000203880693731895e+00
3.100001330989196191e+01,1.209999997758684032e+02,1.000206214995881027e+00
3.100001349033053089e+01,1.209999997757687851e+02,1.000208769957462884e+00
3.100001367076480463e+01,1.209999997756726913e+02,1.000211045870381454e+00
3.100001385119709241e+01,1.209999997755690231e+02,1.000213408578466190e+00
3.100001403163472347e+01,1.209999997754636638e+02,1.000215398107483722e+00
3.100001421206768626e+01,1.209999997753625962e+02,1.000216750402430854e+00
3.100001439250246804e+01,1.209999997752650387e+02,1.000217713703982270e+00
3.100001457293969764e+01,1.209999997751609726e+02,1.000219047201845290e+00
3.100001475338159906e+01,1.209999997750541496e+02,1.000220645112064988e+00
3.100001493382698925e+01,1.209999997749484919e+02,1.000221254600543341e+00
3.100001511427298695e+01,1.209999997748408589e+02,1.000221725824338881e+00
3.100001529472707418e+01,1.209999997747263620e+02,1.000222357778211224e+00
3.100001547518173339e+01,1.209999997746126468e+02,1.000223036093388806e+00
3.100001565564155470e+01,1.209999997744996421e+02,1.000223944354404093e+00
3.100001583609754263e+01,1.209999997743859126e+02,1.000225270879053774e+00
3.100001601655089445e+01,1.209999997742733626e+02,1.000226723747484892e+00
3.100001619700881150e+01,1.209999997741565494e+02,1.000227833854264947e+00
3.100001637747216066e+01,1.209999997740342650e+02,1.000228067970493795e+00
3.100001655792771516e+01,1.209999997739202797e+02,1.000228664135150103e+00
3.100001673838434257e+01,1.209999997738203774e+02,1.000229130312576320e+00
3.100001691884110144e+01,1.209999997737176045e+02,1.000229581400539081e+00
3.100001709929813387e+01,1.209999997736127568e+02,1.000229952879437390e+00
3.100001727975103805e+01,1.209999997735111066e+02,1.000229837354964957e+00
3.100001746020862115e+01,1.209999997734081774e+02,1.000229468536322441e+00
3.100001764066827192e+01,1.209999997732959400e+02,1.000228803277932954e+00
