Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.848873862676171126e-04,-3.840422611062130874e-05,2.554136478948481118e-05
5.126267280238104747e-04,6.036972817923077128e-05,-2.405609525889291925e-04
2.027249814404269402e-04,-1.027711430951127675e-04,1.077075336810439548e-04
-3.049392116321599189e-05,-5.085509925077909884e-04,-1.688533770394105209e-04
1.627558373689237084e-04,-6.759029101152307182e-04,-7.516217245647385629e-04
-2.477251865747108310e-04,-6.406815158527795874e-04,-7.437707253974801909e-04
8.853654658468709164e-05,4.474670990810396784e-06,-9.436206402342266859e-04
-1.388978894555856225e-04,-9.032616823086874521e-04,-1.004515678595256905e-03
2.060961861145448504e-04,-9.587627078895045486e-04,-8.428396057334611776e-04
3.553199750991944137e-05,-5.883037079417156477e-04,-1.023954511865342743e-03
-5.189349565996980839e-04,-7.815272465342027342e-04,-1.291066109741717018e-03
-5.508368084145135769e-04,-1.378644105804532069e-03,-1.351588951202654758e-03
-5.219153048125318431e-04,-8.372611144514972761e-04,-2.010092730162947681e-03
-7.502041355122637117e-04,-5.439361109886765465e-04,-2.287471359751631819e-03
-4.854731022643175029e-04,-2.757405143256451288e-04,-1.750390324337339643e-03
-1.866295120875506185e-04,-3.550762061405274045e-04,-1.236954314921592238e-03
1.104289103171618680e-04,-4.950065155751364815e-05,-1.296014467005757263e-03
-3.400221185333727244e-05,-1.691569296286180133e-04,-1.026702333741330358e-03
7.138473656648869174e-04,-1.287808079764034990e-04,-6.484906009607925700e-04
1.291269053085905734e-03,-2.570843504478130558e-04,-1.887521950587743743e-04
1.333612267843879966e-03,-9.471895154592513194e-04,-1.208016991776376183e-04
1.432179101308865598e-03,-9.549073588253881957e-04,-8.892641457893796079e-05
1.483393206490887057e-03,-1.684842486026573785e-03,-3.198594177957165630e-04
1.331179594933557106e-03,-1.798463111350746043e-03,-3.175582854998887155e-04
1.595329089769326669e-03,-1.249754959161138374e-03,-2.620598634477800510e-04
1.661750347726219596e-03,-9.237493838013618617e-04,-1.150354543468992382e-03
1.360522613554368413e-03,-1.229809750967264612e-03,-1.017886391796461558e-03
1.080939428770832586e-03,-1.488866369132899525e-03,-1.019158650803072500e-03
1.123291905135658918e-03,-7.100917562942543702e-04,-7.410296815093577729e-04
8.822088095836050099e-04,-3.214487683944522900e-04,-8.326739812963752409e-04
1.321100964612154658e-03,-9.027268094753781828e-04,-2.214808620322859670e-04
1.277954043366327438e-03,-8.566395670383759658e-04,1.725529769405803235e-04
1.952898131823236575e-03,-6.302443950371505255e-04,2.927706532114672609e-04
2.939501168730887515e-03,-3.896197245725875960e-04,2.373048274620033525e-04
3.144389916286789103e-03,-3.019766409285684888e-04,-1.948292511166853488e-04
3.300215534998697259e-03,-2.958351740809085856e-04,2.958420740017643968e-04
3.305397525597753104e-03,5.740390487828919350e-05,3.935854775960281621e-04
3.018242594683454797e-03,-1.843266827417769697e-04,2.470915961581417425e-04
2.491687836657025153e-03,-1.947504527260732004e-04,1.891747752606336185e-04
2.267647625593412382e-03,-2.827388011344638243e-04,5.176149656739417520e-04
1.795233201527301819e-03,-1.802163368989958127e-04,4.060140311541623722e-04
1.227576567422173455e-03,-3.567151367879991294e-04,5.728155746679791747e-04
1.571885415600400961e-03,-6.120068293309087514e-04,5.942252254494334108e-04
1.634285886504790010e-03,-3.352453609648563325e-04,6.272296457178698883e-04
2.242851037904942772e-03,2.667349617700158192e-05,1.126846128201097665e-03
2.418601610366562672e-03,3.440218749554992930e-04,9.519896691965261913e-04
2.204629647882944826e-03,1.057422638403768570e-03,1.715559016557879381e-03
2.661074436434747101e-03,8.435365569218411996e-04,2.107321746672686028e-03
2.088762516746858495e-03,7.892674412232179729e-04,1.968036970778386761e-03
2.365136604984355902e-03,2.002686674339948080e-03,2.565025874639287502e-03
2.640633911019562175e-03,1.544684396142630362e-03,1.807977897359128302e-03
2.636415570168284574e-03,1.824164206990781583e-03,1.567567902549426000e-03
2.311734712008927696e-03,2.115549367256277027e-03,1.010667806744582195e-03
2.295783379863322680e-03,1.582940799247187441e-03,1.585927494677340536e-03
2.081986807780831020e-03,1.778919090010551863e-03,2.127120781906678432e-03
2.670606674963277825e-03,2.684614409228498842e-03,1.803332914747251626e-03
2.924673835228872639e-03,2.496184875333663008e-03,1.501828183783117821e-03
3.208302348581740845e-03,2.571471447014821513e-03,7.025426298279260429e-04
3.294866597690890731e-03,2.231319053209598023e-03,4.032364530613410068e-04
3.363411273494056573e-03,2.790699261367999076e-03,5.797937452871302928e-04
3.222659032177927537e-03,4.067155702614987274e-03,1.222794918553120856e-03
3.178054273050674120e-03,3.903245143665061683e-03,1.134644259535027124e-03
3.276050126544272426e-03,3.549974748762465670e-03,1.451703570996974463e-03
3.169850083415832499e-03,4.183775823706870761e-03,1.520103396788408416e-03
2.911631135239573041e-03,4.988588924106951081e-03,6.378932129704036275e-04
2.986898911767871256e-03,4.222241906102002298e-03,1.379757941447249704e-03
2.651199390171320950e-03,4.298451658745403720e-03,1.703746042362736489e-03
3.382371184052776827e-03,4.521563788934256610e-03,1.882062329032420985e-03
3.709391435246132789e-03,4.788190190490558551e-03,1.793444133715967276e-03
3.547754421394003210e-03,4.532619981393619032e-03,1.656259056500354295e-03
2.885633903607319039e-03,4.276432386842495686e-03,2.390678862181651407e-03
2.591177757685926650e-03,4.396586926236618724e-03,3.265503101802864645e-03
2.283834883721704533e-03,4.245108565095823475e-03,3.306858109310698273e-03
2.267046849566658768e-03,4.832987194087461774e-03,2.343361917800419834e-03
2.047890420202392540e-03,5.507395194326025756e-03,2.495783061569715588e-03
1.609654690068859553e-03,5.231287123286652851e-03,2.081824743379193619e-03
1.826476791245270096e-03,5.085740517173780416e-03,2.320028201402092941e-03
1.394653842206664907e-03,5.223069828136872768e-03,1.282254638916569423e-03
1.209337013163450363e-03,5.113601656031019176e-03,6.095675573044832558e-04
7.780070412319415197e-04,5.735693567188926076e-03,5.872530843998117209e-04
2.093932246017951083e-04,5.123778638989097585e-03,1.098404162319610968e-03
6.028801917901718257e-04,5.448789061513864204e-03,1.359136187601608665e-03
4.192069233289077274e-04,5.433270155344062727e-03,1.601827937406333007e-03
1.082873555116604849e-03,5.694844993269983745e-03,1.265551710601120440e-03
1.298280627821752232e-03,5.807630786796713976e-03,1.246482145818931511e-03
1.263722270870782293e-03,6.068868800395324503e-03,1.032862641940630053e-03
1.751249027855144051e-03,6.344816293943589605e-03,7.758441672111195510e-04
1.706173790481614258e-03,5.998962849241106302e-03,2.090695118294450244e-04
1.719935780758605030e-03,5.941337523842731873e-03,1.025407814950156718e-03
2.088724384343453901e-03,5.660842329216382585e-03,8.194463071730302174e-04
1.745798771025932781e-03,5.514625782950919805e-03,5.527576033697487699e-04
