accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-3.206869686506130367e-03,-1.203094252223194452e-02,-9.798969898460940797e+00
-3.884813969425517707e-03,5.704749824628455208e-04,-9.794832270495001936e+00
5.998000369928870382e-03,7.764384008809673519e-03,-9.792661077977092177e+00
-3.265328133148418573e-03,4.978423735962138504e-03,-9.785033088022686343e+00
9.195185602199158412e-03,9.436312355966007190e-03,-9.793309982515415513e+00
-3.039066007649502982e-03,7.184535397144751687e-03,-9.791830664390266392e+00
6.533514868554571829e-03,4.955480278822104899e-04,-9.789647427201737528e+00
2.125976846901478541e-03,5.441067623344669237e-03,-9.789458203226994115e+00
8.345510412697706298e-03,2.354516836130548987e-03,-9.791195277041076395e+00
5.393721994007418885e-04,-3.313540344325342779e-03,-9.789296526410726784e+00
3.569120916211885718e-03,-3.027582258228607350e-03,-9.787638769853964860e+00
-3.100024224547158914e-03,-3.381468000668026719e-03,-9.793774660096447704e+00
6.698930464059872636e-03,-4.166047331064661558e-04,-9.790194982022782710e+00
-5.672592319390237954e-03,-3.414392778888629843e-03,-9.800448089272268959e+00
8.125523558877047886e-03,-9.967130420347235578e-04,-9.801948151560893052e+00
6.050664501527541804e-04,-2.399814715448804914e-03,-9.787020848651328819e+00
5.940038448075310278e-03,8.765571231798373678e-03,-9.790062488373934002e+00
-3.925611117427678007e-04,1.111825956785812350e-02,-9.789866631820400400e+00
2.221564650519626972e-03,-2.471591242091065923e-03,-9.792654817913623688e+00
-3.270000276086535915e-03,2.540746508891173535e-03,-9.799772018022842701e+00
1.070936479113026793e-02,1.454611010057808504e-03,-9.793481528726349694e+00
-2.571374594220633605e-03,-7.276460236449334290e-03,-9.788912329647081023e+00
9.873146125646707627e-03,2.393765428696913319e-04,-9.797501562790490226e+00
-4.294488560923156832e-03,-7.539404085306802838e-03,-9.787569954460096255e+00
1.433091762436011513e-03,-5.478719328568040781e-03,-9.796951204137528180e+00
2.248629315382863741e-03,3.081031049788430023e-03,-9.800529353378399477e+00
5.865369453179848300e-03,-5.136929251328349773e-03,-9.791417089789787198e+00
-1.917308838765439862e-03,-4.293488636137138227e-04,-9.783094658789901032e+00
-7.992093599883014817e-04,-4.039558582554775420e-04,-9.797933553090704351e+00
3.953532666072220002e-03,-2.279649264571768918e-03,-9.797494108095232690e+00
3.499662432528449427e-03,-3.843031790674298828e-03,-9.787943064971900142e+00
-4.876160703561267448e-03,-8.612526979580377440e-03,-9.792246541202676013e+00
-5.105596253940442248e-04,6.545799429408694081e-03,-9.785190632050731807e+00
-5.083029644240967624e-04,-7.040073103568237744e-04,-9.800318935517177366e+00
6.991111530556258155e-03,1.094700060606902843e-02,-9.781071171967624878e+00
7.854828750410563012e-03,-7.729373378735812129e-03,-9.791226526171941558e+00
4.135811257564315883e-03,-1.287545702359523155e-03,-9.786522477463735825e+00
-1.100042818620374993e-02,1.590251090096045849e-03,-9.789394115878442548e+00
4.106208575503763648e-03,-4.711161318819558595e-03,-9.800028099776001866e+00
-5.330049314068299043e-03,-1.348785317325962296e-03,-9.795921236802977106e+00
-4.191030659288712376e-04,7.010259786096609269e-03,-9.795420198801862099e+00
6.511261858350951039e-03,-1.393536778615714691e-02,-9.799044986384636502e+00
1.052904263883756679e-02,6.655390118308164224e-03,-9.797627668126814626e+00
-5.851288793809843874e-03,-5.828504742555600318e-03,-9.794975957900151187e+00
1.017880672476657346e-02,5.700863668543814516e-03,-9.799298401230785771e+00
-3.125719248542038406e-03,1.972772469755492667e-04,-9.795652074310819302e+00
-1.995841142600807399e-03,-2.337438458474579541e-04,-9.795500318461852984e+00
-1.617705254186197145e-03,-3.595408992687665600e-03,-9.799190196905222194e+00
5.194601569257716565e-03,-6.605507160786980997e-03,-9.795614861868592982e+00
