vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.999882487665680886e+00,-9.104972908272067117e-05,1.568834179246268262e-05
1.999886068169429487e+00,-9.538146633288345543e-05,4.308767330158182906e-05
1.999900489877392884e+00,-1.527149928102868102e-04,2.359362046038364900e-05
1.999880906720904239e+00,-2.799268384165310829e-04,1.917469986446700136e-05
1.999938831233172287e+00,-2.538075451499398295e-04,-1.101051044143941268e-05
1.999975286934557950e+00,-2.233727449285134346e-04,-5.712874331692263392e-05
2.000002793675196067e+00,-2.302670019758155169e-04,-4.834158878023259371e-05
1.999975819664447263e+00,-2.196879045607922493e-04,-5.711432781735407510e-05
2.000020773118889039e+00,-2.296137484332752738e-04,-1.045517481084170072e-04
2.000004667004323444e+00,-2.027007685824142589e-04,-1.488412284133517163e-04
2.000016642926802035e+00,-2.075380668084666135e-04,-1.803712138766411948e-04
1.999843648128313500e+00,-2.069229560263933674e-04,-2.000353505956847181e-04
1.999903787132314426e+00,-2.030397369112630680e-04,-2.005448543157612373e-04
1.999855500532835562e+00,-2.339127908228506923e-04,-1.477904734899354578e-04
1.999882950015561267e+00,-1.693780634093842736e-04,-1.264818141611342192e-04
1.999887404580667161e+00,-2.036313187259296167e-04,-4.393926602162826964e-05
1.999981350554919768e+00,-2.100056100637292492e-04,-6.174593403002464221e-05
2.000013110970943142e+00,-2.847687808653568266e-04,-3.983065607946450874e-05
2.000018455036629561e+00,-2.831666472968197203e-04,-7.261150908434268797e-05
2.000005810024670705e+00,-2.777110943882612430e-04,-2.127885101677950904e-05
1.999994851420677344e+00,-2.787013797316971095e-04,-1.015917644458685552e-04
1.999978413977669955e+00,-2.033796446838913459e-04,-6.539918041604848994e-05
1.999959967295884544e+00,-1.379448562305050419e-04,-1.132776675678047934e-04
1.999952065974465620e+00,-1.192436510039308943e-04,-4.848831974113061325e-05
1.999894425424474820e+00,-1.289536638060771734e-04,-7.009946208164045543e-05
1.999868034406950823e+00,-1.865070387231182263e-04,-1.133970546120638390e-04
1.999879338830049758e+00,-1.890515042113990898e-04,-1.757699736299253167e-04
1.999901887650644028e+00,-1.800857346458738597e-04,-1.632373610571123722e-04
1.999937193497628440e+00,-2.393952803797410385e-04,-1.364825791542906318e-04
1.999946416294442253e+00,-2.701410291288297203e-04,-1.150799418941003400e-04
1.999931980360382111e+00,-2.922418395964999590e-04,-6.091730656906447269e-05
2.000010239601194506e+00,-2.855292712751292283e-04,-6.320929579502600291e-06
1.999949486984609281e+00,-2.791153131952455358e-04,-7.337011521096220047e-05
1.999828768636230825e+00,-3.826766300984712631e-04,-6.496561300273015905e-05
1.999827084751480744e+00,-4.371518393256468966e-04,-3.673190208860480836e-05
1.999850774759026617e+00,-4.057758089624893187e-04,-2.211220990740277376e-06
1.999784591849830040e+00,-4.315743491574183625e-04,-2.631068398756689287e-06
1.999826713047305748e+00,-3.740503979433817635e-04,-5.873124691184303985e-05
1.999790087115828729e+00,-3.994672744299025517e-04,-8.541341915266350920e-05
1.999818195002678101e+00,-4.472213188112268548e-04,-3.072950225584574938e-05
1.999700173233216027e+00,-4.432372825947936200e-04,-2.695089682525625752e-05
1.999715389521737441e+00,-4.651028918309945857e-04,-3.888412798007567686e-05
1.999739613065389943e+00,-3.971607496245299022e-04,-9.934610724793597612e-05
1.999744207063669066e+00,-3.898877298812452891e-04,-1.227537480591208818e-04
1.999735947429642113e+00,-3.903750394984117997e-04,-2.553030000153103086e-05
1.999711662190130967e+00,-4.539220773218080769e-04,-4.506328479593965110e-05
1.999692284758240124e+00,-3.998374813995189355e-04,-1.737462664505894973e-04
1.999719303667382819e+00,-3.661090492152984906e-04,-1.491495128090576465e-04
1.999705610784936916e+00,-3.993154498310407105e-04,-1.384011620160552401e-04
1.999677848359817434e+00,-3.697082886317674716e-04,-8.332269467343752026e-05
1.999707618779836160e+00,-3.333020763733334944e-04,-1.762088223375521563e-04
1.999694196884727715e+00,-2.213136157279257314e-04,-2.265319392454916343e-04
1.999620858686036895e+00,-2.316301054096930759e-04,-2.007376278324666651e-04
1.999608992186735490e+00,-2.230952926493660080e-04,-2.544040906206837668e-04
1.999637002792592488e+00,-1.581199344179374708e-04,-2.094979129473082226e-04
1.999614081064567950e+00,-8.492844132165371139e-05,-1.330579872752933753e-04
1.999599387224580527e+00,-1.225462940296844047e-04,-1.151261801363138873e-04
1.999639712872357089e+00,-1.189831445004991813e-04,-8.139941530349180301e-05
1.999644705821762791e+00,-1.138624218967644472e-04,-1.463721841495637082e-04
1.999651399225111481e+00,-1.141978697282514316e-04,-1.818022704825842252e-04
1.999658742617126839e+00,-1.822867969482382870e-04,-2.054183163166594609e-04
1.999670919538458769e+00,-1.939825292155379697e-04,-1.925863592971850918e-04
1.999658196769044771e+00,-3.227278394370569495e-04,-2.594177123417921202e-04
1.999627689938443753e+00,-3.382857124278000399e-04,-2.607237420645965422e-04
1.999670275031852906e+00,-2.646550228284551428e-04,-2.888726095342834203e-04
1.999576696161859513e+00,-2.838814567162231510e-04,-2.519022736772508122e-04
1.999534319920373449e+00,-2.378759526552139873e-04,-2.728541228788277729e-04
1.999518929435447401e+00,-2.400824000603294240e-04,-3.298326884682338208e-04
1.999467734466084279e+00,-1.576259661646713215e-04,-3.458078615682967996e-04
1.999367868988446650e+00,-1.029676441482666599e-04,-4.116522046753273950e-04
1.999449759193571374e+00,-6.628396807793177125e-05,-2.626878652826859437e-04
1.999503297172478877e+00,-9.172600141157485920e-05,-2.596146866982272238e-04
1.999415870992479638e+00,-4.149761239348117328e-05,-2.659947361360749229e-04
1.999392245211895736e+00,-5.535200918376233345e-05,-2.745591421362897290e-04
1.999352893664697151e+00,-1.377085650864082254e-04,-2.806957376354322496e-04
1.999298166007637212e+00,-1.525185828527368377e-04,-2.209415850949736620e-04
1.999295957904310805e+00,-2.334983912509794833e-04,-2.163991097255188857e-04
1.999182614589434692e+00,-2.396986368559145427e-04,-2.373369241542994926e-04
1.999136581672946722e+00,-2.443013488682310068e-04,-3.060976266293602378e-04
1.999149531748126929e+00,-2.339320669892416100e-04,-3.846121425588842901e-04
1.999120591806761604e+00,-1.377149507590359431e-04,-3.485746331555865949e-04
1.999167976621855969e+00,-1.717190091159310735e-04,-3.392416087710044183e-04
1.999166033344696336e+00,-1.247187981717858343e-04,-2.603146183080921601e-04
1.999115808184545040e+00,-7.329962658745731174e-05,-2.176458027413344311e-04
1.999123226227790706e+00,-1.113856561844077999e-04,-1.388019587686417644e-04
1.999126885183178493e+00,-1.094334100941930001e-04,-1.834377550230585586e-04
1.999079644593204419e+00,-1.434971263891931365e-04,-9.875721782134905518e-05
1.999036534935855869e+00,-1.315932952765176992e-04,-2.410281613404448124e-05
1.999056176281684749e+00,-1.217214537527300467e-04,-4.895015451254037349e-05
1.999087818517088166e+00,-2.076491549805137640e-04,-6.458295535838468667e-05
1.999040986710468371e+00,-2.439955850175533597e-04,-8.450418970404693464e-05
1.998992763561054709e+00,-2.553074815082501288e-04,-2.013269711456917128e-05
1.999081495825313803e+00,-2.011028994522963214e-04,-4.385625532842740888e-06
1.999086123698190054e+00,-1.745161136348341211e-04,6.532351608594678927e-05
1.999078117455018289e+00,-2.467385919888812366e-04,9.016287497951673276e-05
1.999119609876131909e+00,-2.921718083520191429e-04,1.562938804230604682e-04
1.999151479339178916e+00,-3.234044304145166455e-04,1.424813838325391779e-04
1.999181965334218436e+00,-3.037798014841595917e-04,9.550340505701606936e-05
1.999232738152675326e+00,-3.306034034235803007e-04,1.289113337944835082e-05
