q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999696754793e-01,7.506292604306339087e-06,-2.053451970073628293e-06,-2.963670213761354023e-07
9.999999999491796521e-01,5.082196623623318363e-06,-7.546788325488744152e-07,8.674244040896000326e-06
9.999999997902389026e-01,1.175681730656687566e-05,1.087349835466385012e-05,1.276975193778294616e-05
9.999999998612041363e-01,5.624247238316169361e-06,6.948475311052890813e-06,1.405980237423652292e-05
9.999999998752819863e-01,3.812496994327460212e-06,5.664476195026949073e-06,1.424130103696686722e-05
9.999999998953915670e-01,4.623119066907044558e-06,6.805140052255755132e-06,1.189678853722167656e-05
9.999999996476399700e-01,5.272201163050516394e-06,1.192704591695272108e-05,2.312291718122893829e-05
9.999999995715180834e-01,3.033620444774519408e-06,1.527828238478386923e-05,2.478578039896651221e-05
9.999999996811769210e-01,1.143553298178320915e-06,2.954060435003402068e-06,2.505218492787424271e-05
9.999999997313927524e-01,-8.267514369873127034e-07,4.266464334357105856e-06,2.276682243072016405e-05
9.999999996878171649e-01,1.075332781921199481e-06,1.162700739031932945e-05,2.209121750257328343e-05
9.999999996625846821e-01,-4.642055831399085041e-06,8.700518499577255751e-06,2.403295400737599267e-05
9.999999997536047625e-01,-1.409007461860315949e-06,6.083077849775582170e-06,2.130261186656141558e-05
9.999999997197936974e-01,-6.487843643913099802e-06,6.580894634209166928e-06,2.179477926411217708e-05
9.999999996215139797e-01,-1.071695523867583710e-05,-7.399282806678585756e-07,2.532926276076293392e-05
9.999999997448614231e-01,-5.170549645355316210e-06,1.056785835384450422e-06,2.196419090111340378e-05
9.999999997981435795e-01,-5.244461440285529964e-06,3.137937640288946776e-07,1.939355865634850246e-05
9.999999999077227031e-01,-6.141017215428229818e-06,4.963748720941497586e-06,1.105458766180680993e-05
9.999999998073241247e-01,-9.581793169039522128e-06,8.000291288644112686e-06,1.515045931045522180e-05
9.999999996360371401e-01,-7.917931091038436081e-06,9.429617048042141907e-06,2.400654974960159878e-05
9.999999996294225424e-01,-1.079494137892988859e-05,1.087761324087731650e-05,2.250114815579571366e-05
9.999999995036528144e-01,-1.301788092741189631e-05,1.540444981908923729e-05,2.420603018050211159e-05
9.999999995499392336e-01,-1.838463052419481535e-05,1.057388404377971281e-05,2.122074744186095436e-05
9.999999995288151311e-01,-1.404865692889772563e-05,9.542246821576604339e-06,2.557245240306641647e-05
9.999999993731000236e-01,-1.223391157306751979e-05,1.137883194268639256e-05,3.121944631496062993e-05
9.999999994300909911e-01,-7.271131104248111093e-06,1.255834317829389527e-05,3.048338401647752484e-05
9.999999995195590907e-01,-1.246700428519437755e-05,1.427566026539461796e-05,2.452878228588210573e-05
9.999999995096707783e-01,-1.316751637328037185e-05,1.270901232176783781e-05,2.541172701776982611e-05
9.999999994154376015e-01,-1.230436060495477396e-05,1.507324385222908874e-05,2.811627133215861818e-05
9.999999994259648473e-01,-1.748345286722982609e-05,1.616868439618439359e-05,2.410338143591237223e-05
9.999999993313987146e-01,-1.433370070581263239e-05,1.682146773860080838e-05,2.913392839729671676e-05
9.999999991597586790e-01,-1.576602283696621954e-05,2.049604326371526412e-05,3.180923188858386229e-05
9.999999990849927078e-01,-1.664869601166550826e-05,1.957563275902460479e-05,3.419985629228669311e-05
9.999999990231682734e-01,-1.578031725301398805e-05,2.306097126744263571e-05,3.424670539952229920e-05
9.999999991581653980e-01,-1.938131295695466906e-05,2.258951822968177962e-05,2.824442265815125464e-05
9.999999990543709805e-01,-1.986930498840801869e-05,2.632468340385557418e-05,2.834572103835839469e-05
9.999999989180824445e-01,-1.677835855770674022e-05,2.628011081676929694e-05,3.452068553961747924e-05
9.999999987666624568e-01,-1.291200819325802717e-05,3.160553804265519499e-05,3.607000389834774152e-05
9.999999988248565730e-01,-1.510851246080941891e-05,2.833992231058906838e-05,3.631622961347902366e-05
9.999999989344841023e-01,-1.346173016105265817e-05,3.124564766651145566e-05,3.120133132751298050e-05
9.999999989962410352e-01,-1.040010455708356242e-05,3.123629909527983093e-05,3.039159912198810225e-05
9.999999991733159455e-01,-1.248237290690357143e-05,2.916761148265606174e-05,2.543244030247971085e-05
9.999999990109970094e-01,-1.441220735552477116e-05,3.296275161471665316e-05,2.614863243530245922e-05
9.999999990370469494e-01,-1.547774209407282500e-05,2.694908849028252064e-05,3.098535509174285687e-05
9.999999990904174796e-01,-1.621987274409928808e-05,2.338996807295775021e-05,3.176459982050687861e-05
9.999999989708193704e-01,-1.721526629642303692e-05,2.594563658392357811e-05,3.299727041406559300e-05
9.999999989108894205e-01,-1.952199624256512614e-05,3.227969034721399875e-05,2.747970860094790986e-05
9.999999988598970990e-01,-1.724515501176053313e-05,3.592265351942999080e-05,2.631298499031763341e-05
9.999999988174393950e-01,-1.777231903249102635e-05,3.623285144121070317e-05,2.713754288171734438e-05
9.999999990349123236e-01,-1.771036909414569369e-05,3.142564626259343951e-05,2.507881196957391991e-05
9.999999990696468721e-01,-1.157679948522653176e-05,3.492509467492126558e-05,2.251491889528493747e-05
9.999999992319159592e-01,-1.184241484026063113e-05,2.950405652040690273e-05,2.292239099519533909e-05
9.999999992437007545e-01,-1.136483423547736639e-05,2.903703234238791292e-05,2.324413668689440774e-05
9.999999994384815016e-01,-1.123653067410444086e-05,2.374849370942289610e-05,2.080352166340782802e-05
9.999999996100681354e-01,-1.359877749781471201e-05,1.854742007888698650e-05,1.584077354725460613e-05
9.999999993679027366e-01,-1.011822048556493756e-05,2.719277382923555284e-05,2.055162534125428374e-05
9.999999994826256344e-01,-5.508676332584584441e-06,2.684897965929723481e-05,1.683851123510167361e-05
9.999999994964046124e-01,-6.241503216090181161e-06,2.609504313516479229e-05,1.694942874528485661e-05
9.999999996885117204e-01,-1.741826466027168865e-06,1.853741273835943928e-05,1.662248100220544699e-05
9.999999996548828429e-01,4.330309751109694339e-06,1.959521246228142216e-05,1.695612687999583371e-05
9.999999996664226121e-01,2.171238769532321654e-06,2.038482431024603463e-05,1.571303595428521710e-05
9.999999996826621773e-01,-8.944703329212322146e-07,2.073504714652876733e-05,1.428052677467066103e-05
9.999999996595185792e-01,5.636668554362671374e-06,2.343022821835720080e-05,1.001076450451513487e-05
9.999999996490139820e-01,6.491834892665032018e-06,2.482251253313139130e-05,6.608414971217311708e-06
9.999999995309469814e-01,2.222722835936204183e-06,2.890301493609011928e-05,9.888440477380341755e-06
9.999999995899725436e-01,2.389107257595399880e-06,2.614133639052790989e-05,1.144453940631815265e-05
9.999999996678775593e-01,6.480649324545592591e-06,2.368279618994183130e-05,7.833982303849638154e-06
9.999999996821439252e-01,1.422972603848503193e-06,2.379866499720476478e-05,8.204329769877435761e-06
9.999999996850253980e-01,-2.002884687469745369e-06,2.381313471677263640e-05,7.672836214799380475e-06
9.999999997597092127e-01,2.008196029788322544e-06,2.010195298032919776e-05,8.512351685124411337e-06
9.999999998005589807e-01,-1.027173511778821420e-06,1.901015849273035956e-05,6.036619765024559251e-06
9.999999997261160845e-01,-3.858096464519729512e-06,2.306471338422704195e-05,9.497074975747663543e-07
9.999999997745812053e-01,3.795264192733145581e-06,2.071430801056798395e-05,2.711294943581387915e-06
9.999999995681102538e-01,-9.520516808349404780e-08,2.865600006494847189e-05,6.527168494316845602e-06
9.999999995714049517e-01,3.033226775302465577e-06,2.868340766014271313e-05,5.025107800352781483e-06
9.999999995152116794e-01,9.142096420316919318e-06,2.891571469305864075e-05,7.062599621951340125e-06
9.999999993665242837e-01,9.477145160378159331e-06,3.389671791818006587e-05,5.305431586830150810e-06
9.999999991702874791e-01,9.597548425697018139e-06,3.957894379099925031e-05,9.052174913572935912e-07
9.999999991502255270e-01,9.211821322581177781e-06,4.010646063251279710e-05,-2.482584949065572307e-06
9.999999994098848211e-01,6.067633985529554067e-06,3.367739553800176201e-05,-3.040863431373400907e-06
9.999999995746257087e-01,1.316552054958883601e-06,2.855925901233930897e-05,-5.777877501903356192e-06
9.999999995702240074e-01,2.894517857822094460e-06,2.917390034296060659e-05,-2.394015643087400635e-07
9.999999995725448176e-01,8.174804365170876738e-06,2.804343210358453741e-05,-1.284038952518575341e-06
