ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.501407131679475984e-04,-9.794020465407438536e+00
0.000000000000000000e+00,-1.501407139552972489e-04,-9.794020465551250609e+00
0.000000000000000000e+00,-1.501407147426468182e-04,-9.794020465695062683e+00
0.000000000000000000e+00,-1.501407155299964687e-04,-9.794020465838872980e+00
0.000000000000000000e+00,-1.501407163173460921e-04,-9.794020465982683277e+00
0.000000000000000000e+00,-1.501407171046957156e-04,-9.794020466126495350e+00
0.000000000000000000e+00,-1.501407178920453390e-04,-9.794020466270305647e+00
0.000000000000000000e+00,-1.501407186793949624e-04,-9.794020466414119497e+00
0.000000000000000000e+00,-1.501407194667445588e-04,-9.794020466557929794e+00
0.000000000000000000e+00,-1.501407202540941822e-04,-9.794020466701740091e+00
0.000000000000000000e+00,-1.501407210414437785e-04,-9.794020466845552164e+00
0.000000000000000000e+00,-1.501407218287934020e-04,-9.794020466989362461e+00
0.000000000000000000e+00,-1.501407226161430525e-04,-9.794020467133174535e+00
0.000000000000000000e+00,-1.501407234034926217e-04,-9.794020467276986608e+00
0.000000000000000000e+00,-1.501407241908422451e-04,-9.794020467420796905e+00
0.000000000000000000e+00,-1.501407249781918415e-04,-9.794020467564608978e+00
0.000000000000000000e+00,-1.501407257655414378e-04,-9.794020467708419275e+00
0.000000000000000000e+00,-1.501407265528910341e-04,-9.794020467852231349e+00
0.000000000000000000e+00,-1.501407273402406576e-04,-9.794020467996043422e+00
0.000000000000000000e+00,-1.501407281275902268e-04,-9.794020468139853719e+00
0.000000000000000000e+00,-1.501407289149398502e-04,-9.794020468283664016e+00
0.000000000000000000e+00,-1.501407297022894465e-04,-9.794020468427476089e+00
0.000000000000000000e+00,-1.501407304896390158e-04,-9.794020468571288163e+00
0.000000000000000000e+00,-1.501407312769886392e-04,-9.794020468715098460e+00
0.000000000000000000e+00,-1.501407320643382355e-04,-9.794020468858910533e+00
0.000000000000000000e+00,-1.501407328516878048e-04,-9.794020469002720830e+00
0.000000000000000000e+00,-1.501407336390374011e-04,-9.794020469146532903e+00
0.000000000000000000e+00,-1.501407344263869974e-04,-9.794020469290343200e+00
0.000000000000000000e+00,-1.501407352137365666e-04,-9.794020469434155274e+00
0.000000000000000000e+00,-1.501407360010861630e-04,-9.794020469577967347e+00
0.000000000000000000e+00,-1.501407367884357593e-04,-9.794020469721777644e+00
0.000000000000000000e+00,-1.501407375757853285e-04,-9.794020469865587941e+00
0.000000000000000000e+00,-1.501407383631349248e-04,-9.794020470009401791e+00
0.000000000000000000e+00,-1.501407391504844941e-04,-9.794020470153213864e+00
0.000000000000000000e+00,-1.501407399378340633e-04,-9.794020470297025938e+00
0.000000000000000000e+00,-1.501407407251836325e-04,-9.794020470440836235e+00
0.000000000000000000e+00,-1.501407415125332017e-04,-9.794020470584646532e+00
0.000000000000000000e+00,-1.501407422998827710e-04,-9.794020470728458605e+00
0.000000000000000000e+00,-1.501407430872323402e-04,-9.794020470872270678e+00
0.000000000000000000e+00,-1.501407438745819094e-04,-9.794020471016082752e+00
0.000000000000000000e+00,-1.501407446619314786e-04,-9.794020471159893049e+00
0.000000000000000000e+00,-1.501407454492810478e-04,-9.794020471303705122e+00
0.000000000000000000e+00,-1.501407462366306442e-04,-9.794020471447517195e+00
0.000000000000000000e+00,-1.501407470239801863e-04,-9.794020471591329269e+00
0.000000000000000000e+00,-1.501407478113297826e-04,-9.794020471735139566e+00
0.000000000000000000e+00,-1.501407485986792976e-04,-9.794020471878951639e+00
0.000000000000000000e+00,-1.501407493860288940e-04,-9.794020472022761936e+00
0.000000000000000000e+00,-1.501407501733784361e-04,-9.794020472166572233e+00
0.000000000000000000e+00,-1.501407509607280053e-04,-9.794020472310386083e+00
0.000000000000000000e+00,-1.501407517480775474e-04,-9.794020472454194604e+00
0.000000000000000000e+00,-1.501407525354271166e-04,-9.794020472598008453e+00
0.000000000000000000e+00,-1.501407533227766588e-04,-9.794020472741818750e+00
0.000000000000000000e+00,-1.501407541101262009e-04,-9.794020472885629047e+00
0.000000000000000000e+00,-1.501407548974757430e-04,-9.794020473029442897e+00
0.000000000000000000e+00,-1.501407556848253122e-04,-9.794020473173251418e+00
0.000000000000000000e+00,-1.501407564721748272e-04,-9.794020473317063491e+00
0.000000000000000000e+00,-1.501407572595243965e-04,-9.794020473460875564e+00
0.000000000000000000e+00,-1.501407580468739115e-04,-9.794020473604685861e+00
0.000000000000000000e+00,-1.501407588342234807e-04,-9.794020473748496158e+00
0.000000000000000000e+00,-1.501407596215730228e-04,-9.794020473892308232e+00
0.000000000000000000e+00,-1.501407604089225378e-04,-9.794020474036120305e+00
0.000000000000000000e+00,-1.501407611962721070e-04,-9.794020474179932378e+00
0.000000000000000000e+00,-1.501407619836216221e-04,-9.794020474323742675e+00
0.000000000000000000e+00,-1.501407627709711371e-04,-9.794020474467552972e+00
0.000000000000000000e+00,-1.501407635583206792e-04,-9.794020474611365046e+00
0.000000000000000000e+00,-1.501407643456702213e-04,-9.794020474755177119e+00
0.000000000000000000e+00,-1.501407651330197634e-04,-9.794020474898990969e+00
0.000000000000000000e+00,-1.501407659203692513e-04,-9.794020475042801266e+00
0.000000000000000000e+00,-1.501407667077187934e-04,-9.794020475186611563e+00
0.000000000000000000e+00,-1.501407674950683356e-04,-9.794020475330423636e+00
0.000000000000000000e+00,-1.501407682824178506e-04,-9.794020475474235710e+00
0.000000000000000000e+00,-1.501407690697673656e-04,-9.794020475618046007e+00
0.000000000000000000e+00,-1.501407698571168806e-04,-9.794020475761858080e+00
0.000000000000000000e+00,-1.501407706444664227e-04,-9.794020475905668377e+00
0.000000000000000000e+00,-1.501407714318159377e-04,-9.794020476049480450e+00
0.000000000000000000e+00,-1.501407722191654256e-04,-9.794020476193292524e+00
0.000000000000000000e+00,-1.501407730065149678e-04,-9.794020476337102821e+00
0.000000000000000000e+00,-1.501407737938644557e-04,-9.794020476480914894e+00
0.000000000000000000e+00,-1.501407745812139707e-04,-9.794020476624725191e+00
0.000000000000000000e+00,-1.501407753685634857e-04,-9.794020476768535488e+00
