pos_lat (deg),pos_lon (deg),pos_alt (m)
2.980000000000000426e+01,1.199999999999999858e+02,0.000000000000000000e+00
2.980000018042549925e+01,1.199999999999999858e+02,0.000000000000000000e+00
2.980000036084738468e+01,1.200000000000041922e+02,-3.551733143325380686e-07
2.980000054127401299e+01,1.200000000000082281e+02,-2.236629059963596498e-07
2.980000072169518788e+01,1.200000000000155325e+02,-2.547765004525657515e-07
2.980000090211430219e+01,1.200000000000214442e+02,-6.210792377840586269e-07
2.980000108253266689e+01,1.200000000000193552e+02,-1.360038916203016254e-06
2.980000126295482943e+01,1.200000000000213873e+02,-2.403408915759478521e-06
2.980000144338020007e+01,1.200000000000206484e+02,-3.145857281758798548e-06
2.980000162380817130e+01,1.200000000000182325e+02,-3.463852273605262187e-06
2.980000180424172385e+01,1.200000000000233484e+02,-3.728787506431944430e-06
2.980000198467787342e+01,1.200000000000288765e+02,-4.331733598499834645e-06
2.980000216511053779e+01,1.200000000000393783e+02,-4.762630925614324401e-06
2.980000234554375993e+01,1.200000000000468816e+02,-4.707388736130287043e-06
2.980000252597619692e+01,1.200000000000625135e+02,-4.165371043614283600e-06
2.980000270640515581e+01,1.200000000000806182e+02,-3.818642507454195466e-06
2.980000288683676501e+01,1.200000000001009539e+02,-4.064460382758612313e-06
2.980000306726848081e+01,1.200000000001366800e+02,-3.657441977085841321e-06
2.980000324770305298e+01,1.200000000001752056e+02,-3.521986634850784370e-06
2.980000342813192304e+01,1.200000000002085869e+02,-3.385676200931514001e-06
2.980000360856930186e+01,1.200000000002435740e+02,-3.743742816325218441e-06
2.980000378899661584e+01,1.200000000002811760e+02,-3.719574899639370575e-06
2.980000396942370600e+01,1.200000000003156231e+02,-3.546835250069205387e-06
2.980000414985689616e+01,1.200000000003422684e+02,-3.091860153420513926e-06
2.980000433029893259e+01,1.200000000003647926e+02,-2.732571216661110996e-06
2.980000451073943069e+01,1.200000000003796004e+02,-1.626892840194930349e-06
2.980000469117019435e+01,1.200000000003967244e+02,1.708196141853360165e-07
2.980000487160265976e+01,1.200000000004163638e+02,2.127293318017403620e-06
2.980000505203461714e+01,1.200000000004403802e+02,3.866542894251878073e-06
2.980000523246759059e+01,1.200000000004658602e+02,6.256658645822866645e-06
2.980000541289478022e+01,1.200000000004975362e+02,8.194710012646566480e-06
2.980000559332139431e+01,1.200000000005346834e+02,9.000105328548683672e-06
2.980000577374550019e+01,1.200000000005805845e+02,1.020085904438310719e-05
2.980000595416345632e+01,1.200000000006221796e+02,1.102576089191680905e-05
2.980000613457921332e+01,1.200000000006613874e+02,1.176812264863134281e-05
2.980000631499538244e+01,1.200000000006985914e+02,1.245482292725466682e-05
2.980000649541869606e+01,1.200000000007310632e+02,1.284412396915513112e-05
2.980000667584289786e+01,1.200000000007668035e+02,1.279757468841393374e-05
2.980000685626936630e+01,1.200000000008009522e+02,1.244794215612940874e-05
2.980000703669445272e+01,1.200000000008320740e+02,1.246417133214810435e-05
2.980000721711064671e+01,1.200000000008708980e+02,1.225398382174158876e-05
2.980000739752591343e+01,1.200000000009154633e+02,1.204987725846829054e-05
2.980000757794245914e+01,1.200000000009657413e+02,1.196727132509387478e-05
2.980000775835886273e+01,1.200000000010102355e+02,1.166574901777459321e-05
2.980000793877290022e+01,1.200000000010528538e+02,1.137188788100779090e-05
2.980000811918970172e+01,1.200000000010910952e+02,1.162666864860307791e-05
2.980000829960707875e+01,1.200000000011330314e+02,1.186952236709162520e-05
2.980000848002198666e+01,1.200000000011635848e+02,1.232799251706095357e-05
2.980000866043398489e+01,1.200000000012022667e+02,1.316506722143141586e-05
2.980000884084758184e+01,1.200000000012349091e+02,1.313747294019492906e-05
2.980000902125978968e+01,1.200000000012655903e+02,1.244063704265203268e-05
2.980000920166863665e+01,1.200000000012891093e+02,1.209399108668627691e-05
2.980000938207898642e+01,1.200000000013086492e+02,1.212304849066783820e-05
2.980000956248159838e+01,1.200000000013286723e+02,1.173583156118808448e-05
2.980000974288380533e+01,1.200000000013413484e+02,1.054659323748941298e-05
2.980000992328399079e+01,1.200000000013544508e+02,8.949202375659211488e-06
