ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.625588393572585447e-03,-1.804254958496971797e-05,-2.076394050966279010e-03
3.625588387033981588e-03,-1.804254958447681594e-05,-2.076394062383325571e-03
3.625588380495376861e-03,-1.804254958398391392e-05,-2.076394073800372133e-03
3.625588373956773001e-03,-1.804254958349101189e-05,-2.076394085217419128e-03
3.625588367418168274e-03,-1.804254958299811326e-05,-2.076394096634465690e-03
3.625588360879564414e-03,-1.804254958250521462e-05,-2.076394108051511818e-03
3.625588354340959687e-03,-1.804254958201230921e-05,-2.076394119468558380e-03
3.625588347802354960e-03,-1.804254958151941057e-05,-2.076394130885604507e-03
3.625588341263750233e-03,-1.804254958102651193e-05,-2.076394142302651503e-03
3.625588334725145939e-03,-1.804254958053360652e-05,-2.076394153719697631e-03
3.625588328186541212e-03,-1.804254958004070789e-05,-2.076394165136744192e-03
3.625588321647937352e-03,-1.804254957954780586e-05,-2.076394176553790320e-03
3.625588315109332625e-03,-1.804254957905490722e-05,-2.076394187970836882e-03
3.625588308570727898e-03,-1.804254957856200520e-05,-2.076394199387883010e-03
3.625588302032122304e-03,-1.804254957806910995e-05,-2.076394210804929572e-03
3.625588295493517577e-03,-1.804254957757620115e-05,-2.076394222221975699e-03
3.625588288954913283e-03,-1.804254957708330590e-05,-2.076394233639021827e-03
3.625588282416308556e-03,-1.804254957659040388e-05,-2.076394245056067955e-03
3.625588275877702962e-03,-1.804254957609749847e-05,-2.076394256473114517e-03
3.625588269339098235e-03,-1.804254957560459983e-05,-2.076394267890160645e-03
3.625588262800493507e-03,-1.804254957511170119e-05,-2.076394279307206773e-03
3.625588256261888347e-03,-1.804254957461880256e-05,-2.076394290724252901e-03
3.625588249723283620e-03,-1.804254957412590053e-05,-2.076394302141298595e-03
3.625588243184678892e-03,-1.804254957363299851e-05,-2.076394313558345157e-03
3.625588236646073732e-03,-1.804254957314009648e-05,-2.076394324975391718e-03
3.625588230107469005e-03,-1.804254957264720123e-05,-2.076394336392436979e-03
3.625588223568863410e-03,-1.804254957215429582e-05,-2.076394347809483541e-03
3.625588217030257816e-03,-1.804254957166139380e-05,-2.076394359226529235e-03
3.625588210491653522e-03,-1.804254957116849516e-05,-2.076394370643574929e-03
3.625588203953047928e-03,-1.804254957067559314e-05,-2.076394382060621491e-03
3.625588197414442333e-03,-1.804254957018269111e-05,-2.076394393477667185e-03
3.625588190875837172e-03,-1.804254956968979248e-05,-2.076394404894713313e-03
3.625588184337231578e-03,-1.804254956919689045e-05,-2.076394416311759441e-03
3.625588177798625984e-03,-1.804254956870399181e-05,-2.076394427728804701e-03
3.625588171260020823e-03,-1.804254956821109318e-05,-2.076394439145850829e-03
3.625588164721415228e-03,-1.804254956771818777e-05,-2.076394450562896957e-03
3.625588158182810068e-03,-1.804254956722528574e-05,-2.076394461979942652e-03
3.625588151644204473e-03,-1.804254956673239049e-05,-2.076394473396988780e-03
3.625588145105598879e-03,-1.804254956623948847e-05,-2.076394484814034040e-03
