Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.662047256535655675e-04,1.176033179636767152e-04,-1.802118678750656294e-05
-6.631609572548193433e-04,8.014414627795412097e-04,4.134141527378645071e-05
-8.315487937547714255e-04,6.720720576316455619e-04,4.657265037662983360e-04
-6.377008538092195566e-04,1.321165459932151622e-03,5.834109548513888473e-04
-1.325589925195007096e-04,1.489708965009385730e-03,4.718834064103344579e-04
3.771509663331951362e-04,1.255723754415177069e-03,-8.993646003367049800e-04
-4.705618444051049709e-05,1.327394473935282482e-03,-9.505965934129476363e-04
-3.120697448921145125e-04,1.385772296798802507e-03,-1.054439546524486154e-03
-1.332477129309738795e-04,1.131014880823714161e-03,-1.383803553872666120e-03
7.003471467653143469e-04,1.922012560896372169e-03,-2.104710644006030449e-03
3.005696116672123110e-04,1.913245127824337536e-03,-1.856637260593325088e-03
-4.820072590363019111e-04,9.789706382404596285e-04,-2.675172686368347541e-03
-2.632004237003020036e-04,1.072040206249689652e-03,-2.327302732790186013e-03
-3.679847330036841368e-04,9.016286924105731265e-04,-2.292018156389739100e-03
-1.290442294933285628e-04,9.184495436328568314e-04,-2.620398924208263650e-03
5.535498953708493713e-04,1.064051402941861403e-03,-2.182973297842187056e-03
-7.572343330944360338e-05,1.588679915610653227e-03,-2.235759526206419941e-03
6.985198925120134712e-05,1.409310058597601154e-03,-2.989282829638909011e-03
5.551069957315981750e-04,1.036971467779792145e-03,-2.479003776487125922e-03
1.559358125800401618e-03,5.710712108652511851e-04,-2.648611102980466970e-03
1.530016891174103841e-03,6.250991221271842875e-04,-2.231236236575534927e-03
1.741267820170024679e-03,2.447403694890816018e-04,-1.979106419125016385e-03
2.335533371243323723e-03,7.176660046162708492e-04,-2.395327551481009776e-03
2.261480629920827479e-03,9.022285061058062799e-04,-2.472807450731745807e-03
2.993560706585652979e-03,6.585615051940763498e-04,-2.651651908933578671e-03
3.331333032267705125e-03,-2.097134843325003644e-04,-2.449663006263350876e-03
3.522386294269152628e-03,2.795335185103911936e-04,-1.392963502118433955e-03
3.985237505368759842e-03,3.304975602429366952e-04,-1.484491888595196015e-03
3.706132912013939632e-03,5.772704158177573500e-04,-1.543420140689230873e-03
3.762683922217503925e-03,7.057345193102339915e-04,-1.558528518695081458e-03
3.693785218655320189e-03,6.862042217562416705e-04,-8.856656941725882248e-04
3.805145885096934775e-03,6.400080836911081501e-04,-4.732238745081836337e-04
4.039525548573083200e-03,1.191731308795777921e-03,-3.875716179732053429e-04
3.859456006087132792e-03,1.342210384252373991e-03,-1.589128326737783024e-04
3.500349424015521300e-03,9.817674423195062519e-04,-5.512565433812507704e-04
3.580668669314271066e-03,6.773739035322811058e-04,-8.383616219879990068e-04
3.140837484622513182e-03,2.937949671520544604e-04,-1.019906605495315239e-03
3.026646160091278799e-03,9.325577036456469395e-04,-8.990054870396368405e-04
3.510061086934316166e-03,7.912190515590102773e-05,-1.085520286954273902e-03
3.704644313924404259e-03,-3.219292276724029713e-05,-8.522271285143060739e-04
4.339956236548227902e-03,-4.655056435589853005e-04,-1.417296447585854845e-03
4.462313643663551148e-03,-5.768380769966566452e-05,-1.857668805969588414e-03
4.723906674579747035e-03,-8.828820295671419016e-04,-1.413905375601597590e-03
5.472943798056625203e-03,-1.104128702436729236e-03,-7.620453473963465386e-04
5.510765872584042283e-03,-4.898250754030937558e-04,-1.373858516328104124e-03
4.799242520821282373e-03,-9.554010157986407526e-04,-1.634712710087389900e-03
3.643378789513890097e-03,-1.747000936291706781e-03,-1.357586488821010398e-03
3.672876559136170355e-03,-7.780028626898507311e-04,-1.725872767704083720e-03
4.120477935530814269e-03,-8.005193531790965071e-04,-1.767718908499398478e-03
