q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999943380846e-01,1.216050246277704443e-06,2.935889891470686880e-06,1.106970537007667244e-06
9.999999999528387251e-01,7.839602781024178666e-06,5.688289481856363531e-06,7.116190618424813072e-07
9.999999999329184375e-01,9.290646997995483678e-06,6.898991605379230491e-06,-5.009083075443368327e-07
9.999999999636949299e-01,7.252642434075659743e-06,4.395960368335188880e-06,8.276325305231313327e-07
9.999999999880844204e-01,3.051828114987010508e-06,-9.901481410990233018e-08,-3.808893326054267922e-06
9.999999999588677912e-01,8.120682592111746920e-06,3.314904895999968438e-06,-2.308686605946607204e-06
9.999999999603161882e-01,8.108307290000442912e-06,1.603258898409653453e-06,-3.324550948635045005e-06
9.999999999743476309e-01,3.859855854389892061e-06,1.788587156911461354e-06,-5.762581949181294013e-06
9.999999999564543884e-01,4.088021264945876319e-06,1.947985381747905146e-06,-8.159942096165818376e-06
9.999999999686984831e-01,2.754450136463867868e-06,6.382974273190689857e-06,-3.778042203851462048e-06
9.999999999291475650e-01,5.347018656500459809e-06,1.007075754502701510e-05,-3.419673025064896207e-06
9.999999999317061850e-01,9.696257364271182414e-06,5.081664053780003764e-06,-4.092285565847392749e-06
9.999999998682984614e-01,1.380268505071536737e-05,7.755449905985950141e-06,-3.569610906472723216e-06
9.999999998581337035e-01,1.510198795153429696e-05,7.373198049367112547e-06,-1.139524122291393415e-06
9.999999998783744015e-01,1.142043993624145435e-05,1.061381822738835028e-05,4.142807863452241797e-07
9.999999999135980033e-01,8.647623240532606304e-06,9.426069863147298075e-06,3.028501254035805767e-06
9.999999997018603759e-01,2.125650809222377237e-05,1.201719862663247590e-05,-1.650679537614598500e-07
9.999999996933717217e-01,1.982483370531582480e-05,1.465176029582966678e-05,-2.357666238300818272e-06
9.999999994819016580e-01,2.267785034827925835e-05,2.282232600659796768e-05,1.026232836738208182e-06
9.999999995602687486e-01,2.099600894501074119e-05,2.091745006526736899e-05,1.044144973283560444e-06
9.999999996429950189e-01,2.068781943767139436e-05,1.674368230134664945e-05,2.381853868620518509e-06
9.999999996010913161e-01,2.237927792695192352e-05,1.713047412698348666e-05,1.879375328287802344e-06
9.999999995027323285e-01,2.635597426712733921e-05,1.675610169764569330e-05,4.373879631378308710e-06
9.999999994826956895e-01,2.427000046394261153e-05,2.107089397506086524e-05,1.262260777446492124e-06
9.999999994266509651e-01,2.535418849963154455e-05,2.244283227927028860e-05,-4.273862641461710110e-07
9.999999992136214821e-01,2.748968605785131737e-05,2.847157204570753466e-05,-2.538453292892900099e-06
9.999999990461995170e-01,2.671794364865923512e-05,3.432415458186493948e-05,-3.950296655029863356e-06
9.999999989247686516e-01,2.322054162393148019e-05,4.004264763543254014e-05,-2.802814588507779797e-06
9.999999989045651461e-01,1.879671929954184251e-05,4.266161380135084818e-05,-4.188053521031421572e-06
9.999999988318393207e-01,1.665322684230675026e-05,4.473615783981026622e-05,-7.593915272576188832e-06
9.999999989109296106e-01,1.291031924874381968e-05,4.472751023398742622e-05,-3.303689514647396700e-06
9.999999990013845874e-01,1.149847676902014838e-05,4.316849660041595805e-05,-1.223462193963008896e-06
9.999999987173761040e-01,5.394668962151718905e-06,5.035393886128507933e-05,7.913199470814505700e-07
9.999999985735990027e-01,9.596070479975211555e-06,5.252025104088310761e-05,1.529916400917476384e-06
9.999999984819367693e-01,9.349953468628699647e-06,5.426932398446483768e-05,-1.882917665969714052e-06
9.999999983168798012e-01,7.234572700439357489e-06,5.756531954572579219e-05,3.680041248382325305e-07
9.999999985249818923e-01,5.986698023678260708e-06,5.296786704643548585e-05,1.042116629285140403e-05
9.999999983894236610e-01,4.396224380317709639e-06,5.519905240346029889e-05,1.244550410989508182e-05
9.999999981206141308e-01,7.831169307352252017e-07,5.937310846440274484e-05,1.526408846207986670e-05
9.999999979985071397e-01,7.820454064422129183e-06,5.998425418632137167e-05,1.853956605387553213e-05
9.999999978773863596e-01,2.385866144714062225e-06,6.106105984960495778e-05,2.260712080033093916e-05
9.999999976371194421e-01,7.181015076791087687e-06,6.358907901188038921e-05,2.511221210744010124e-05
9.999999981065608168e-01,1.005891946073605832e-05,5.572137095700271584e-05,2.410032055572310569e-05
9.999999977810373197e-01,1.406205018359336165e-05,5.615938930872107267e-05,3.295917170587667704e-05
9.999999983121409253e-01,1.880239215686964417e-05,4.756524254273328939e-05,2.756331100146505286e-05
9.999999986788367101e-01,2.175363911137033601e-05,3.532384774826172690e-05,3.035344689918980968e-05
9.999999985237678635e-01,2.760851415056471422e-05,3.734327480442450078e-05,2.820840225418290990e-05
9.999999987419108116e-01,2.670910788455651083e-05,3.522327895799952022e-05,2.370912370643436437e-05
9.999999985681511383e-01,2.707501637959671542e-05,3.857675222462697296e-05,2.534709080327352362e-05
9.999999985901650845e-01,2.424427896875419142e-05,3.961966329931143312e-05,2.573261009623872703e-05
9.999999986973426847e-01,1.680496122142978693e-05,4.082051360417328909e-05,2.562408236411130351e-05
9.999999989251996402e-01,1.288894581903427417e-05,4.056888619855153510e-05,1.837501720544674962e-05
9.999999990063088706e-01,9.105418327997012184e-06,3.972672749755599709e-05,1.806269364985524411e-05
9.999999989789544186e-01,4.795974151262502552e-06,3.853240931591017562e-05,2.311586251222573894e-05
9.999999990732704180e-01,1.002795366147334001e-07,3.721770686988957994e-05,2.164004465401022528e-05
9.999999992002970295e-01,2.176249254099434643e-06,3.393177843365534189e-05,2.105479210936974307e-05
9.999999990017094387e-01,5.142361187317418836e-06,3.686636456651122540e-05,2.471858395850395115e-05
9.999999990043759723e-01,5.449678771656743463e-06,3.372319155733308118e-05,2.871054352805067983e-05
9.999999991227594975e-01,6.229492624748779410e-06,2.917075591918942299e-05,2.940648752728275799e-05
9.999999993931892872e-01,-4.976383897757262534e-07,2.618472178816716030e-05,2.297246390546987512e-05
9.999999994198486286e-01,1.111040807418691500e-06,2.262633527801150013e-05,2.543849853272755367e-05
9.999999995937393082e-01,1.935432993831325851e-06,1.523609101168894295e-05,2.401326728585925641e-05
9.999999993941625087e-01,-3.230608497884779537e-06,2.169938131723789007e-05,2.702545361713666415e-05
9.999999992809930349e-01,-1.665520703132048423e-06,2.325744286197106803e-05,2.990537723525487699e-05
9.999999990354656587e-01,-8.562364543950126371e-06,2.463488763228032497e-05,3.533945369253062838e-05
9.999999988245251714e-01,-9.446697870510300732e-06,2.761741031957643886e-05,3.871676695360214208e-05
9.999999988398635686e-01,-9.481370899761796839e-06,2.568559263287836781e-05,3.963113649334281969e-05
9.999999987725093353e-01,-8.243549875249343324e-06,2.524718770275068543e-05,4.182827599305237318e-05
9.999999984284063670e-01,-1.162789612688153918e-05,2.544596047476722588e-05,4.858479742530746165e-05
9.999999984785121754e-01,-9.229966222377233121e-06,2.260104642209915892e-05,4.946691844585283568e-05
9.999999986003647034e-01,-9.953694521825146480e-06,2.094339490796923983e-05,4.755595440485141574e-05
9.999999987701000403e-01,-6.428042531735143630e-06,2.787238793061836391e-05,4.051679010598518461e-05
9.999999986904877236e-01,-9.619862683026762272e-06,2.792457204665181036e-05,4.179355343299184214e-05
9.999999986322881673e-01,-1.068669717002423467e-05,2.095926192332971547e-05,4.671110762457145291e-05
9.999999985561802696e-01,-1.218823103669663290e-05,1.788681283048914941e-05,4.918483527525073506e-05
9.999999987023986403e-01,-1.274536313938112183e-05,1.536262935400995651e-05,4.686947930092813785e-05
9.999999987054383199e-01,-1.399202162361866462e-05,1.389605296636932297e-05,4.690678203746404397e-05
9.999999986771596072e-01,-1.426141333479900939e-05,1.433400968645806873e-05,4.729512559924313735e-05
9.999999984498123551e-01,-1.621491160527193572e-05,2.400669541068804245e-05,4.755134434995251624e-05
9.999999984084312343e-01,-6.562919309354484918e-06,2.607118784117686279e-05,4.960200548745075506e-05
9.999999985429272042e-01,-1.770709985572218352e-06,2.468717043817814400e-05,4.797451219111127917e-05
9.999999983377825252e-01,-1.212004252619337624e-05,2.411489305332640862e-05,5.095106843274635440e-05
9.999999984670183695e-01,-1.753477683992104983e-05,1.824814920693207656e-05,4.924936370429868865e-05
9.999999982671158305e-01,-1.373252773137666637e-05,2.187660820513930972e-05,5.290179641963784672e-05
9.999999986826220155e-01,-1.782890587037822054e-05,2.241500699388237621e-05,4.259640515075496255e-05
9.999999986506463712e-01,-1.684219453190043079e-05,2.279157460840191865e-05,4.353839503867029589e-05
9.999999986624616977e-01,-2.196003541288031366e-05,2.544309265474833180e-05,3.931262507705883123e-05
