vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000008223958231746e+00,3.660309147392473651e-05,-1.345410462376959212e-05
1.999962361411262712e+00,8.691509958466858601e-05,1.884258744001202616e-05
1.999971483472018807e+00,1.008757855448931030e-04,5.687058241864348770e-05
1.999878906499832354e+00,8.183164004559915854e-05,6.459875833116977112e-05
1.999870958296713130e+00,3.409059101675447829e-05,1.110828517882895107e-04
1.999854671192261124e+00,1.699878153710896405e-05,1.685524207219541641e-04
1.999822334947886526e+00,1.264331998854709008e-04,9.587596945364729574e-05
1.999747866906091964e+00,4.692510100147293450e-05,2.290655496289050277e-05
1.999733291549838698e+00,1.149510125914438832e-04,4.541834780194696952e-05
1.999735849342722194e+00,1.694049171784278577e-04,5.940645418595987855e-05
1.999813282598269071e+00,7.276126628213455650e-05,8.262435560008178387e-05
1.999872427950379894e+00,8.202885476662909430e-05,8.659252989616080475e-05
1.999828710359045969e+00,8.643521967876029849e-05,4.477851433267278965e-06
1.999877266547955612e+00,1.008793445624262469e-04,4.484073434651652222e-05
1.999801686079167640e+00,1.021595495200935413e-04,9.125419234891643473e-05
1.999822577835111526e+00,5.750183718947983388e-05,1.236017947401518735e-04
1.999887906718181396e+00,1.336740146400556281e-04,1.569787278340125422e-04
1.999879619658615271e+00,1.437715442127933223e-04,8.734364464695698420e-05
1.999937298744719705e+00,1.124340178380621512e-04,1.774081697450676312e-04
1.999942882829801594e+00,1.140684135944345317e-04,9.580907052323665472e-05
1.999851194390422915e+00,8.924756366985065761e-05,2.020843360282278381e-04
1.999786248591495452e+00,6.847398449966147441e-05,1.761424069434887351e-04
1.999773026560525357e+00,3.119720236651505148e-05,1.463437954030520486e-04
1.999801565381010171e+00,9.708669984862867324e-05,2.323480098368353448e-04
1.999754797530090444e+00,5.835047409765271273e-05,1.168484192546306090e-04
1.999769235047577309e+00,7.904759829352956400e-05,3.733891105410772537e-05
1.999800747148816171e+00,6.189194822409672936e-05,-2.258423243503701676e-05
1.999877870696779025e+00,1.279946373564409346e-04,4.447976387225674753e-05
1.999953856298213095e+00,9.956860629420337947e-05,1.233737413640853824e-04
1.999998787083218543e+00,1.105644839304234240e-04,1.210344956120146649e-04
2.000005852419518337e+00,9.748693793289107100e-05,2.131871534394062448e-04
2.000025660361846480e+00,1.720489596807362495e-05,2.415704351514544811e-04
1.999927860463505569e+00,4.463483545302362261e-05,2.523081509787266155e-04
1.999917392080946987e+00,-2.786548116863457733e-06,1.773890240866709362e-04
1.999834747045992067e+00,-7.087448621029190303e-05,2.374159558814036963e-04
1.999831108954067682e+00,4.245575522914113290e-06,2.459251859119645622e-04
1.999865318872411146e+00,3.714468008508779577e-05,2.794969171524739303e-04
1.999800107289738005e+00,3.573838435659700100e-05,3.065912009975445556e-04
1.999812298122148446e+00,8.169909389639996476e-05,3.987920579840743829e-04
1.999796857071794998e+00,5.492541620113764790e-05,4.048176763460756863e-04
1.999821001008384558e+00,1.319047403809590858e-04,3.863058517929747861e-04
1.999856504496953402e+00,9.880698056415250117e-05,4.441368590624634495e-04
1.999834220250764405e+00,7.761153482785959775e-05,4.535637563499941719e-04
1.999764180814640024e+00,-3.050318521306857162e-06,5.241139219916051209e-04
1.999833388957773739e+00,3.781370284937050642e-06,5.287950969905579274e-04
1.999742099935319706e+00,1.760664632950917008e-05,5.365595463541851301e-04
