accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
5.422197094486145598e-03,4.444698638365257755e-03,-9.796845703125487859e+00
-5.700645708696767348e-04,-9.693820239693001469e-04,-9.797871171369466836e+00
-4.164737884094534405e-04,3.271900513226510231e-03,-9.793370045948245561e+00
9.513911436688530718e-03,1.593379306531427864e-03,-9.790851079234137444e+00
1.223067512773566437e-03,-3.110178074016411824e-03,-9.799065677975397293e+00
4.583398767048848729e-03,2.255996341445902389e-04,-9.785157086045479957e+00
-1.854572538140579702e-03,-6.583959736624353000e-03,-9.798051820766119135e+00
2.401435955795139156e-03,1.000687173107181298e-02,-9.780963014480944295e+00
-5.398811081911125123e-04,3.446930348031874546e-03,-9.791682797779001746e+00
-6.258860186131087744e-03,-2.135951254553361111e-03,-9.796598814865989269e+00
2.409119340773644043e-03,-5.819769221721106563e-03,-9.798002155736712737e+00
2.668460684135261999e-03,-2.936654831898043421e-03,-9.793157524417420490e+00
7.802083093364851028e-03,-1.584879385180727133e-03,-9.802090392047441370e+00
1.942880862814725827e-03,3.309946416953164511e-03,-9.795824060431892022e+00
3.346759756675778824e-03,-1.709154343789186193e-03,-9.791730268247883728e+00
-4.178430548723892184e-03,6.618267730124075508e-03,-9.795198173879226644e+00
1.008253315565085751e-03,-6.799336476927430283e-03,-9.792133150012585219e+00
4.070372075497028820e-03,-2.361004724755498118e-03,-9.785224925126518869e+00
1.013236456033355520e-02,-7.906518230183866291e-03,-9.802048714453771794e+00
2.887564130949041991e-03,2.693086604318107626e-03,-9.793930923555237200e+00
-8.573438128422357883e-04,-5.266552614451746293e-03,-9.789975026768935606e+00
-7.810167883359676877e-03,-7.237422551669513322e-03,-9.792140242149235618e+00
-3.822734443501125522e-03,1.142056847230735021e-02,-9.793160554529313444e+00
6.026310752401070267e-03,-5.687770872122585933e-04,-9.795642088602011910e+00
-2.019574602947928673e-03,-2.627170641709048599e-03,-9.795286231640142560e+00
5.524671318311914249e-03,3.239609360076090754e-04,-9.797870155884284671e+00
-2.108267126544429489e-03,-5.251319969571725810e-03,-9.795869096960604594e+00
-3.776773915160120624e-03,5.768174313809501866e-03,-9.780568626337650784e+00
5.127598116456943619e-03,-4.245512068294563478e-03,-9.805420427230682634e+00
-3.998404111161861507e-03,-1.894238829238762203e-03,-9.801509014084258453e+00
-6.491145097970431278e-04,-2.172877349986175599e-03,-9.804079455867951154e+00
-7.137514842288852565e-03,1.548881585085474209e-03,-9.794536122085148122e+00
-1.424741155367910633e-04,-2.050619500076817682e-03,-9.792098413604945151e+00
3.149304495564175972e-03,-4.840785552526032098e-03,-9.794187586989709260e+00
1.612057912252079289e-03,-1.010989695114320602e-03,-9.790180917784070402e+00
-1.071682818963419449e-03,-2.487713318955884177e-03,-9.794510390132906252e+00
-7.337454189621505328e-03,1.002310856147567517e-03,-9.791349948526212543e+00
1.924260548193256371e-04,-1.857398029531078984e-04,-9.798366015240334903e+00
5.914183769788498510e-03,-9.173525922535738855e-03,-9.787227463487097268e+00
2.877663803755884687e-03,4.919975204182653467e-03,-9.789676747369840726e+00
1.654962663626714618e-03,-3.107760285573855355e-04,-9.798746332302462392e+00
5.749185469827024046e-03,-7.081198019154257743e-04,-9.791169352922732827e+00
3.479856850873905109e-03,-5.946334277219043896e-03,-9.785020126184024392e+00
-6.503356326838334242e-03,-7.274646825993035101e-04,-9.789890711914255306e+00
3.446391898173467930e-03,1.603821039577104247e-03,-9.791091754511020540e+00
-2.005598474790656373e-03,-6.180541349725507567e-03,-9.802613665608815197e+00
3.541882919629853275e-03,3.001971185218369267e-03,-9.808917468186111321e+00
-1.309853248065404952e-03,1.814498725359782114e-03,-9.791655947369793722e+00
-2.183074809891162506e-03,-2.461413051470018321e-03,-9.782562306220143000e+00
-6.997838402659101740e-04,1.956139978687281792e-03,-9.785283020304692769e+00
1.570612276978806954e-03,-5.965661667721600808e-03,-9.802493551917748960e+00
-1.104087423804190216e-03,-2.600046338208297260e-03,-9.794254285238139346e+00
-1.402225528866442609e-03,-6.462750985590349530e-03,-9.794862886400474977e+00
-2.656261592524585425e-03,-4.160367201564959053e-03,-9.784394627874208439e+00
3.108846906422521421e-03,-5.702559721833136072e-03,-9.803432076410222962e+00
-5.394009851766219145e-03,6.057893891700415721e-03,-9.794709558254780291e+00
3.782408247419409737e-03,1.689183500812511170e-03,-9.799489493712652433e+00
-2.430916497261827180e-03,-7.428407218071620376e-03,-9.792528607071069757e+00
-9.229084905748080950e-03,-8.741472505433802581e-03,-9.787967733660114078e+00
5.852502354732603412e-03,-7.865238376606102731e-04,-9.796989425917828953e+00
1.211239116532345427e-03,5.632119921965880044e-03,-9.795778182585074489e+00
-2.930519007406788643e-03,6.273032144411481471e-03,-9.791242938363581061e+00
2.066426151817087227e-03,7.784593449747928811e-05,-9.796411635627688241e+00
9.066762881017976367e-03,-5.286798320047413589e-03,-9.792681994126850142e+00
2.027666674797667413e-03,-1.772157872838381765e-03,-9.794729717387976820e+00
