ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.502286739005279906e-04,-9.794033452726088385e+00
0.000000000000000000e+00,-1.502286746877087224e-04,-9.794033452869955525e+00
0.000000000000000000e+00,-1.502286754748894000e-04,-9.794033453013819113e+00
0.000000000000000000e+00,-1.502286762620701319e-04,-9.794033453157682700e+00
0.000000000000000000e+00,-1.502286770492508095e-04,-9.794033453301549841e+00
0.000000000000000000e+00,-1.502286778364315414e-04,-9.794033453445415205e+00
0.000000000000000000e+00,-1.502286786236122190e-04,-9.794033453589278793e+00
0.000000000000000000e+00,-1.502286794107929237e-04,-9.794033453733145933e+00
0.000000000000000000e+00,-1.502286801979736284e-04,-9.794033453877009521e+00
0.000000000000000000e+00,-1.502286809851543332e-04,-9.794033454020874885e+00
0.000000000000000000e+00,-1.502286817723350108e-04,-9.794033454164740249e+00
0.000000000000000000e+00,-1.502286825595157155e-04,-9.794033454308603837e+00
0.000000000000000000e+00,-1.502286833466963932e-04,-9.794033454452470977e+00
0.000000000000000000e+00,-1.502286841338770708e-04,-9.794033454596334565e+00
0.000000000000000000e+00,-1.502286849210577755e-04,-9.794033454740199929e+00
0.000000000000000000e+00,-1.502286857082384532e-04,-9.794033454884065293e+00
0.000000000000000000e+00,-1.502286864954191579e-04,-9.794033455027930657e+00
0.000000000000000000e+00,-1.502286872825998355e-04,-9.794033455171796021e+00
0.000000000000000000e+00,-1.502286880697805403e-04,-9.794033455315661385e+00
0.000000000000000000e+00,-1.502286888569611637e-04,-9.794033455459524973e+00
0.000000000000000000e+00,-1.502286896441418684e-04,-9.794033455603392113e+00
0.000000000000000000e+00,-1.502286904313225461e-04,-9.794033455747255701e+00
0.000000000000000000e+00,-1.502286912185032237e-04,-9.794033455891121065e+00
0.000000000000000000e+00,-1.502286920056839013e-04,-9.794033456034986429e+00
0.000000000000000000e+00,-1.502286927928645789e-04,-9.794033456178851793e+00
0.000000000000000000e+00,-1.502286935800452566e-04,-9.794033456322715381e+00
0.000000000000000000e+00,-1.502286943672259342e-04,-9.794033456466582521e+00
0.000000000000000000e+00,-1.502286951544065847e-04,-9.794033456610446109e+00
0.000000000000000000e+00,-1.502286959415872624e-04,-9.794033456754311473e+00
0.000000000000000000e+00,-1.502286967287679129e-04,-9.794033456898176837e+00
0.000000000000000000e+00,-1.502286975159486176e-04,-9.794033457042042201e+00
0.000000000000000000e+00,-1.502286983031292681e-04,-9.794033457185911118e+00
0.000000000000000000e+00,-1.502286990903099187e-04,-9.794033457329774706e+00
0.000000000000000000e+00,-1.502286998774905692e-04,-9.794033457473638293e+00
0.000000000000000000e+00,-1.502287006646712468e-04,-9.794033457617505434e+00
0.000000000000000000e+00,-1.502287014518518973e-04,-9.794033457761369021e+00
0.000000000000000000e+00,-1.502287022390325479e-04,-9.794033457905234386e+00
0.000000000000000000e+00,-1.502287030262131984e-04,-9.794033458049099750e+00
0.000000000000000000e+00,-1.502287038133938760e-04,-9.794033458192963337e+00
0.000000000000000000e+00,-1.502287046005745265e-04,-9.794033458336830478e+00
0.000000000000000000e+00,-1.502287053877551500e-04,-9.794033458480695842e+00
0.000000000000000000e+00,-1.502287061749358005e-04,-9.794033458624559429e+00
0.000000000000000000e+00,-1.502287069621164510e-04,-9.794033458768426570e+00
0.000000000000000000e+00,-1.502287077492971015e-04,-9.794033458912290158e+00
0.000000000000000000e+00,-1.502287085364777250e-04,-9.794033459056155522e+00
0.000000000000000000e+00,-1.502287093236584026e-04,-9.794033459200020886e+00
0.000000000000000000e+00,-1.502287101108389989e-04,-9.794033459343886250e+00
0.000000000000000000e+00,-1.502287108980196765e-04,-9.794033459487749838e+00
0.000000000000000000e+00,-1.502287116852002728e-04,-9.794033459631615202e+00
0.000000000000000000e+00,-1.502287124723809234e-04,-9.794033459775480566e+00
0.000000000000000000e+00,-1.502287132595615739e-04,-9.794033459919345930e+00
0.000000000000000000e+00,-1.502287140467421973e-04,-9.794033460063211294e+00
0.000000000000000000e+00,-1.502287148339228207e-04,-9.794033460207076658e+00
0.000000000000000000e+00,-1.502287156211034441e-04,-9.794033460350942022e+00
0.000000000000000000e+00,-1.502287164082840947e-04,-9.794033460494807386e+00
0.000000000000000000e+00,-1.502287171954647452e-04,-9.794033460638670974e+00
0.000000000000000000e+00,-1.502287179826453415e-04,-9.794033460782536338e+00
0.000000000000000000e+00,-1.502287187698259649e-04,-9.794033460926401702e+00
0.000000000000000000e+00,-1.502287195570065884e-04,-9.794033461070267066e+00
0.000000000000000000e+00,-1.502287203441872118e-04,-9.794033461214132430e+00
0.000000000000000000e+00,-1.502287211313678352e-04,-9.794033461357997794e+00
0.000000000000000000e+00,-1.502287219185484315e-04,-9.794033461501863158e+00
0.000000000000000000e+00,-1.502287227057290549e-04,-9.794033461645726746e+00
0.000000000000000000e+00,-1.502287234929096783e-04,-9.794033461789592110e+00
0.000000000000000000e+00,-1.502287242800903018e-04,-9.794033461933459250e+00
0.000000000000000000e+00,-1.502287250672708981e-04,-9.794033462077322838e+00
0.000000000000000000e+00,-1.502287258544515215e-04,-9.794033462221189978e+00
0.000000000000000000e+00,-1.502287266416321178e-04,-9.794033462365053566e+00
0.000000000000000000e+00,-1.502287274288127141e-04,-9.794033462508918930e+00
0.000000000000000000e+00,-1.502287282159933375e-04,-9.794033462652784294e+00
0.000000000000000000e+00,-1.502287290031739339e-04,-9.794033462796649658e+00
0.000000000000000000e+00,-1.502287297903545302e-04,-9.794033462940515022e+00
0.000000000000000000e+00,-1.502287305775351265e-04,-9.794033463084380386e+00
0.000000000000000000e+00,-1.502287313647157499e-04,-9.794033463228247527e+00
0.000000000000000000e+00,-1.502287321518963462e-04,-9.794033463372112891e+00
0.000000000000000000e+00,-1.502287329390769425e-04,-9.794033463515978255e+00
0.000000000000000000e+00,-1.502287337262575117e-04,-9.794033463659840066e+00
0.000000000000000000e+00,-1.502287345134381081e-04,-9.794033463803707207e+00
0.000000000000000000e+00,-1.502287353006187044e-04,-9.794033463947572571e+00
0.000000000000000000e+00,-1.502287360877992736e-04,-9.794033464091437935e+00
0.000000000000000000e+00,-1.502287368749798970e-04,-9.794033464235303299e+00
0.000000000000000000e+00,-1.502287376621604662e-04,-9.794033464379166887e+00
0.000000000000000000e+00,-1.502287384493410625e-04,-9.794033464523032251e+00
0.000000000000000000e+00,-1.502287392365216588e-04,-9.794033464666897615e+00
0.000000000000000000e+00,-1.502287400237022552e-04,-9.794033464810761203e+00
0.000000000000000000e+00,-1.502287408108827973e-04,-9.794033464954628343e+00
0.000000000000000000e+00,-1.502287415980633936e-04,-9.794033465098491931e+00
0.000000000000000000e+00,-1.502287423852439899e-04,-9.794033465242357295e+00
0.000000000000000000e+00,-1.502287431724245320e-04,-9.794033465386222659e+00
0.000000000000000000e+00,-1.502287439596051283e-04,-9.794033465530088023e+00
0.000000000000000000e+00,-1.502287447467856975e-04,-9.794033465673956940e+00
0.000000000000000000e+00,-1.502287455339662938e-04,-9.794033465817820527e+00
0.000000000000000000e+00,-1.502287463211468359e-04,-9.794033465961684115e+00
0.000000000000000000e+00,-1.502287471083274051e-04,-9.794033466105551256e+00
0.000000000000000000e+00,-1.502287478955080015e-04,-9.794033466249414843e+00
0.000000000000000000e+00,-1.502287486826885436e-04,-9.794033466393280207e+00
0.000000000000000000e+00,-1.502287494698691128e-04,-9.794033466537147348e+00
0.000000000000000000e+00,-1.502287502570496820e-04,-9.794033466681010935e+00
0.000000000000000000e+00,-1.502287510442302512e-04,-9.794033466824876299e+00
0.000000000000000000e+00,-1.502287518314108204e-04,-9.794033466968741664e+00
