Yaw (deg),Pitch (deg),Roll (deg)
3.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.500041545498729079e+01,-4.668220272673702571e-04,-6.575742589307609094e-04
-4.500019061778697704e+01,-4.607949785000229714e-04,-5.490066107596674452e-04
-4.500077379779002484e+01,-3.839131622126754160e-04,-8.442317140545341171e-04
-4.500122192605732607e+01,6.454111460880441185e-05,-1.180184724973856259e-03
-4.500069760220176818e+01,-5.665345487936062014e-04,-8.824282925911736087e-04
-4.500042079109037019e+01,-4.504032891087989573e-04,-1.345301609711488247e-03
-4.500024629854362246e+01,-6.378608056338355443e-04,-1.184760291483458444e-03
-4.500069979584269220e+01,-5.846082744519622660e-04,-1.396008747484261785e-03
-4.500115689732668045e+01,-8.244861828646694044e-04,-1.225911323029396085e-03
-4.500168024722600535e+01,-1.012254619761066878e-03,-9.672876229383648968e-04
-4.500188994727770364e+01,-6.384234909061629925e-04,-1.000572741078466959e-03
-4.500269142033406666e+01,-7.382426433588108435e-04,-2.114180901107805353e-03
-4.500334530845994863e+01,-8.665317946937183035e-04,-1.584561844965267632e-03
-4.500303922084907526e+01,-1.877765511360753210e-03,-1.391545359124309609e-03
-4.500254580262822657e+01,-2.072360557791311057e-03,-1.204479148165877840e-03
-4.500251029650421941e+01,-2.375332253934797633e-03,-8.721820917073182721e-04
-4.500233914154426884e+01,-1.844228382894505438e-03,-1.282289241509987831e-03
-4.500148942817690312e+01,-2.546197002352797254e-03,-1.347476281237205628e-03
-4.500111403294402379e+01,-2.464437986453064510e-03,-1.675287578293895756e-03
-4.500118481112077262e+01,-3.097565164351177673e-03,-2.031968929786976026e-03
-4.500066218006540453e+01,-2.989048498683966309e-03,-2.300357246249639439e-03
-4.500025338945737730e+01,-2.959318113737420368e-03,-2.335322829098674183e-03
-4.500049139358492312e+01,-3.485377035782008005e-03,-3.391541710244712956e-03
-4.499956968792003664e+01,-3.348090880924072584e-03,-3.332683333471135601e-03
-4.499934191765386515e+01,-2.939497223482805295e-03,-3.251773550456624196e-03
-4.499953593941802410e+01,-3.324916031764493188e-03,-3.343741197738771005e-03
-4.500005275494561374e+01,-3.588005954093627034e-03,-3.647754145424837984e-03
-4.500002268933697280e+01,-2.263346929846151746e-03,-3.644760604216690496e-03
-4.499961842795451616e+01,-1.487388469319699284e-03,-3.388916546480577868e-03
-4.499979154281423632e+01,-1.020453875867063931e-03,-3.357523203243610154e-03
-4.500015090619108094e+01,-1.697859204503318490e-03,-3.034299059022648164e-03
-4.500003916517746205e+01,-1.699691870372319709e-03,-3.472559712345738448e-03
-4.500035445654207678e+01,-1.717532899779599916e-03,-3.968524984279569491e-03
-4.500033262674386236e+01,-1.864273956406442600e-03,-4.709438894911687976e-03
-4.500027271644468385e+01,-1.419804032209973392e-03,-4.630378417484820250e-03
-4.499993331840139632e+01,-1.291440266690594123e-03,-4.436240055982056812e-03
-4.499976304607516653e+01,-6.168374449620697567e-04,-4.565499656513864746e-03
-4.499936299043339716e+01,-1.017232802285018009e-03,-4.311009116603191707e-03
-4.499927808359881709e+01,-1.383844088987924411e-03,-4.486328584764852356e-03
-4.499865026833631276e+01,-1.947988292995108967e-03,-4.241471272794876228e-03
-4.499879412662024691e+01,-2.108679648302808594e-03,-4.891584495658433604e-03
