vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000059701733728712e+00,-3.418071581102810819e-05,-7.363369716299868141e-05
2.000033632586267984e+00,-1.688799829733007179e-05,-2.268722979232741369e-05
1.999988396546809488e+00,1.006160161661614138e-05,2.456270229791129275e-05
2.000057733890312495e+00,6.441916918443547810e-07,1.328490211316693833e-05
2.000151722353536332e+00,2.946356711833987091e-05,2.047047427380855911e-06
2.000103553611877416e+00,2.028234326479093396e-05,5.806230507331696462e-05
2.000169036208932827e+00,1.030024002770822088e-05,7.067880181598875712e-05
2.000154598555039964e+00,3.636468859968453558e-05,2.463594792518917294e-05
2.000088063556401785e+00,4.176539062706255417e-05,1.538522094110008048e-07
2.000091039214955568e+00,3.224141607454901947e-05,1.642093204235675139e-05
2.000082849502884397e+00,6.047354389356084033e-05,-9.322580919250831775e-05
2.000185169478663205e+00,1.220475825921417846e-04,1.475456865610538695e-05
2.000259615972481253e+00,5.807497886225858330e-05,4.952319309890180441e-05
2.000304008374794051e+00,4.075842423851464382e-05,1.154814194667011615e-04
2.000380114039681523e+00,1.335457417908017400e-04,1.839987214067590870e-04
2.000403235134469604e+00,9.138304398191674383e-05,2.677980087516095985e-04
2.000395910844470215e+00,-8.761174925118856999e-06,1.677871455411126611e-04
2.000317691483263882e+00,2.894216615942106285e-05,2.124474406954057802e-04
2.000287848964113824e+00,1.176938751166883292e-05,1.277278051158874843e-04
2.000320580176901508e+00,5.563869212948000881e-05,1.560533603705746271e-04
2.000302975738152966e+00,-1.578088693143952126e-07,1.979165394330990131e-04
2.000261173656411096e+00,-2.567485381081780477e-05,2.070865885521003551e-04
2.000285885470752589e+00,-3.613784342686733847e-05,1.549801803510272814e-04
2.000232529991555985e+00,-9.626099309432948497e-05,1.320433421810501601e-04
2.000216425828709177e+00,-5.863266211277633959e-05,7.981936726510731263e-05
2.000219939269999969e+00,-1.071108212720606081e-04,1.866761974758137364e-04
2.000305441948391660e+00,-2.154994807194829561e-04,2.336053377770512128e-04
2.000339736017952674e+00,-2.504871276221990253e-04,1.845267983918065665e-04
2.000375227953818502e+00,-2.772459185699285822e-04,1.656906187012792766e-04
2.000339881802937647e+00,-2.715449034751713322e-04,1.590207347808400193e-04
2.000379453317827405e+00,-3.009681258449020810e-04,1.200233644042064484e-04
