ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.099999977900000303e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.099999995939229791e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000013978458924e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000032017688412e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000050056917544e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000068096147032e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000086135375810e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000104174605653e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000122213834430e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000140253064274e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000158292293051e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000176331522539e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000194370751672e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000212409981160e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000230449210292e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000248488439780e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000266527668558e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000284566898401e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000302606127178e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000320645357021e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000338684585799e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000356723815287e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000374763044420e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000392802273907e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000410841503040e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000428880732528e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000446919961306e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000464959191149e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000482998419926e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000501037649414e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000519076878547e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000537116108035e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000555155337167e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000573194566655e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000591233795788e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000609273024565e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000627312254053e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000645351483186e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000663390712674e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000681429941807e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000699469171295e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000717508400072e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000735547629915e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000753586858693e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000771626088536e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000789665317313e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000807704546801e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000825743775934e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000843783005422e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000861822234555e+01,1.209999997790000066e+02,9.970976240000000157e-01
3.100000879861464043e+01,1.209999997790000066e+02,9.970976240000000157e-01
