ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.581313103224990652e-03,-1.803923245417632113e-05,-2.151859640210156913e-03
3.581313096449989953e-03,-1.803923245367186558e-05,-2.151859651485705550e-03
3.581313089674988386e-03,-1.803923245316741680e-05,-2.151859662761255922e-03
3.581313082899987253e-03,-1.803923245266296125e-05,-2.151859674036804126e-03
3.581313076124985686e-03,-1.803923245215850908e-05,-2.151859685312354064e-03
3.581313069349984987e-03,-1.803923245165405353e-05,-2.151859696587903568e-03
3.581313062574984288e-03,-1.803923245114960136e-05,-2.151859707863452639e-03
3.581313055799982721e-03,-1.803923245064514920e-05,-2.151859719139002144e-03
3.581313049024982022e-03,-1.803923245014069364e-05,-2.151859730414551648e-03
3.581313042249980455e-03,-1.803923244963624486e-05,-2.151859741690100719e-03
3.581313035474978888e-03,-1.803923244913178592e-05,-2.151859752965650224e-03
3.581313028699978189e-03,-1.803923244862733376e-05,-2.151859764241198861e-03
3.581313021924976622e-03,-1.803923244812288159e-05,-2.151859775516748365e-03
3.581313015149975056e-03,-1.803923244761842943e-05,-2.151859786792297436e-03
3.581313008374973489e-03,-1.803923244711397726e-05,-2.151859798067846941e-03
3.581313001599971922e-03,-1.803923244660952171e-05,-2.151859809343395578e-03
3.581312994824970355e-03,-1.803923244610506615e-05,-2.151859820618944649e-03
3.581312988049968789e-03,-1.803923244560061399e-05,-2.151859831894494153e-03
3.581312981274967222e-03,-1.803923244509616182e-05,-2.151859843170043658e-03
3.581312974499965655e-03,-1.803923244459170627e-05,-2.151859854445592295e-03
3.581312967724963221e-03,-1.803923244408725410e-05,-2.151859865721141799e-03
3.581312960949961655e-03,-1.803923244358280193e-05,-2.151859876996690436e-03
3.581312954174960088e-03,-1.803923244307834977e-05,-2.151859888272239507e-03
3.581312947399958521e-03,-1.803923244257389760e-05,-2.151859899547787711e-03
3.581312940624956954e-03,-1.803923244206944544e-05,-2.151859910823337215e-03
3.581312933849955388e-03,-1.803923244156498649e-05,-2.151859922098886286e-03
3.581312927074952954e-03,-1.803923244106053433e-05,-2.151859933374435357e-03
3.581312920299950953e-03,-1.803923244055607878e-05,-2.151859944649983560e-03
3.581312913524949387e-03,-1.803923244005163339e-05,-2.151859955925533065e-03
3.581312906749947820e-03,-1.803923243954717444e-05,-2.151859967201081702e-03
3.581312899974944518e-03,-1.803923243904272567e-05,-2.151859978476630773e-03
3.581312893199942952e-03,-1.803923243853826672e-05,-2.151859989752179410e-03
3.581312886424940518e-03,-1.803923243803381456e-05,-2.151860001027728914e-03
3.581312879649938951e-03,-1.803923243752935900e-05,-2.151860012303276684e-03
3.581312872874936951e-03,-1.803923243702491023e-05,-2.151860023578825755e-03
3.581312866099934517e-03,-1.803923243652045467e-05,-2.151860034854374392e-03
3.581312859324932950e-03,-1.803923243601600251e-05,-2.151860046129923029e-03
3.581312852549929648e-03,-1.803923243551155034e-05,-2.151860057405471666e-03
3.581312845774927214e-03,-1.803923243500709479e-05,-2.151860068681019870e-03
3.581312838999925214e-03,-1.803923243450264262e-05,-2.151860079956568941e-03
3.581312832224922780e-03,-1.803923243399818707e-05,-2.151860091232117578e-03
3.581312825449920346e-03,-1.803923243349373829e-05,-2.151860102507666215e-03
3.581312818674917912e-03,-1.803923243298928274e-05,-2.151860113783214418e-03
3.581312811899915911e-03,-1.803923243248483057e-05,-2.151860125058763056e-03
3.581312805124913477e-03,-1.803923243198037840e-05,-2.151860136334311693e-03
3.581312798349910176e-03,-1.803923243147592285e-05,-2.151860147609860330e-03
3.581312791574908175e-03,-1.803923243097146730e-05,-2.151860158885408967e-03
3.581312784799905741e-03,-1.803923243046701513e-05,-2.151860170160957604e-03
3.581312778024902440e-03,-1.803923242996255958e-05,-2.151860181436505374e-03
3.581312771249900006e-03,-1.803923242945810741e-05,-2.151860192712054445e-03
3.581312764474897138e-03,-1.803923242895365524e-05,-2.151860203987602214e-03
3.581312757699893837e-03,-1.803923242844920308e-05,-2.151860215263150418e-03
3.581312750924891403e-03,-1.803923242794474753e-05,-2.151860226538699055e-03
3.581312744149888535e-03,-1.803923242744029536e-05,-2.151860237814247259e-03
3.581312737374886101e-03,-1.803923242693584319e-05,-2.151860249089796329e-03
3.581312730599883233e-03,-1.803923242643138764e-05,-2.151860260365344099e-03
3.581312723824879932e-03,-1.803923242592693547e-05,-2.151860271640892303e-03
3.581312717049876630e-03,-1.803923242542248331e-05,-2.151860282916440506e-03
3.581312710274873762e-03,-1.803923242491802775e-05,-2.151860294191988709e-03
3.581312703499870461e-03,-1.803923242441357559e-05,-2.151860305467536913e-03
3.581312696724868461e-03,-1.803923242390912342e-05,-2.151860316743085116e-03
3.581312689949865159e-03,-1.803923242340466787e-05,-2.151860328018633320e-03
3.581312683174861424e-03,-1.803923242290021570e-05,-2.151860339294181090e-03
3.581312676399858990e-03,-1.803923242239575676e-05,-2.151860350569729293e-03
3.581312669624855255e-03,-1.803923242189131137e-05,-2.151860361845277497e-03
3.581312662849851954e-03,-1.803923242138685582e-05,-2.151860373120825700e-03
3.581312656074848652e-03,-1.803923242088240365e-05,-2.151860384396373470e-03
3.581312649299844917e-03,-1.803923242037794810e-05,-2.151860395671921673e-03
3.581312642524841616e-03,-1.803923241987349254e-05,-2.151860406947469443e-03
3.581312635749838748e-03,-1.803923241936904377e-05,-2.151860418223017647e-03
3.581312628974835446e-03,-1.803923241886458821e-05,-2.151860429498565416e-03
3.581312622199831711e-03,-1.803923241836013943e-05,-2.151860440774113186e-03
3.581312615424827976e-03,-1.803923241785568049e-05,-2.151860452049661390e-03
3.581312608649824675e-03,-1.803923241735123510e-05,-2.151860463325208726e-03
3.581312601874820940e-03,-1.803923241684677277e-05,-2.151860474600757363e-03
3.581312595099817638e-03,-1.803923241634232399e-05,-2.151860485876304699e-03
3.581312588324813903e-03,-1.803923241583786505e-05,-2.151860497151852902e-03
3.581312581549810602e-03,-1.803923241533341627e-05,-2.151860508427400238e-03
3.581312574774805999e-03,-1.803923241482896072e-05,-2.151860519702948442e-03
3.581312567999802264e-03,-1.803923241432450856e-05,-2.151860530978496212e-03
3.581312561224798963e-03,-1.803923241382005639e-05,-2.151860542254043548e-03
3.581312554449795228e-03,-1.803923241331560084e-05,-2.151860553529591751e-03
3.581312547674791059e-03,-1.803923241281114867e-05,-2.151860564805139521e-03
3.581312540899787324e-03,-1.803923241230668973e-05,-2.151860576080687291e-03
3.581312534124783589e-03,-1.803923241180224434e-05,-2.151860587356234627e-03
3.581312527349778986e-03,-1.803923241129778878e-05,-2.151860598631782397e-03
3.581312520574774817e-03,-1.803923241079334001e-05,-2.151860609907329733e-03
3.581312513799771082e-03,-1.803923241028887768e-05,-2.151860621182877069e-03
3.581312507024767347e-03,-1.803923240978442551e-05,-2.151860632458424839e-03
3.581312500249763178e-03,-1.803923240927997334e-05,-2.151860643733972608e-03
3.581312493474759443e-03,-1.803923240877552457e-05,-2.151860655009520378e-03
3.581312486699754841e-03,-1.803923240827106562e-05,-2.151860666285067714e-03
