ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.608066210786230101e-03,-1.804123191518149883e-05,-2.106694489734828313e-03
3.608066204152693066e-03,-1.804123191468386358e-05,-2.106694501095868026e-03
3.608066197519157331e-03,-1.804123191418623850e-05,-2.106694512456907305e-03
3.608066190885621163e-03,-1.804123191368861342e-05,-2.106694523817946151e-03
3.608066184252084561e-03,-1.804123191319098157e-05,-2.106694535178984997e-03
3.608066177618547959e-03,-1.804123191269335649e-05,-2.106694546540024277e-03
3.608066170985010923e-03,-1.804123191219572802e-05,-2.106694557901063122e-03
3.608066164351475189e-03,-1.804123191169809616e-05,-2.106694569262102402e-03
3.608066157717937286e-03,-1.804123191120046769e-05,-2.106694580623141248e-03
3.608066151084401551e-03,-1.804123191070283923e-05,-2.106694591984180093e-03
3.608066144450864082e-03,-1.804123191020521415e-05,-2.106694603345219373e-03
3.608066137817327913e-03,-1.804123190970758568e-05,-2.106694614706257785e-03
3.608066131183790444e-03,-1.804123190920995721e-05,-2.106694626067297498e-03
3.608066124550254276e-03,-1.804123190871232874e-05,-2.106694637428335477e-03
3.608066117916716806e-03,-1.804123190821470027e-05,-2.106694648789374322e-03
3.608066111283180204e-03,-1.804123190771707180e-05,-2.106694660150413168e-03
3.608066104649643602e-03,-1.804123190721944672e-05,-2.106694671511452014e-03
3.608066098016106567e-03,-1.804123190672181487e-05,-2.106694682872491294e-03
3.608066091382569097e-03,-1.804123190622418640e-05,-2.106694694233530139e-03
3.608066084749032496e-03,-1.804123190572656132e-05,-2.106694705594568118e-03
3.608066078115495460e-03,-1.804123190522893285e-05,-2.106694716955606530e-03
3.608066071481957991e-03,-1.804123190473130777e-05,-2.106694728316645809e-03
3.608066064848420521e-03,-1.804123190423367591e-05,-2.106694739677684655e-03
3.608066058214883919e-03,-1.804123190373604744e-05,-2.106694751038723067e-03
3.608066051581346016e-03,-1.804123190323841559e-05,-2.106694762399761479e-03
3.608066044947809414e-03,-1.804123190274079051e-05,-2.106694773760800759e-03
3.608066038314271945e-03,-1.804123190224316204e-05,-2.106694785121839171e-03
3.608066031680734476e-03,-1.804123190174553357e-05,-2.106694796482877149e-03
3.608066025047197006e-03,-1.804123190124790849e-05,-2.106694807843915562e-03
3.608066018413659103e-03,-1.804123190075027663e-05,-2.106694819204954841e-03
3.608066011780122501e-03,-1.804123190025265155e-05,-2.106694830565992820e-03
3.608066005146585032e-03,-1.804123189975502309e-05,-2.106694841927031665e-03
3.608065998513047563e-03,-1.804123189925739462e-05,-2.106694853288070077e-03
3.608065991879510093e-03,-1.804123189875976615e-05,-2.106694864649108923e-03
3.608065985245972190e-03,-1.804123189826213768e-05,-2.106694876010146902e-03
3.608065978612434721e-03,-1.804123189776450921e-05,-2.106694887371185314e-03
3.608065971978896384e-03,-1.804123189726688413e-05,-2.106694898732224160e-03
3.608065965345359782e-03,-1.804123189676924889e-05,-2.106694910093261704e-03
3.608065958711821446e-03,-1.804123189627162719e-05,-2.106694921454300116e-03
3.608065952078283976e-03,-1.804123189577400211e-05,-2.106694932815338529e-03
3.608065945444746507e-03,-1.804123189527636687e-05,-2.106694944176376941e-03
3.608065938811208170e-03,-1.804123189477874179e-05,-2.106694955537414919e-03
3.608065932177670701e-03,-1.804123189428111332e-05,-2.106694966898453331e-03
3.608065925544132364e-03,-1.804123189378348485e-05,-2.106694978259491310e-03
3.608065918910594461e-03,-1.804123189328585300e-05,-2.106694989620529722e-03
3.608065912277056558e-03,-1.804123189278823130e-05,-2.106695000981567700e-03
3.608065905643518655e-03,-1.804123189229059945e-05,-2.106695012342606112e-03
3.608065899009980319e-03,-1.804123189179297098e-05,-2.106695023703644091e-03
3.608065892376441982e-03,-1.804123189129534251e-05,-2.106695035064682069e-03
3.608065885742904513e-03,-1.804123189079771404e-05,-2.106695046425720481e-03
3.608065879109366176e-03,-1.804123189030008557e-05,-2.106695057786758460e-03
3.608065872475827406e-03,-1.804123188980246049e-05,-2.106695069147796438e-03
3.608065865842289503e-03,-1.804123188930482525e-05,-2.106695080508834850e-03
3.608065859208751166e-03,-1.804123188880720017e-05,-2.106695091869872829e-03
3.608065852575213263e-03,-1.804123188830957170e-05,-2.106695103230910807e-03
3.608065845941674926e-03,-1.804123188781194323e-05,-2.106695114591948352e-03
3.608065839308136590e-03,-1.804123188731431815e-05,-2.106695125952986331e-03
3.608065832674598253e-03,-1.804123188681668968e-05,-2.106695137314024743e-03
3.608065826041059049e-03,-1.804123188631905783e-05,-2.106695148675062721e-03
3.608065819407520712e-03,-1.804123188582142936e-05,-2.106695160036100266e-03
3.608065812773982375e-03,-1.804123188532380428e-05,-2.106695171397138244e-03
3.608065806140444039e-03,-1.804123188482617242e-05,-2.106695182758175789e-03
3.608065799506904835e-03,-1.804123188432854734e-05,-2.106695194119213334e-03
3.608065792873366498e-03,-1.804123188383091887e-05,-2.106695205480251746e-03
3.608065786239828161e-03,-1.804123188333328702e-05,-2.106695216841289291e-03
3.608065779606289391e-03,-1.804123188283565855e-05,-2.106695228202327269e-03
3.608065772972751054e-03,-1.804123188233803347e-05,-2.106695239563365248e-03
3.608065766339211850e-03,-1.804123188184040839e-05,-2.106695250924402792e-03
3.608065759705673513e-03,-1.804123188134277653e-05,-2.106695262285440337e-03
3.608065753072134309e-03,-1.804123188084514806e-05,-2.106695273646477882e-03
3.608065746438595539e-03,-1.804123188034751959e-05,-2.106695285007515427e-03
3.608065739805056335e-03,-1.804123187984989451e-05,-2.106695296368552971e-03
3.608065733171517131e-03,-1.804123187935226266e-05,-2.106695307729591383e-03
3.608065726537977927e-03,-1.804123187885463758e-05,-2.106695319090628495e-03
3.608065719904439590e-03,-1.804123187835700572e-05,-2.106695330451666039e-03
3.608065713270899953e-03,-1.804123187785937725e-05,-2.106695341812704018e-03
3.608065706637361616e-03,-1.804123187736175217e-05,-2.106695353173740695e-03
3.608065700003822412e-03,-1.804123187686412370e-05,-2.106695364534778240e-03
3.608065693370283641e-03,-1.804123187636649185e-05,-2.106695375895816218e-03
3.608065686736744437e-03,-1.804123187586886677e-05,-2.106695387256853329e-03
3.608065680103204366e-03,-1.804123187537123830e-05,-2.106695398617891308e-03
3.608065673469665596e-03,-1.804123187487360983e-05,-2.106695409978928853e-03
3.608065666836126392e-03,-1.804123187437597797e-05,-2.106695421339965530e-03
3.608065660202586320e-03,-1.804123187387835289e-05,-2.106695432701002641e-03
3.608065653569047116e-03,-1.804123187338072104e-05,-2.106695444062040620e-03
3.608065646935508346e-03,-1.804123187288309596e-05,-2.106695455423078164e-03
3.608065640301969142e-03,-1.804123187238546749e-05,-2.106695466784114842e-03
3.608065633668429070e-03,-1.804123187188783902e-05,-2.106695478145152386e-03
3.608065627034889433e-03,-1.804123187139021055e-05,-2.106695489506189498e-03
3.608065620401350228e-03,-1.804123187089258208e-05,-2.106695500867227042e-03
3.608065613767810591e-03,-1.804123187039495700e-05,-2.106695512228264153e-03
3.608065607134270519e-03,-1.804123186989732854e-05,-2.106695523589301698e-03
3.608065600500731315e-03,-1.804123186939969668e-05,-2.106695534950338376e-03
3.608065593867191678e-03,-1.804123186890207160e-05,-2.106695546311375487e-03
3.608065587233651606e-03,-1.804123186840444652e-05,-2.106695557672413465e-03
3.608065580600111968e-03,-1.804123186790681466e-05,-2.106695569033449709e-03
3.608065573966571897e-03,-1.804123186740919297e-05,-2.106695580394487687e-03
3.608065567333033127e-03,-1.804123186691155772e-05,-2.106695591755524365e-03
3.608065560699493055e-03,-1.804123186641392926e-05,-2.106695603116561042e-03
3.608065554065952550e-03,-1.804123186591630079e-05,-2.106695614477598153e-03
3.608065547432412479e-03,-1.804123186541867232e-05,-2.106695625838635264e-03
3.608065540798872841e-03,-1.804123186492104385e-05,-2.106695637199672375e-03
3.608065534165332770e-03,-1.804123186442342216e-05,-2.106695648560709053e-03
3.608065527531793132e-03,-1.804123186392578691e-05,-2.106695659921746597e-03
3.608065520898253060e-03,-1.804123186342816183e-05,-2.106695671282783709e-03
3.608065514264712555e-03,-1.804123186293052998e-05,-2.106695682643819519e-03
3.608065507631172484e-03,-1.804123186243290490e-05,-2.106695694004857063e-03
3.608065500997631979e-03,-1.804123186193527304e-05,-2.106695705365894174e-03
3.608065494364091907e-03,-1.804123186143765135e-05,-2.106695716726930418e-03
3.608065487730551402e-03,-1.804123186094001610e-05,-2.106695728087967529e-03
3.608065481097011765e-03,-1.804123186044238764e-05,-2.106695739449004207e-03
3.608065474463470826e-03,-1.804123185994475917e-05,-2.106695750810041318e-03
3.608065467829931188e-03,-1.804123185944713409e-05,-2.106695762171077561e-03
3.608065461196390249e-03,-1.804123185894950562e-05,-2.106695773532114672e-03
3.608065454562849744e-03,-1.804123185845188054e-05,-2.106695784893151350e-03
3.608065447929309673e-03,-1.804123185795424529e-05,-2.106695796254187594e-03
3.608065441295769168e-03,-1.804123185745662021e-05,-2.106695807615224705e-03
3.608065434662228663e-03,-1.804123185695898836e-05,-2.106695818976261382e-03
3.608065428028688158e-03,-1.804123185646136328e-05,-2.106695830337297626e-03
3.608065421395147219e-03,-1.804123185596373481e-05,-2.106695841698334737e-03
3.608065414761606714e-03,-1.804123185546610973e-05,-2.106695853059370981e-03
3.608065408128066209e-03,-1.804123185496847787e-05,-2.106695864420408092e-03
3.608065401494525270e-03,-1.804123185447084940e-05,-2.106695875781444335e-03
3.608065394860984765e-03,-1.804123185397322093e-05,-2.106695887142480579e-03
3.608065388227444260e-03,-1.804123185347559247e-05,-2.106695898503517256e-03
3.608065381593902887e-03,-1.804123185297796400e-05,-2.106695909864553934e-03
3.608065374960361948e-03,-1.804123185248033892e-05,-2.106695921225590178e-03
3.608065368326821443e-03,-1.804123185198270367e-05,-2.106695932586626855e-03
3.608065361693280071e-03,-1.804123185148507859e-05,-2.106695943947663099e-03
3.608065355059739132e-03,-1.804123185098745012e-05,-2.106695955308699342e-03
3.608065348426197760e-03,-1.804123185048982166e-05,-2.106695966669736454e-03
3.608065341792657255e-03,-1.804123184999219319e-05,-2.106695978030772264e-03
3.608065335159116750e-03,-1.804123184949456472e-05,-2.106695989391808941e-03
3.608065328525575377e-03,-1.804123184899693286e-05,-2.106696000752844751e-03
3.608065321892033571e-03,-1.804123184849930778e-05,-2.106696012113881862e-03
3.608065315258493066e-03,-1.804123184800167931e-05,-2.106696023474917238e-03
3.608065308624950826e-03,-1.804123184750405085e-05,-2.106696034835954350e-03
3.608065301991410321e-03,-1.804123184700642238e-05,-2.106696046196989726e-03
3.608065295357868948e-03,-1.804123184650879391e-05,-2.106696057558026403e-03
3.608065288724327576e-03,-1.804123184601116544e-05,-2.106696068919062213e-03
3.608065282090786637e-03,-1.804123184551353358e-05,-2.106696080280098457e-03
3.608065275457244397e-03,-1.804123184501590850e-05,-2.106696091641134701e-03
3.608065268823703025e-03,-1.804123184451828004e-05,-2.106696103002170944e-03
3.608065262190161653e-03,-1.804123184402065157e-05,-2.106696114363206754e-03
3.608065255556620280e-03,-1.804123184352302310e-05,-2.106696125724242998e-03
3.608065248923078908e-03,-1.804123184302539124e-05,-2.106696137085279242e-03
3.608065242289537535e-03,-1.804123184252776277e-05,-2.106696148446315052e-03
3.608065235655995295e-03,-1.804123184203013769e-05,-2.106696159807351296e-03
3.608065229022453923e-03,-1.804123184153250923e-05,-2.106696171168387106e-03
3.608065222388912550e-03,-1.804123184103488753e-05,-2.106696182529422916e-03
3.608065215755370311e-03,-1.804123184053725229e-05,-2.106696193890459159e-03
3.608065209121828938e-03,-1.804123184003962382e-05,-2.106696205251494970e-03
3.608065202488287566e-03,-1.804123183954199196e-05,-2.106696216612530780e-03
3.608065195854745326e-03,-1.804123183904436688e-05,-2.106696227973567023e-03
3.608065189221203953e-03,-1.804123183854673842e-05,-2.106696239334602833e-03
3.608065182587661714e-03,-1.804123183804910995e-05,-2.106696250695638643e-03
3.608065175954119474e-03,-1.804123183755148148e-05,-2.106696262056674453e-03
3.608065169320578101e-03,-1.804123183705385301e-05,-2.106696273417710263e-03
3.608065162687035862e-03,-1.804123183655622454e-05,-2.106696284778745640e-03
3.608065156053493622e-03,-1.804123183605859946e-05,-2.106696296139782317e-03
3.608065149419951382e-03,-1.804123183556096760e-05,-2.106696307500817694e-03
3.608065142786409142e-03,-1.804123183506334591e-05,-2.106696318861853070e-03
3.608065136152866902e-03,-1.804123183456571067e-05,-2.106696330222888446e-03
3.608065129519325530e-03,-1.804123183406807881e-05,-2.106696341583925124e-03
3.608065122885782423e-03,-1.804123183357045373e-05,-2.106696352944960500e-03
3.608065116252240617e-03,-1.804123183307282526e-05,-2.106696364305995876e-03
3.608065109618698377e-03,-1.804123183257520018e-05,-2.106696375667031686e-03
3.608065102985156137e-03,-1.804123183207757510e-05,-2.106696387028067496e-03
3.608065096351613897e-03,-1.804123183157993986e-05,-2.106696398389102873e-03
3.608065089718071657e-03,-1.804123183108231139e-05,-2.106696409750138249e-03
3.608065083084529417e-03,-1.804123183058468292e-05,-2.106696421111173625e-03
3.608065076450986310e-03,-1.804123183008705445e-05,-2.106696432472209002e-03
3.608065069817444070e-03,-1.804123182958942937e-05,-2.106696443833244812e-03
3.608065063183901397e-03,-1.804123182909179752e-05,-2.106696455194280188e-03
3.608065056550359157e-03,-1.804123182859416905e-05,-2.106696466555315565e-03
3.608065049916816050e-03,-1.804123182809654058e-05,-2.106696477916351375e-03
3.608065043283273810e-03,-1.804123182759891550e-05,-2.106696489277386317e-03
3.608065036649731137e-03,-1.804123182710128703e-05,-2.106696500638422127e-03
3.608065030016188030e-03,-1.804123182660365517e-05,-2.106696511999456636e-03
3.608065023382645790e-03,-1.804123182610603348e-05,-2.106696523360492446e-03
3.608065016749102683e-03,-1.804123182560839824e-05,-2.106696534721527823e-03
3.608065010115560009e-03,-1.804123182511076977e-05,-2.106696546082563199e-03
3.608065003482016902e-03,-1.804123182461314130e-05,-2.106696557443598575e-03
3.608064996848473795e-03,-1.804123182411551283e-05,-2.106696568804633952e-03
3.608064990214931121e-03,-1.804123182361788775e-05,-2.106696580165668894e-03
3.608064983581388014e-03,-1.804123182312026267e-05,-2.106696591526704271e-03
3.608064976947845774e-03,-1.804123182262262743e-05,-2.106696602887739647e-03
3.608064970314302667e-03,-1.804123182212500235e-05,-2.106696614248774590e-03
3.608064963680759126e-03,-1.804123182162737049e-05,-2.106696625609809966e-03
3.608064957047216019e-03,-1.804123182112974541e-05,-2.106696636970844909e-03
3.608064950413672912e-03,-1.804123182063211355e-05,-2.106696648331880285e-03
3.608064943780130238e-03,-1.804123182013448509e-05,-2.106696659692915228e-03
3.608064937146586264e-03,-1.804123181963685662e-05,-2.106696671053950171e-03
3.608064930513043590e-03,-1.804123181913922815e-05,-2.106696682414985113e-03
3.608064923879499616e-03,-1.804123181864160307e-05,-2.106696693776020056e-03
3.608064917245956509e-03,-1.804123181814397121e-05,-2.106696705137055432e-03
3.608064910612413835e-03,-1.804123181764634613e-05,-2.106696716498089941e-03
3.608064903978869861e-03,-1.804123181714872105e-05,-2.106696727859125318e-03
3.608064897345326320e-03,-1.804123181665108581e-05,-2.106696739220160260e-03
3.608064890711783212e-03,-1.804123181615345734e-05,-2.106696750581194769e-03
3.608064884078239672e-03,-1.804123181565583226e-05,-2.106696761942230146e-03
3.608064877444695697e-03,-1.804123181515820040e-05,-2.106696773303264221e-03
3.608064870811152590e-03,-1.804123181466057193e-05,-2.106696784664299164e-03
3.608064864177609049e-03,-1.804123181416294685e-05,-2.106696796025334540e-03
3.608064857544065075e-03,-1.804123181366531500e-05,-2.106696807386369049e-03
3.608064850910521534e-03,-1.804123181316768653e-05,-2.106696818747403992e-03
3.608064844276977559e-03,-1.804123181267005806e-05,-2.106696830108438934e-03
3.608064837643434018e-03,-1.804123181217243298e-05,-2.106696841469474311e-03
3.608064831009890044e-03,-1.804123181167480112e-05,-2.106696852830508820e-03
3.608064824376346503e-03,-1.804123181117717604e-05,-2.106696864191542895e-03
3.608064817742802528e-03,-1.804123181067954419e-05,-2.106696875552577404e-03
3.608064811109258987e-03,-1.804123181018191233e-05,-2.106696886913611913e-03
3.608064804475714579e-03,-1.804123180968429064e-05,-2.106696898274646856e-03
3.608064797842170605e-03,-1.804123180918665878e-05,-2.106696909635681798e-03
3.608064791208627064e-03,-1.804123180868903370e-05,-2.106696920996715874e-03
3.608064784575083089e-03,-1.804123180819140184e-05,-2.106696932357750816e-03
3.608064777941538681e-03,-1.804123180769377338e-05,-2.106696943718784892e-03
3.608064771307994273e-03,-1.804123180719614491e-05,-2.106696955079819834e-03
3.608064764674450298e-03,-1.804123180669851644e-05,-2.106696966440854777e-03
