q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999853037558e-01,-2.299214392935390822e-06,3.974932688961203501e-06,-2.882014550232909230e-06
9.999999999276218965e-01,-3.129745391411836617e-06,1.152199289508993979e-05,-1.484702855393277219e-06
9.999999998706574633e-01,-4.561391108162083566e-06,1.410500608628443356e-05,6.239186368631449523e-06
9.999999998643805954e-01,-8.705977747712216657e-06,1.325283433915929781e-05,4.450519512632131842e-06
9.999999998541739821e-01,-5.647330976190723701e-06,1.573086172741521745e-05,3.507065579183220877e-06
9.999999997977859767e-01,-1.846036823736928665e-06,1.941317747151564827e-05,4.914126580063798052e-06
9.999999997751201075e-01,-3.402788092264726442e-06,1.972688097110194346e-05,7.002217571314236472e-06
9.999999997240031080e-01,-1.563989426624740320e-06,2.312929040156117797e-05,3.818851913894608595e-06
9.999999998032630399e-01,1.054975549895311689e-08,1.866432581898417819e-05,6.716880866239354420e-06
9.999999997493900228e-01,7.499102392185887003e-07,2.106563605807170017e-05,7.542977524471371957e-06
9.999999997707732513e-01,1.220856126444542284e-06,2.127857093536193378e-05,2.045831824768183704e-06
9.999999995577306677e-01,-2.910884897126590880e-06,2.944153518615308303e-05,-3.043243348824078831e-06
9.999999994745957244e-01,-4.691090392418395048e-06,3.180090488124153158e-05,-4.183863277648997875e-06
9.999999994885708787e-01,-7.191806512425670712e-06,3.072418654429976158e-05,-5.211567769840048817e-06
9.999999992604389210e-01,-7.401799662077334800e-06,3.757077308585232776e-05,-3.573854379207834350e-06
9.999999992784953662e-01,-9.266351896088463179e-06,3.655573697519691787e-05,-4.563122839204109458e-06
9.999999992948486183e-01,-7.313346346451868484e-06,3.683094645343848764e-05,5.468616856261479692e-07
9.999999993876131921e-01,-4.849447623346003811e-06,3.461793815947200766e-05,1.689623779387290842e-06
9.999999992671295690e-01,-4.435474438665036858e-06,3.792796995066423192e-05,2.745317511445776810e-06
9.999999993349404370e-01,-4.681309613218152072e-06,3.544090929618020079e-05,7.221258020661971894e-06
9.999999993100576745e-01,-1.308226500108683027e-06,3.627866458334054239e-05,7.876025950406820571e-06
9.999999992818509043e-01,5.728499145273578989e-07,3.764648093397039447e-05,4.325783966241809074e-06
9.999999994302679607e-01,3.607229159189479532e-06,3.346541346351963273e-05,2.553057885087932790e-06
9.999999993002094412e-01,-3.288852069055542551e-06,3.712930971301994294e-05,-3.190466031690349543e-06
9.999999993272884469e-01,-5.098490148780841369e-06,3.612027357748806946e-05,-3.841098091643093157e-06
9.999999992852248720e-01,-7.426349722832064288e-07,3.778334089645243811e-05,-1.190764523256701857e-06
9.999999991421759660e-01,-1.314253503342279933e-06,4.135763900673507601e-05,-1.861898019180314921e-06
9.999999989200750727e-01,9.307547075028932758e-07,4.626901126635925835e-05,-4.261690877682312189e-06
9.999999989737820005e-01,2.968663845758081445e-06,4.520385419067773837e-05,4.842407278192159523e-07
9.999999989461811900e-01,3.726189466051907143e-06,4.565187147879875971e-05,3.108020406142021429e-06
9.999999987243529675e-01,9.151122591724978713e-06,4.964850224655512572e-05,1.605426905118164689e-06
9.999999989250737409e-01,7.691794061037458488e-06,4.506028250196568734e-05,7.762719070313522633e-06
9.999999991089809637e-01,6.229933930181304335e-06,4.152120847881144176e-05,4.383528858666609753e-06
9.999999990476848843e-01,4.300231299194946394e-06,4.299117784611733824e-05,6.156035428091688978e-06
9.999999991511144826e-01,3.265889066687753779e-06,4.070393953204001709e-05,5.504039868469196473e-06
9.999999991353057949e-01,7.326228711027970630e-06,4.092443492533147728e-05,9.516485461302654563e-07
9.999999988087794334e-01,1.157193802789771018e-05,4.741789744792121122e-05,-2.726758493259975249e-07
9.999999988385376293e-01,1.686977948886026949e-05,4.492934487099373121e-05,4.437272539921384944e-06
9.999999983660287084e-01,1.784308037863622007e-05,5.356561614524245183e-05,8.960566141382836992e-06
9.999999983524845426e-01,2.348453061125234845e-05,5.122651657043906679e-05,1.092481115174085938e-05
9.999999985101061251e-01,2.355334109711548424e-05,4.832374367884785093e-05,9.478574712628730467e-06
9.999999984442775602e-01,2.547761533626241966e-05,4.708559221105877739e-05,1.566150817116993005e-05
9.999999984362304417e-01,3.071718414969581512e-05,4.427532976573794922e-05,1.495622910705455133e-05
9.999999984257363916e-01,2.915887627711555717e-05,4.531027351743608820e-05,1.566097548949539313e-05
9.999999984700927991e-01,2.682936254276378486e-05,4.699393534329201116e-05,1.147038988730438612e-05
9.999999986599609203e-01,2.844923522633317444e-05,4.174827963705542166e-05,1.130487727351192384e-05
9.999999986339639380e-01,2.557238759114634414e-05,4.469275367307442122e-05,8.982352322227263406e-06
9.999999985166794225e-01,2.562040828586547607e-05,4.604970748173680187e-05,1.377172163804923775e-05
9.999999981633975743e-01,2.342247746879366288e-05,5.244518461673532779e-05,1.934153602919509748e-05
