pos_lat (deg),pos_lon (deg),pos_alt (m)
2.999999999999999645e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000018042002026e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000036084648158e+01,1.199999999999991473e+02,3.569686588066206367e-07
3.000000054127651339e+01,1.199999999999980247e+02,6.350634907276357962e-07
3.000000072170212206e+01,1.199999999999885176e+02,9.121959512201641442e-07
3.000000090213237414e+01,1.199999999999784848e+02,2.452196101424657579e-06
3.000000108256195830e+01,1.199999999999600675e+02,3.643464366872176748e-06
3.000000126299602954e+01,1.199999999999388933e+02,4.472774372134307634e-06
3.000000144342530817e+01,1.199999999999240856e+02,5.708078668252743351e-06
3.000000162385180147e+01,1.199999999999061799e+02,6.232600559509322884e-06
3.000000180428106944e+01,1.199999999998946265e+02,7.150668482293991384e-06
3.000000198470939239e+01,1.199999999998812967e+02,8.124653118609205456e-06
3.000000216513670281e+01,1.199999999998688054e+02,9.402649432584489305e-06
3.000000234556478418e+01,1.199999999998536566e+02,1.104405426295714401e-05
3.000000252599003758e+01,1.199999999998393605e+02,1.357892538544204933e-05
3.000000270640828148e+01,1.199999999998327240e+02,1.569331577949198883e-05
3.000000288682079841e+01,1.199999999998175610e+02,1.850118353390534977e-05
3.000000306723861598e+01,1.199999999997978648e+02,2.128247826339803558e-05
3.000000324765732174e+01,1.199999999997714184e+02,2.340823864152630272e-05
3.000000342807571840e+01,1.199999999997387050e+02,2.582329182434279735e-05
3.000000360849134751e+01,1.199999999997091038e+02,2.893140249767063129e-05
3.000000378890759123e+01,1.199999999996881002e+02,3.253731341649412315e-05
3.000000396931455171e+01,1.199999999996681908e+02,3.609688485508750501e-05
3.000000414972306828e+01,1.199999999996537667e+02,4.040497437886573400e-05
3.000000433013641299e+01,1.199999999996405933e+02,4.557719156088988637e-05
3.000000451054953388e+01,1.199999999996286846e+02,5.037250147524160646e-05
3.000000469096354649e+01,1.199999999996171738e+02,5.582815960120965051e-05
3.000000487138145999e+01,1.199999999995991402e+02,6.065180689599045279e-05
3.000000505180105748e+01,1.199999999995750954e+02,6.533896196087861960e-05
3.000000523222178828e+01,1.199999999995547171e+02,7.024599896783517261e-05
3.000000541264115483e+01,1.199999999995389430e+02,7.449580687877097593e-05
3.000000559305524916e+01,1.199999999995181525e+02,7.831464678272241436e-05
3.000000577347196185e+01,1.199999999994976889e+02,8.143367963197774837e-05
3.000000595388898716e+01,1.199999999994728341e+02,8.546129155805639839e-05
3.000000613430774621e+01,1.199999999994468993e+02,8.977591043444448223e-05
3.000000631472401835e+01,1.199999999994263931e+02,9.463700729763383315e-05
3.000000649514129947e+01,1.199999999994071800e+02,9.873972866095692138e-05
3.000000667556392031e+01,1.199999999993983835e+02,1.027823141407619394e-04
3.000000685598914174e+01,1.199999999993964224e+02,1.062960201027127210e-04
3.000000703641948263e+01,1.199999999993979003e+02,1.103269031909421893e-04
3.000000721685217897e+01,1.199999999994016093e+02,1.144123955662279004e-04
3.000000739728866250e+01,1.199999999994083595e+02,1.179858713305918149e-04
3.000000757771513094e+01,1.199999999994067252e+02,1.221699167418732930e-04
3.000000775814449483e+01,1.199999999994059152e+02,1.263228287343795705e-04
3.000000793857737236e+01,1.199999999994079758e+02,1.304949666286741184e-04
3.000000811900762088e+01,1.199999999994073931e+02,1.345762032876821187e-04
3.000000829943973102e+01,1.199999999994171560e+02,1.383551741812142917e-04
3.000000847987440977e+01,1.199999999994229114e+02,1.418444399836588197e-04
3.000000866030964985e+01,1.199999999994347633e+02,1.451212277282225727e-04
3.000000884074722407e+01,1.199999999994481072e+02,1.480217104356185620e-04
