Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.175018236407434169e-04,5.563419645684578941e-04,-4.874449237371370381e-04
-2.842230693245702874e-04,8.957291473666094232e-04,2.389551206862146619e-04
-4.520070990921553635e-04,8.719528447567526704e-04,-1.882033183057490211e-05
4.110708476077704629e-04,1.328376900008130395e-04,8.118973224300729931e-04
4.096566081912551122e-04,1.178265107966536111e-04,1.113014510948893499e-03
4.009146606148566994e-04,7.164996202313137896e-04,9.277190704379855487e-04
7.298519675883208019e-05,8.479001177274610905e-04,1.057316863315965576e-03
-4.012326960576495440e-05,9.574748473999903893e-04,1.607290956235626856e-03
-3.822909985268538400e-04,7.623891686963367746e-04,2.278906780056111532e-03
1.676214265008321963e-04,7.773768069255898019e-04,2.957655783923329468e-03
5.055445595604954019e-04,6.993309196969705590e-04,2.790849704498608082e-03
-2.959112994355147879e-04,4.674495259441690110e-04,2.722440563256764597e-03
-2.929075021484449154e-04,1.180227982641977202e-04,3.299856584875666445e-03
-2.077179882599760003e-04,4.222791764769088380e-04,2.888145995932297518e-03
-6.749399258862001172e-04,-1.043859101003737121e-03,2.836799196065065316e-03
-7.368198054142968819e-04,-5.985602499387845553e-04,2.893776554914070237e-03
-3.982591294127386461e-04,-5.139149488684531834e-04,2.520785331235672784e-03
-4.719649802895518539e-04,-2.264996254647091739e-04,2.546290837798651733e-03
-7.806681881984499751e-04,-3.610811943664313369e-04,3.243247355015019436e-03
-9.788210143412624971e-04,-4.266929524663016436e-06,3.304314958148298585e-03
-9.052520406845282822e-04,-5.672688368522938460e-04,3.502162612606524172e-03
-4.152233441374059012e-04,-1.307682734776563710e-03,2.846835530890674554e-03
-7.499419599309278860e-05,-1.458475085585028089e-03,3.423811943955731418e-03
-4.726011708752073863e-04,-1.957156316794991975e-03,3.564574325379380165e-03
-9.805655166069806718e-06,-1.579199378784573900e-03,4.022896681572748524e-03
-6.201740715197291871e-04,-1.571835459227937737e-03,4.288877788934541795e-03
-8.005104154207561083e-04,-1.060427638306081673e-03,4.667844552276587296e-03
-9.863721494685040968e-04,-7.780588695638331401e-04,3.845206188506242618e-03
-1.561226193487568826e-03,-1.144327793086536869e-03,3.794271151392275554e-03
-2.329532110376934632e-03,-1.504356454137332219e-03,3.839955342597104263e-03
-3.303231003840733510e-03,-1.705473071854909060e-03,4.643761864618833717e-03
-3.376492215775696391e-03,-1.225956241678280304e-03,4.148400314172124952e-03
-3.657972579755806516e-03,-7.983195658833045416e-04,5.167419709531877181e-03
-4.242157112072690410e-03,-8.806433096360943976e-04,4.893084499539188462e-03
-4.068138077876169711e-03,-3.307318390645805806e-04,4.958616808703769641e-03
-4.727368093379219309e-03,6.429399300795688409e-05,4.350025748615184151e-03
-5.217457490362700963e-03,-5.091512911290116362e-04,3.595458148611000836e-03
-5.508546614101464574e-03,-6.707114740169986631e-04,3.477397165220190954e-03
-5.227444447126941736e-03,-9.290838233951552623e-04,3.125986527068761768e-03
-5.615060383354801739e-03,-9.361888123164347278e-04,3.406003620011774889e-03
-5.184163089914498035e-03,-1.226692034335035830e-03,3.415718611644254655e-03
-5.336962679271381113e-03,-4.966873832905245329e-04,3.501707555458799352e-03
-5.141856521147787455e-03,-3.054642249902303052e-04,3.932325944945766136e-03
-5.320321267104726609e-03,-4.887486457667891129e-04,4.565767379220371340e-03
-4.879063067783866517e-03,-1.004366965653215185e-03,5.472976617889225952e-03
-5.602840605162967905e-03,-1.408602944906924524e-03,5.557805013771041462e-03
-5.745593749548489476e-03,-1.200270548663492703e-03,5.326375037712764715e-03
-5.303876444001267079e-03,-1.590691516771445711e-03,4.643239093523814087e-03
-6.149056292653477807e-03,-1.474681253097324604e-03,4.910725663646542567e-03
-6.119809360963844244e-03,-1.132874526607080936e-03,4.454081560833860615e-03
-6.601742851065663109e-03,-6.470470684973594639e-04,4.554446356432803600e-03
-6.948104860234550345e-03,-2.063378227028095098e-04,4.015287519817143519e-03
-6.123764782196914301e-03,-8.835488967645483663e-05,4.396811058772463927e-03
-6.068415365495388042e-03,-8.100645583418901528e-05,4.237877786679499457e-03
-6.037748458455055936e-03,-3.304450694513440473e-04,4.000738000484694960e-03
-5.715264282596517649e-03,-1.915969734953573917e-04,3.583770906340465797e-03
-6.630593451624609835e-03,-1.655304735285438730e-05,3.756798181666064999e-03
-6.976447601165466569e-03,-6.490444811437659847e-04,3.510133399508597995e-03
-6.826460107819065648e-03,-3.905971121876382628e-04,4.508259020239579681e-03
-6.177886229958047884e-03,1.652235949309323044e-04,4.083824987909896037e-03
-6.908129210167184703e-03,2.480590544369898733e-04,3.522186588039390685e-03
-7.145069380258084121e-03,6.439319084993747543e-05,2.962687418236606678e-03
-7.264357942325273300e-03,1.214393490698604606e-03,2.061949233886470941e-03
-7.175053413398132379e-03,6.577082350411819506e-04,2.019405516867988238e-03
-6.386367278044491509e-03,8.772718803947230498e-04,1.448470065083558864e-03
-5.425543378143311488e-03,8.342384461032183347e-04,1.272357070286728262e-03
-5.042912981273973624e-03,5.603703939083153930e-04,1.816603873534688995e-03
-4.928156788285094694e-03,4.408139062805171808e-04,1.562578654667894345e-03
-5.340130449545342148e-03,3.152613777293594580e-04,8.693857513010675537e-04
-5.246068638943787200e-03,3.274588349979462554e-04,1.344406019864517396e-03
-4.757614747738199770e-03,6.466200511908588291e-04,1.772436561415256578e-03
-5.445990996989517365e-03,3.970790381650942378e-04,2.006831883095830122e-03
-5.578466797713237287e-03,9.453018378279786336e-05,1.544650182493619451e-03
-4.550940013133948636e-03,3.855843706509114524e-04,8.974046258322156697e-04
-4.341822648865041948e-03,-2.431614234070848769e-04,1.148179823165627932e-03
-4.426864653849442444e-03,-8.654726757040677280e-04,1.208417422691734303e-03
-4.196055677848762981e-03,-1.134989210573496667e-03,1.847797779549670456e-03
-4.683552203485104315e-03,-3.504997476495463242e-04,2.141906941641719738e-03
-4.751145787897246599e-03,-1.077896952537513067e-04,2.251768179925512335e-03
-4.807776610370156911e-03,5.844440811393924497e-04,1.944687416430210692e-03
-5.238122231535845622e-03,1.335214583879346063e-03,1.237315268189805332e-03
-5.521798711141268773e-03,1.274788125373437333e-03,1.179223357871320762e-03
-5.213764845430183398e-03,1.694903486919033296e-03,9.229927390262471828e-04
-4.787893349771355639e-03,1.750983786536747851e-03,1.109155983069927886e-03
-5.072618786262659239e-03,1.340008278645801265e-03,1.964888470838840710e-03
-5.240777055241707325e-03,1.744838413307404001e-03,2.090093645769589611e-03
-4.890269381055386937e-03,2.092731042288303086e-03,2.815224433047495284e-03
-5.197070020141135102e-03,2.630314952826429218e-03,3.099928227798377876e-03
-5.449723886211366511e-03,2.422826803214055049e-03,3.418655069670983870e-03
-5.531670668839707393e-03,2.368130482222819810e-03,3.415607580284119992e-03
-5.685315801362854360e-03,2.512046103818164119e-03,3.592974734201929803e-03
-5.016865542701432965e-03,2.035254092832454627e-03,3.297139341802282370e-03
-5.121530780031645184e-03,1.148721965834581700e-03,3.479313633390824102e-03
-5.297059469967035569e-03,9.752996132072208960e-04,3.840716892103688326e-03
-4.857750525309565033e-03,1.910904460969752765e-03,4.430413190937977468e-03
-4.837793745234865959e-03,2.490828225666323788e-03,4.145449760298076068e-03
-4.830739710561762768e-03,2.451642869745030307e-03,4.205953996329789626e-03
-4.131650334869520734e-03,1.849066206195703428e-03,4.062508526734247630e-03
-4.843146278201121424e-03,1.607299502087280356e-03,4.272221536727588247e-03
