vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000042765199350203e+00,-5.488664360378384989e-05,-1.379726150320080016e-04
2.000036090776962983e+00,2.381953864317338263e-05,-1.430194026645857099e-04
2.000042751876407010e+00,1.644549295629430731e-05,-1.300524721094009921e-04
2.000121030210172623e+00,8.500602928413797290e-05,-1.965602408928775874e-04
2.000085576638634510e+00,1.404293241737046376e-04,-1.538703259890928862e-04
2.000046192977642967e+00,8.084020796420925386e-05,-1.928575799991361214e-04
2.000109261033474084e+00,3.325984126553661115e-05,-2.837756171031245679e-04
2.000071535207988305e+00,-5.114754998044930177e-06,-2.419013539366241905e-04
2.000160691139921898e+00,-1.045545295937193309e-04,-1.992645390210004907e-04
2.000255839147101256e+00,-1.240910834491985621e-04,-2.145406192751243607e-04
2.000268656120217425e+00,-2.427504007736987516e-04,-1.636887945008561052e-04
2.000304971874242277e+00,-2.694732260984753912e-04,-2.043138790024339574e-04
2.000344670263222380e+00,-1.217447548988977515e-04,-1.770522507257209178e-04
2.000367528047453547e+00,-1.484325142244829728e-04,-2.407973841784789924e-04
2.000414622761076178e+00,-5.479542119187740250e-05,-3.185868296316855504e-04
2.000391590195532032e+00,-9.905494907321368576e-05,-2.742103309833991004e-04
2.000411637593218384e+00,-1.419796443018037535e-04,-3.266347630673750377e-04
2.000442244200375974e+00,-1.500786344977151601e-04,-3.123244567956794614e-04
2.000480511240058323e+00,-1.417896448545529148e-04,-2.838851199575185788e-04
2.000457043064582496e+00,-7.768372004756736893e-05,-2.750742437677633967e-04
2.000473030072885017e+00,-7.262799816221711380e-05,-3.275105968021949435e-04
2.000482493494275094e+00,-1.065787350085931550e-04,-4.151271465702781023e-04
2.000435925713860197e+00,-1.690983342890370572e-04,-4.158345745223033380e-04
2.000471550523738706e+00,-1.422275179302598565e-04,-3.781884486272366020e-04
2.000463491649373537e+00,-1.664010603628330535e-04,-3.919939340214155890e-04
2.000466854993808052e+00,-2.039706226962114213e-04,-3.607213776133707389e-04
2.000519694817014749e+00,-1.804638413656503646e-04,-3.776566586876031902e-04
2.000436065465163615e+00,-1.668495069756826545e-04,-3.295645442707273009e-04
2.000369103981496366e+00,-2.640312231824181507e-04,-3.006192147306317296e-04
2.000399795664975500e+00,-1.062778853320804596e-04,-2.250143819453974533e-04
2.000485856109914362e+00,-1.407613589322593108e-04,-2.058524859595102020e-04
2.000487139571281769e+00,-1.183539793957381989e-04,-1.619487733735043989e-04
2.000487283304090091e+00,-4.434626652320266269e-05,-1.948723848780954996e-04
2.000590313174374302e+00,-3.485340246511655835e-05,-2.159029244406272590e-04
2.000567805383955289e+00,-3.242421876119086374e-05,-2.034024924182798323e-04
2.000621777944234569e+00,-1.322378015439465058e-04,-1.730780260664184587e-04
2.000561352911918611e+00,-7.184920944318097481e-05,-1.962276057982303631e-04
2.000555447440906409e+00,-7.228667263468551807e-06,-2.123591807270505032e-04
2.000531047619249048e+00,-4.342635099662178267e-05,-1.980604674222201898e-04
2.000629923490452100e+00,1.048680172250235853e-06,-1.903698448287049246e-04
2.000621876459224513e+00,-1.419501174168442134e-04,-1.610631651562055241e-04
2.000611695646212773e+00,-1.661040785212321400e-04,-2.476658794819182764e-04
2.000554936910007076e+00,-1.602894820863348376e-04,-2.643766760865454493e-04
2.000542769734736659e+00,-4.632911450155444740e-05,-2.596436070085526827e-04
2.000452957846402313e+00,-4.851404614807083496e-05,-2.017568527069677907e-04
2.000462663021971288e+00,-2.756715090093512466e-05,-2.823295590043987599e-04
2.000465103946837964e+00,-8.288547507305236615e-05,-2.661728576242264766e-04
2.000497176618603490e+00,-1.249276583504316707e-04,-2.601876897418540667e-04
2.000516918821158896e+00,-1.594046602013056597e-04,-2.546721353168661687e-04
2.000477231672596723e+00,-1.474733330360351532e-04,-2.666738889891830892e-04
2.000519746693169676e+00,-1.217245186737706426e-04,-2.685939349354232101e-04
2.000486087214278008e+00,-1.019450247829468677e-04,-2.493131944398151905e-04
2.000496266568917214e+00,-8.039031054460251931e-05,-2.300017155317197266e-04
2.000444718163902902e+00,-7.430919631880589379e-05,-2.140246233912701599e-04
2.000400296727506078e+00,-8.153653095488292476e-05,-3.512559584582847141e-04
2.000495993983414156e+00,-1.123721788927083598e-04,-3.418131304347218360e-04
2.000515911415256642e+00,1.265102861509678094e-05,-3.648025469025419792e-04
2.000539655655261040e+00,8.875713175825903831e-05,-3.859159475161274286e-04
2.000535359237090471e+00,1.297830236611529936e-04,-3.803889445492822721e-04
2.000512727120351997e+00,1.161148069397493479e-04,-3.870490812585089687e-04
