ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.581308534365960396e-03,-1.803922927426162233e-05,-2.151867244086849273e-03
3.581308527590937145e-03,-1.803922927375717017e-05,-2.151867255362382297e-03
3.581308520815913027e-03,-1.803922927325271461e-05,-2.151867266637915322e-03
3.581308514040888909e-03,-1.803922927274826245e-05,-2.151867277913448347e-03
3.581308507265865658e-03,-1.803922927224380689e-05,-2.151867289188981371e-03
3.581308500490841540e-03,-1.803922927173935473e-05,-2.151867300464514396e-03
3.581308493715817422e-03,-1.803922927123489917e-05,-2.151867311740047421e-03
3.581308486940794171e-03,-1.803922927073044701e-05,-2.151867323015580011e-03
3.581308480165769186e-03,-1.803922927022599484e-05,-2.151867334291113470e-03
3.581308473390745935e-03,-1.803922926972153251e-05,-2.151867345566646061e-03
3.581308466615720949e-03,-1.803922926921708373e-05,-2.151867356842179085e-03
3.581308459840697699e-03,-1.803922926871263157e-05,-2.151867368117711676e-03
3.581308453065673147e-03,-1.803922926820817601e-05,-2.151867379393244701e-03
3.581308446290649029e-03,-1.803922926770371707e-05,-2.151867390668777292e-03
3.581308439515624911e-03,-1.803922926719926491e-05,-2.151867401944310317e-03
3.581308432740600792e-03,-1.803922926669481274e-05,-2.151867413219842907e-03
3.581308425965576674e-03,-1.803922926619035719e-05,-2.151867424495375932e-03
3.581308419190551689e-03,-1.803922926568590502e-05,-2.151867435770908523e-03
3.581308412415527571e-03,-1.803922926518144947e-05,-2.151867447046441548e-03
3.581308405640503453e-03,-1.803922926467699730e-05,-2.151867458321973705e-03
3.581308398865478901e-03,-1.803922926417253836e-05,-2.151867469597506730e-03
3.581308392090454783e-03,-1.803922926366808619e-05,-2.151867480873039321e-03
3.581308385315429797e-03,-1.803922926316363064e-05,-2.151867492148571911e-03
3.581308378540405679e-03,-1.803922926265917509e-05,-2.151867503424104502e-03
3.581308371765380694e-03,-1.803922926215472631e-05,-2.151867514699637093e-03
3.581308364990357009e-03,-1.803922926165027075e-05,-2.151867525975169684e-03
3.581308358215332024e-03,-1.803922926114581520e-05,-2.151867537250702275e-03
3.581308351440307038e-03,-1.803922926064135965e-05,-2.151867548526234433e-03
3.581308344665282053e-03,-1.803922926013690748e-05,-2.151867559801767457e-03
3.581308337890257501e-03,-1.803922925963245193e-05,-2.151867571077299614e-03
3.581308331115232516e-03,-1.803922925912799976e-05,-2.151867582352832639e-03
3.581308324340207530e-03,-1.803922925862354421e-05,-2.151867593628364796e-03
3.581308317565182978e-03,-1.803922925811908865e-05,-2.151867604903896954e-03
3.581308310790157993e-03,-1.803922925761463987e-05,-2.151867616179429111e-03
3.581308304015133007e-03,-1.803922925711018093e-05,-2.151867627454961702e-03
3.581308297240108456e-03,-1.803922925660572877e-05,-2.151867638730494293e-03
3.581308290465083470e-03,-1.803922925610126982e-05,-2.151867650006026016e-03
3.581308283690057617e-03,-1.803922925559682105e-05,-2.151867661281558607e-03
