vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000013566152653244e+00,-4.832910400780028110e-05,-6.160320581072041349e-07
1.999999443700724022e+00,-9.171737704962430022e-05,-1.396939222028281729e-05
2.000071705144319090e+00,-8.549960230730638158e-05,-2.759044977036440380e-05
2.000079048620357458e+00,-9.138811433805573326e-05,-1.506304228621661163e-05
2.000035642771601729e+00,-1.232554513387828469e-04,-4.143486023189658327e-06
2.000032101263017559e+00,-1.044470495874684610e-04,-3.318965918516245215e-05
1.999979939493240044e+00,-9.707625125764839840e-06,-1.326702875324870120e-04
1.999984113790235218e+00,5.278665915666394960e-05,-1.660527434551418524e-04
2.000011214699795925e+00,7.513672572263165451e-05,-1.737560815529992251e-04
2.000047354306627501e+00,1.229625559779164894e-04,-1.858488064675519597e-04
1.999941834716548072e+00,1.528805466656480924e-04,-1.303881196459719485e-04
1.999874702385158187e+00,2.712174964823770495e-04,-2.278896891167789664e-04
1.999880188196530684e+00,3.163137375972640067e-04,-1.480279595770188751e-04
1.999949638398444973e+00,2.887012949967203966e-04,-1.641840800290830500e-04
1.999880664891922510e+00,3.187319047736313364e-04,-2.739817895321431870e-04
1.999872081549092684e+00,3.058147534889696329e-04,-2.875313781064174276e-04
1.999897759934070596e+00,2.893934396413263676e-04,-3.471249500769810962e-04
1.999880608092619028e+00,2.638860801250421406e-04,-3.055463187631154770e-04
1.999909895226226197e+00,2.473628994435018232e-04,-3.033120269692149190e-04
1.999905099011912268e+00,2.983374664879848235e-04,-3.136475931761334977e-04
1.999851423195243560e+00,2.778059010228536049e-04,-3.546986989948338817e-04
1.999853376212656908e+00,2.611139861375077987e-04,-3.058510918311920066e-04
1.999807670971685880e+00,2.581775409586445293e-04,-2.780213073192761876e-04
1.999804190129323977e+00,2.543998327089657882e-04,-2.910421285617912409e-04
1.999911290356676030e+00,2.396540756028469601e-04,-2.786171203058814059e-04
1.999829333948584642e+00,2.367079560492375617e-04,-2.416349533748320263e-04
1.999949532444362132e+00,2.456284626878883965e-04,-2.135994239294468301e-04
2.000015220818986084e+00,2.386019322796529597e-04,-2.527764824668844441e-04
2.000026710472682989e+00,3.065980585817660057e-04,-2.845695008320751722e-04
1.999933354414280773e+00,3.665187315014739535e-04,-2.248502493342128530e-04
1.999950245371782565e+00,3.772309220710536710e-04,-1.575752914017473992e-04
2.000069901495220126e+00,2.750128972369649981e-04,-1.606053852070016567e-04
2.000085367955711568e+00,3.064343116376758028e-04,-1.013196301996124621e-04
2.000070435843911643e+00,3.988196060408367820e-04,-8.105626470795094368e-05
2.000053920516311035e+00,4.732034563884992065e-04,-2.193717022714819720e-05
2.000100836528118986e+00,4.182447282236999991e-04,-3.125439352198058191e-05
2.000107222726710710e+00,4.029432395971456254e-04,-6.657824577567244965e-06
2.000080225001055201e+00,3.578124713660597866e-04,-8.631738380568662107e-05
2.000089752236515750e+00,3.760714563629934679e-04,-6.980220007620402444e-05
2.000042348705872719e+00,4.062938125512669473e-04,-1.194266078582845316e-04
2.000117714374220146e+00,4.726485837601868828e-04,-9.720814143922039744e-05
2.000124863944227283e+00,5.023373655788020923e-04,-7.403016552960715955e-05
2.000141696435832728e+00,5.133892845857686337e-04,-1.749793008187859708e-04
2.000176193985785389e+00,5.664005697542158100e-04,-2.244136747810927042e-04
2.000190006852951896e+00,5.261921678888859324e-04,-2.804401710441895728e-04
2.000255623984303455e+00,5.159363455015965588e-04,-2.583285777546045180e-04
2.000228553565148726e+00,5.076327454732676913e-04,-2.209350813268788638e-04
2.000243832924339937e+00,5.912474874150323119e-04,-1.976174341641327888e-04
2.000284945844811091e+00,6.113272552193329146e-04,-2.456561573292663893e-04
2.000284875435953236e+00,5.904358672647793543e-04,-2.639888174729760240e-04
2.000226337882074823e+00,6.959762813333876356e-04,-2.847450068556819686e-04
2.000173647518459941e+00,6.751352844198295865e-04,-2.575366415931835246e-04
2.000195295266482542e+00,6.417494928821287177e-04,-1.835131632286936395e-04
2.000243459562661030e+00,7.338547547930008175e-04,-1.233108000254433097e-04
2.000279811464911628e+00,7.919777322933683290e-04,-1.024176006501814265e-04
2.000318038043528368e+00,8.691809469872614985e-04,-1.692828188295577706e-04
2.000249110627579707e+00,8.301399118812893656e-04,-2.052946820306176547e-04
2.000336446982690752e+00,8.251167898417982810e-04,-2.580410203997809092e-04
2.000419657953110608e+00,9.280583565560761652e-04,-2.836542563285660034e-04
2.000395328982938370e+00,9.646160220827781602e-04,-3.338058282742716585e-04
2.000380991270759523e+00,1.005920417844128429e-03,-4.324484358963101398e-04
2.000349750501437374e+00,1.040532284836516181e-03,-3.722021953635907274e-04
2.000344729938218435e+00,1.027546621130053916e-03,-3.957891982486093840e-04
2.000283825639033175e+00,1.012432576356004331e-03,-3.898151663305738333e-04
2.000296094226126975e+00,9.334339475451699369e-04,-4.412003451016215864e-04
2.000327847656703018e+00,1.006239827597045283e-03,-4.302984061363826279e-04
2.000283164318388263e+00,9.578039496139674480e-04,-3.880160813414472291e-04
2.000230483258711001e+00,9.184940338347236024e-04,-3.635589875694607157e-04
2.000203812036761342e+00,9.852329421820118279e-04,-3.389904001856095905e-04
2.000242502485554130e+00,1.029001674654835561e-03,-3.577389721262892665e-04
2.000260872112471056e+00,1.021986682798195923e-03,-3.587473440781472939e-04
2.000275810985207237e+00,1.061166907606750712e-03,-3.123586972495184235e-04
2.000289407469025615e+00,1.098309635660386962e-03,-3.450672108798384478e-04
2.000275097291904114e+00,1.041580602276465529e-03,-2.803115884522880299e-04
2.000316334232036031e+00,1.025038293799693375e-03,-2.614584328395488195e-04
2.000362319273183864e+00,1.051901914947785555e-03,-2.642574007735446688e-04
2.000429000440826943e+00,1.122632044403438969e-03,-2.084884238622931375e-04
2.000418422413053232e+00,1.180937514421770765e-03,-1.886361726882199261e-04
2.000402311435816927e+00,1.098058663407887282e-03,-1.998362685061052916e-04
2.000465724689575620e+00,1.106734279840860180e-03,-1.316272168460055263e-04
2.000451751660131894e+00,1.055015109090834532e-03,-1.281704600532491999e-04
2.000480189547285903e+00,1.031090502273297521e-03,-7.157719743112374582e-05
2.000419091267713334e+00,1.033637354297656762e-03,-1.330622206561409091e-04
2.000432488086652860e+00,1.059393418571529270e-03,-6.540936953353868033e-05
2.000442528391466634e+00,1.018033195258519425e-03,5.256552752397759386e-07
2.000524540376648730e+00,1.085247550129658746e-03,-1.636913024905017785e-05
2.000553541343091268e+00,1.136427722247558385e-03,-1.436892650709078700e-05
2.000658959559045158e+00,1.185394931923550903e-03,-1.045456510041940025e-04
2.000722850277582232e+00,1.076811316258753128e-03,-9.106505228139389143e-05
2.000712781397699036e+00,1.139280944697702988e-03,-7.786984274900744308e-05
2.000691649983888265e+00,1.150043232800443968e-03,-1.268704130106440868e-04
2.000748582840731427e+00,1.144543228164582316e-03,-1.216201623738028030e-04
2.000682283142042994e+00,1.109595729716640958e-03,-1.842342122444937612e-04
2.000702591735900704e+00,1.088020609320383952e-03,-2.515389616666822569e-04
2.000662563408778905e+00,1.131742856587377886e-03,-1.487933218038594760e-04
2.000630084781676032e+00,1.184049408439787586e-03,-1.189369674799644971e-04
2.000675884211140065e+00,1.180921572828779560e-03,-1.630110759958967653e-04
2.000625352341311558e+00,1.242228610815648664e-03,-1.595045150254170718e-04
2.000704288813338394e+00,1.151723366374604379e-03,-2.284211652970373702e-04
