Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.421825134785086212e-04,1.285373648698864130e-04,-4.005409592363298635e-04
2.660647086837366324e-04,1.810622888438232717e-04,-1.524689061990367400e-04
1.127002521251225554e-03,3.327626879628113490e-04,-8.232265943980636826e-04
9.542214144834589452e-04,6.608977821828389233e-04,-6.066480101792732192e-04
8.764432708968357497e-04,1.139420857105040706e-04,2.535996021602546246e-04
7.718858826761989915e-05,-3.961285592792939780e-04,2.907873647474410513e-04
4.522379495431368547e-04,-6.801231834904827162e-04,-4.371095849454132115e-04
7.968711574670826346e-05,-1.046729949274859172e-03,-1.023262556684828052e-03
1.476092620496904212e-04,-7.247342640891139571e-04,8.832398229042666654e-05
4.394486756318317835e-04,-9.132086284179511283e-04,3.025887117147236247e-04
8.631169398365672214e-04,-3.877049575647296032e-04,5.891775267034755122e-04
9.938746776885739372e-04,-1.022505592439463965e-03,6.119191102361658382e-04
1.868099030277444849e-03,-1.575684589134531029e-03,1.432510671329262483e-03
2.095154477787952978e-03,-2.148340116881738548e-03,1.002188535139018162e-03
1.956691589579943446e-03,-1.840710592553316052e-03,1.333823071109990115e-03
1.779462391592722325e-03,-1.784389773544701758e-03,5.978907173265768371e-04
2.025544585946861560e-03,-1.213561743966922075e-03,7.249937170906326986e-04
2.586168263018495238e-03,-1.145307304375750221e-03,1.026780084250333847e-03
2.490939314749055552e-03,-1.358843168082086430e-03,9.166941343888061972e-04
2.880860361182492613e-03,-9.051664917750763904e-04,2.309509994201480157e-04
2.900462202336257910e-03,-1.032867434529176126e-03,1.148379294194649047e-03
3.291773802042701792e-03,-8.931502328383247912e-04,3.102217458456270772e-04
3.387723582869928141e-03,-4.084744535002666154e-04,3.935416769363042308e-04
3.213335618817623768e-03,-3.989787523390387518e-04,2.867208150892168982e-04
3.271242971287130746e-03,-4.170089024037530842e-04,3.281546201397465097e-04
2.435817349556477791e-03,-1.127151808902054778e-03,8.822187024109715524e-04
2.702267795808345821e-03,-9.872704083904587646e-04,1.129053368520951256e-03
2.302302303993056416e-03,-1.236544534640142499e-03,1.538398947461875081e-03
2.602277028134192954e-03,-1.395214709543548788e-03,1.497030857922750958e-03
2.414522788137565736e-03,-1.739359959639312459e-03,1.147337232574396600e-03
2.103297818389643446e-03,-1.462569062617657088e-03,1.161902194088083092e-03
1.259686374562626237e-03,-2.502028151253170036e-03,4.418551729734403709e-04
1.088172624463894320e-03,-2.259710325839670193e-03,7.989325292255019910e-04
6.834170564061294072e-04,-2.025806288907380879e-03,1.526299464528881999e-03
2.929622611967292486e-04,-1.918587666127344934e-03,1.577505920423639962e-03
3.465615823346691513e-04,-1.104945929697637424e-03,1.486471268109171642e-03
4.456569005069531885e-04,-2.649418065926454138e-04,1.251342143149079085e-03
