ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.502286739005279906e-04,-9.794033449872335595e+00
0.000000000000000000e+00,-1.502286746877086953e-04,-9.794033450016202735e+00
0.000000000000000000e+00,-1.502286754748894000e-04,-9.794033450160066323e+00
0.000000000000000000e+00,-1.502286762620701048e-04,-9.794033450303929911e+00
0.000000000000000000e+00,-1.502286770492508095e-04,-9.794033450447797051e+00
0.000000000000000000e+00,-1.502286778364315142e-04,-9.794033450591662415e+00
0.000000000000000000e+00,-1.502286786236122190e-04,-9.794033450735526003e+00
0.000000000000000000e+00,-1.502286794107928966e-04,-9.794033450879393143e+00
0.000000000000000000e+00,-1.502286801979736284e-04,-9.794033451023256731e+00
0.000000000000000000e+00,-1.502286809851543061e-04,-9.794033451167122095e+00
0.000000000000000000e+00,-1.502286817723350108e-04,-9.794033451310987459e+00
0.000000000000000000e+00,-1.502286825595156884e-04,-9.794033451454851047e+00
0.000000000000000000e+00,-1.502286833466963932e-04,-9.794033451598718187e+00
0.000000000000000000e+00,-1.502286841338770708e-04,-9.794033451742581775e+00
0.000000000000000000e+00,-1.502286849210577755e-04,-9.794033451886448916e+00
0.000000000000000000e+00,-1.502286857082384532e-04,-9.794033452030314280e+00
0.000000000000000000e+00,-1.502286864954191579e-04,-9.794033452174179644e+00
0.000000000000000000e+00,-1.502286872825998355e-04,-9.794033452318045008e+00
0.000000000000000000e+00,-1.502286880697805403e-04,-9.794033452461910372e+00
0.000000000000000000e+00,-1.502286888569611637e-04,-9.794033452605773959e+00
0.000000000000000000e+00,-1.502286896441418684e-04,-9.794033452749639324e+00
0.000000000000000000e+00,-1.502286904313225461e-04,-9.794033452893502911e+00
0.000000000000000000e+00,-1.502286912185032237e-04,-9.794033453037368275e+00
0.000000000000000000e+00,-1.502286920056839013e-04,-9.794033453181233639e+00
0.000000000000000000e+00,-1.502286927928645789e-04,-9.794033453325099003e+00
0.000000000000000000e+00,-1.502286935800452566e-04,-9.794033453468962591e+00
0.000000000000000000e+00,-1.502286943672259342e-04,-9.794033453612831508e+00
0.000000000000000000e+00,-1.502286951544065847e-04,-9.794033453756695096e+00
0.000000000000000000e+00,-1.502286959415872624e-04,-9.794033453900560460e+00
0.000000000000000000e+00,-1.502286967287679129e-04,-9.794033454044425824e+00
0.000000000000000000e+00,-1.502286975159486176e-04,-9.794033454188291188e+00
0.000000000000000000e+00,-1.502286983031292681e-04,-9.794033454332158328e+00
0.000000000000000000e+00,-1.502286990903099187e-04,-9.794033454476021916e+00
0.000000000000000000e+00,-1.502286998774905692e-04,-9.794033454619887280e+00
0.000000000000000000e+00,-1.502287006646712468e-04,-9.794033454763754420e+00
0.000000000000000000e+00,-1.502287014518518973e-04,-9.794033454907618008e+00
0.000000000000000000e+00,-1.502287022390325208e-04,-9.794033455051483372e+00
0.000000000000000000e+00,-1.502287030262131984e-04,-9.794033455195348736e+00
0.000000000000000000e+00,-1.502287038133938489e-04,-9.794033455339212324e+00
0.000000000000000000e+00,-1.502287046005745265e-04,-9.794033455483079464e+00
0.000000000000000000e+00,-1.502287053877551500e-04,-9.794033455626944829e+00
0.000000000000000000e+00,-1.502287061749358005e-04,-9.794033455770808416e+00
0.000000000000000000e+00,-1.502287069621164510e-04,-9.794033455914675557e+00
0.000000000000000000e+00,-1.502287077492971015e-04,-9.794033456058539144e+00
0.000000000000000000e+00,-1.502287085364777250e-04,-9.794033456202402732e+00
0.000000000000000000e+00,-1.502287093236584026e-04,-9.794033456346268096e+00
0.000000000000000000e+00,-1.502287101108389989e-04,-9.794033456490133460e+00
0.000000000000000000e+00,-1.502287108980196765e-04,-9.794033456633997048e+00
0.000000000000000000e+00,-1.502287116852002728e-04,-9.794033456777862412e+00
0.000000000000000000e+00,-1.502287124723809234e-04,-9.794033456921727776e+00
0.000000000000000000e+00,-1.502287132595615739e-04,-9.794033457065593140e+00
0.000000000000000000e+00,-1.502287140467421702e-04,-9.794033457209458504e+00
0.000000000000000000e+00,-1.502287148339228207e-04,-9.794033457353325645e+00
0.000000000000000000e+00,-1.502287156211034441e-04,-9.794033457497191009e+00
0.000000000000000000e+00,-1.502287164082840947e-04,-9.794033457641056373e+00
0.000000000000000000e+00,-1.502287171954647181e-04,-9.794033457784919960e+00
0.000000000000000000e+00,-1.502287179826453415e-04,-9.794033457928785324e+00
0.000000000000000000e+00,-1.502287187698259649e-04,-9.794033458072650689e+00
0.000000000000000000e+00,-1.502287195570065884e-04,-9.794033458216516053e+00
0.000000000000000000e+00,-1.502287203441872118e-04,-9.794033458360381417e+00
0.000000000000000000e+00,-1.502287211313678352e-04,-9.794033458504246781e+00
0.000000000000000000e+00,-1.502287219185484315e-04,-9.794033458648112145e+00
0.000000000000000000e+00,-1.502287227057290278e-04,-9.794033458791975733e+00
0.000000000000000000e+00,-1.502287234929096783e-04,-9.794033458935841097e+00
0.000000000000000000e+00,-1.502287242800902747e-04,-9.794033459079708237e+00
0.000000000000000000e+00,-1.502287250672708981e-04,-9.794033459223571825e+00
0.000000000000000000e+00,-1.502287258544514944e-04,-9.794033459367438965e+00
0.000000000000000000e+00,-1.502287266416321178e-04,-9.794033459511302553e+00
0.000000000000000000e+00,-1.502287274288127141e-04,-9.794033459655166141e+00
0.000000000000000000e+00,-1.502287282159933375e-04,-9.794033459799031505e+00
0.000000000000000000e+00,-1.502287290031739339e-04,-9.794033459942896869e+00
0.000000000000000000e+00,-1.502287297903545302e-04,-9.794033460086762233e+00
0.000000000000000000e+00,-1.502287305775351265e-04,-9.794033460230627597e+00
0.000000000000000000e+00,-1.502287313647157228e-04,-9.794033460374494737e+00
0.000000000000000000e+00,-1.502287321518963462e-04,-9.794033460518360101e+00
0.000000000000000000e+00,-1.502287329390769154e-04,-9.794033460662225465e+00
0.000000000000000000e+00,-1.502287337262575117e-04,-9.794033460806089053e+00
0.000000000000000000e+00,-1.502287345134381081e-04,-9.794033460949956194e+00
0.000000000000000000e+00,-1.502287353006187044e-04,-9.794033461093821558e+00
0.000000000000000000e+00,-1.502287360877992736e-04,-9.794033461237686922e+00
0.000000000000000000e+00,-1.502287368749798699e-04,-9.794033461381552286e+00
