pos_lat (deg),pos_lon (deg),pos_alt (m)
3.019999999999999929e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.020000018041451995e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.020000036082980444e+01,1.199999999999907772e+02,2.129700643290486107e-07
3.020000054123994815e+01,1.199999999999783569e+02,1.237000565320857785e-06
3.020000072165295890e+01,1.199999999999613465e+02,2.284028606451632327e-06
3.020000090206457344e+01,1.199999999999431282e+02,2.646940719963944271e-06
3.020000108247705839e+01,1.199999999999237019e+02,3.721441236783284123e-06
3.020000126289145825e+01,1.199999999999105285e+02,5.070161671103801929e-06
3.020000144330482428e+01,1.199999999999002966e+02,5.911592890257284258e-06
3.020000162372641839e+01,1.199999999998939160e+02,6.919831972988192416e-06
3.020000180414735169e+01,1.199999999998928644e+02,7.660012430335186098e-06
3.020000198455801765e+01,1.199999999998889990e+02,8.562763184867399705e-06
3.020000216497362899e+01,1.199999999998870663e+02,1.098311303803041272e-05
3.020000234539526218e+01,1.199999999998824052e+02,1.334204236288988736e-05
3.020000252581762723e+01,1.199999999998814246e+02,1.543301286896499411e-05
3.020000270623222960e+01,1.199999999998759534e+02,1.713133476818317141e-05
3.020000288664797949e+01,1.199999999998757687e+02,1.951639444667824258e-05
3.020000306706388216e+01,1.199999999998792077e+02,2.168199312654440242e-05
3.020000324747284282e+01,1.199999999998796625e+02,2.387527640956145261e-05
3.020000342788489789e+01,1.199999999998769198e+02,2.694579115699410169e-05
3.020000360829633479e+01,1.199999999998757971e+02,3.047913753652266837e-05
3.020000378870786761e+01,1.199999999998694591e+02,3.431925753835523305e-05
3.020000396912690377e+01,1.199999999998777298e+02,3.803215207982857968e-05
3.020000414954110113e+01,1.199999999998804299e+02,4.164188904998568607e-05
3.020000432995611206e+01,1.199999999998832010e+02,4.515390421375808743e-05
3.020000451037418898e+01,1.199999999998907327e+02,4.936936326560784901e-05
3.020000469079484873e+01,1.199999999998989324e+02,5.363394741394921970e-05
3.020000487121580335e+01,1.199999999998977529e+02,5.794549893103256491e-05
3.020000505162992965e+01,1.199999999998960476e+02,6.069524905125762477e-05
3.020000523203975007e+01,1.199999999998868390e+02,6.360823720780722096e-05
3.020000541245203962e+01,1.199999999998749018e+02,6.617636639242288263e-05
3.020000559286803110e+01,1.199999999998613447e+02,6.887154388865184722e-05
3.020000577328952929e+01,1.199999999998512692e+02,7.174616647454950527e-05
3.020000595370708751e+01,1.199999999998315303e+02,7.387230063093296268e-05
3.020000613413056456e+01,1.199999999998118057e+02,7.622172842441875241e-05
3.020000631455391371e+01,1.199999999997989022e+02,7.876967793159886963e-05
3.020000649497206879e+01,1.199999999997863114e+02,8.160335802007189290e-05
3.020000667539370198e+01,1.199999999997672830e+02,8.400766282711075411e-05
3.020000685581489108e+01,1.199999999997502300e+02,8.669864448779131640e-05
3.020000703623268734e+01,1.199999999997337454e+02,9.024819060878821412e-05
3.020000721664804999e+01,1.199999999997031068e+02,9.338710340696115429e-05
3.020000739706850723e+01,1.199999999996720845e+02,9.701233259562715855e-05
3.020000757749347997e+01,1.199999999996328341e+02,1.001365894460392111e-04
3.020000775792082592e+01,1.199999999995885105e+02,1.038252907695155238e-04
3.020000793834330466e+01,1.199999999995449684e+02,1.065170032009586057e-04
3.020000811875991076e+01,1.199999999994945057e+02,1.093022526074359773e-04
3.020000829917527341e+01,1.199999999994389128e+02,1.119015582050195048e-04
3.020000847959030565e+01,1.199999999993911075e+02,1.149880878775079820e-04
3.020000865999683626e+01,1.199999999993368789e+02,1.185607701793854265e-04
3.020000884039692579e+01,1.199999999992851514e+02,1.227244764292522502e-04
3.020000902078739458e+01,1.199999999992406998e+02,1.267893049072613403e-04
3.020000920118372889e+01,1.199999999991899671e+02,1.300363192530677617e-04
3.020000938157479098e+01,1.199999999991504041e+02,1.339921511084545935e-04
3.020000956197619857e+01,1.199999999991018029e+02,1.385842200869332700e-04
3.020000974237186497e+01,1.199999999990463095e+02,1.429150437949322494e-04
3.020000992276985485e+01,1.199999999989951078e+02,1.470787057434654889e-04
3.020001010316395451e+01,1.199999999989470183e+02,1.501069604997749872e-04
3.020001028356032791e+01,1.199999999989016004e+02,1.550537203223077904e-04
3.020001046395418953e+01,1.199999999988463912e+02,1.608162058188389819e-04
3.020001064434739391e+01,1.199999999987883825e+02,1.661056512609559402e-04
3.020001082473434906e+01,1.199999999987267785e+02,1.710262809058771575e-04
3.020001100512272529e+01,1.199999999986554826e+02,1.768151332012023267e-04
3.020001118551238051e+01,1.199999999985792272e+02,1.826316866546054017e-04
3.020001136590529001e+01,1.199999999985041654e+02,1.880958795968120474e-04
3.020001154628365825e+01,1.199999999984245989e+02,1.935577388439918372e-04
3.020001172665496370e+01,1.199999999983332515e+02,1.992042056776574944e-04
3.020001190702102534e+01,1.199999999982529317e+02,2.046753431206610083e-04
3.020001208738855070e+01,1.199999999981706083e+02,2.106262362380074537e-04
3.020001226775307401e+01,1.199999999980868779e+02,2.163268980902030374e-04
3.020001244811798102e+01,1.199999999980105656e+02,2.219307369026471497e-04
3.020001262847992862e+01,1.199999999979320648e+02,2.281598251365929723e-04
