ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.502286739005279906e-04,-9.794033449824494753e+00
0.000000000000000000e+00,-1.502286746877086953e-04,-9.794033449968361893e+00
0.000000000000000000e+00,-1.502286754748894000e-04,-9.794033450112225481e+00
0.000000000000000000e+00,-1.502286762620701048e-04,-9.794033450256089068e+00
0.000000000000000000e+00,-1.502286770492508095e-04,-9.794033450399956209e+00
0.000000000000000000e+00,-1.502286778364315142e-04,-9.794033450543821573e+00
0.000000000000000000e+00,-1.502286786236122190e-04,-9.794033450687685161e+00
0.000000000000000000e+00,-1.502286794107928966e-04,-9.794033450831552301e+00
0.000000000000000000e+00,-1.502286801979736284e-04,-9.794033450975415889e+00
0.000000000000000000e+00,-1.502286809851543061e-04,-9.794033451119281253e+00
0.000000000000000000e+00,-1.502286817723350108e-04,-9.794033451263146617e+00
0.000000000000000000e+00,-1.502286825595156884e-04,-9.794033451407010205e+00
0.000000000000000000e+00,-1.502286833466963932e-04,-9.794033451550877345e+00
0.000000000000000000e+00,-1.502286841338770708e-04,-9.794033451694740933e+00
0.000000000000000000e+00,-1.502286849210577755e-04,-9.794033451838606297e+00
0.000000000000000000e+00,-1.502286857082384532e-04,-9.794033451982471661e+00
0.000000000000000000e+00,-1.502286864954191579e-04,-9.794033452126337025e+00
0.000000000000000000e+00,-1.502286872825998355e-04,-9.794033452270202389e+00
0.000000000000000000e+00,-1.502286880697805403e-04,-9.794033452414067753e+00
0.000000000000000000e+00,-1.502286888569611637e-04,-9.794033452557931341e+00
0.000000000000000000e+00,-1.502286896441418684e-04,-9.794033452701798481e+00
0.000000000000000000e+00,-1.502286904313225461e-04,-9.794033452845662069e+00
0.000000000000000000e+00,-1.502286912185032237e-04,-9.794033452989527433e+00
0.000000000000000000e+00,-1.502286920056839013e-04,-9.794033453133392797e+00
0.000000000000000000e+00,-1.502286927928645789e-04,-9.794033453277258161e+00
0.000000000000000000e+00,-1.502286935800452566e-04,-9.794033453421123525e+00
0.000000000000000000e+00,-1.502286943672259342e-04,-9.794033453564990666e+00
0.000000000000000000e+00,-1.502286951544065847e-04,-9.794033453708854253e+00
0.000000000000000000e+00,-1.502286959415872624e-04,-9.794033453852719617e+00
0.000000000000000000e+00,-1.502286967287679129e-04,-9.794033453996584981e+00
0.000000000000000000e+00,-1.502286975159486176e-04,-9.794033454140450345e+00
0.000000000000000000e+00,-1.502286983031292681e-04,-9.794033454284317486e+00
0.000000000000000000e+00,-1.502286990903099187e-04,-9.794033454428181074e+00
0.000000000000000000e+00,-1.502286998774905692e-04,-9.794033454572044661e+00
0.000000000000000000e+00,-1.502287006646712468e-04,-9.794033454715911802e+00
0.000000000000000000e+00,-1.502287014518518973e-04,-9.794033454859775389e+00
