Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.727915121532513044e-05,-4.023636451859564553e-04,5.200488233618823144e-04
5.725805755771592271e-04,-8.836235725421250856e-04,9.420566332844075878e-04
6.297416837147777873e-04,-8.449849970434394680e-04,9.210470784393769888e-04
1.284259878079715544e-03,-1.063438344294912775e-04,5.689036579806601348e-04
1.668717475444232061e-03,1.037890617363572426e-04,-8.154852543136508294e-05
1.691970156964294749e-03,-3.638429247673674637e-04,3.959235242962499805e-04
1.497568556060188683e-03,-6.285132649465685140e-04,8.356513895153471676e-05
2.196340421623364444e-03,-1.547170883314943435e-04,7.380960149069716418e-04
1.539956938066347350e-03,-4.752789982014362887e-05,6.122966654395260938e-04
1.595060575430093473e-03,3.541325454271711509e-04,6.113924053386719055e-04
1.725807365322626309e-03,5.558560027800718258e-04,4.196880472545580520e-04
1.052774463088509407e-03,3.732540311437408534e-04,9.279063117215524768e-04
1.176024680092667635e-03,1.038537853779806505e-04,5.677335774256061975e-04
8.628606055435424083e-04,1.629772813078532814e-04,4.674662064752427596e-04
1.402028132267891776e-03,4.403986448596425123e-04,1.012794797017743708e-03
1.025771048894779693e-03,9.253463653156273174e-04,1.380443266752666475e-03
5.333472156866085351e-04,1.119291373813203171e-03,9.351710240793631185e-04
1.016730856554465354e-03,8.870024837284978120e-04,8.810683025344748362e-04
1.985801266836490549e-03,1.484768563299633960e-03,9.374723248008427550e-04
1.400346240125976407e-03,1.577167841980058570e-03,1.114085272226417959e-03
1.165100373099512516e-03,1.010312603758123113e-03,9.690296481469034932e-04
4.507661773297291482e-04,4.769112913041422138e-04,3.735380670112908039e-04
3.982891639360655904e-04,-1.212627656247689385e-04,8.142196841070166186e-04
1.038524916383649823e-03,-1.411156248215566698e-04,7.121888729683277172e-04
1.170214352867151230e-03,-7.007534875201463544e-04,1.543253585070035894e-03
8.645255138441118939e-04,-1.231562693785819658e-03,7.505913370136610072e-04
7.143266515388171922e-04,-1.607236151973298263e-03,1.266665821110422646e-03
1.565357166456088356e-03,-1.586765914912641705e-03,1.513094470688507685e-03
1.090019558818895035e-03,-2.429954693906372261e-03,2.087089694970393171e-03
5.309662464056444896e-04,-2.621915996580032309e-03,2.285825495477466357e-03
6.319525066095471426e-04,-2.669502296592960074e-03,2.529884780601095087e-03
8.210980123386944426e-04,-2.510724077757969536e-03,3.238993097820339843e-03
6.266757447589417322e-04,-2.350596338358449267e-03,2.714706103827604390e-03
4.099692896619223687e-04,-1.932904130571065941e-03,2.964641467325078439e-03
7.338502324961316972e-04,-1.885693947842592743e-03,2.549502209783682544e-03
5.400542467845384324e-04,-2.383132565721488363e-03,3.306244730079299383e-03
2.242340907311276296e-04,-2.212320807119835635e-03,3.324112353340045317e-03
4.514721553885525738e-04,-2.665633756993427295e-03,3.470513911085759944e-03
5.602931446525158876e-04,-2.915138320978329697e-03,2.764506071083643653e-03
5.444479395127616288e-04,-2.742685023575205938e-03,2.811010456866528187e-03
9.373505290614655245e-04,-3.049558246160391072e-03,2.170149995755802589e-03
-1.026118904422461934e-05,-3.047272757887807808e-03,2.523701373855965005e-03
-1.149519648362248218e-04,-2.960296404069922768e-03,2.502356190538829357e-03
-3.525991479545388554e-04,-2.915273669631409693e-03,2.971059602861510999e-03
-8.541801442173094108e-05,-3.195497617311462198e-03,2.954143874551430626e-03
