q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999689040964e-01,-3.027334863544143867e-06,-6.356671931515608847e-06,-3.552397242889069942e-06
9.999999999962930763e-01,-3.711153142531358483e-07,-1.747020741438091923e-06,-2.055288260597850483e-06
9.999999999386571803e-01,5.242201222990390689e-06,-9.545499182544523728e-06,-2.021971914936575183e-06
9.999999998933998269e-01,8.847332135619744549e-07,-1.410222491940238441e-05,-3.680307313697073704e-06
9.999999999020502406e-01,3.517446152385189615e-06,-1.354295028007729920e-05,3.403076640534144315e-07
9.999999999555386765e-01,4.844010332592140738e-06,-8.067572818715857113e-06,-6.101358014962152445e-07
9.999999999857579480e-01,2.254542064461271154e-06,-4.731977835434424491e-06,1.004711887431881259e-06
9.999999999502756642e-01,3.364640617511156643e-06,-8.185195013412487695e-06,-4.596780804446128875e-06
9.999999999316114829e-01,1.036428394861359726e-05,-4.516866190657474884e-06,-2.992731385129617620e-06
9.999999998363299225e-01,1.509953516565681433e-05,-6.752868008867200125e-06,-7.330966110582090230e-06
9.999999999074076218e-01,9.161047536287954463e-06,-4.925668246193530429e-06,-8.774835754430260689e-06
9.999999999077865409e-01,8.731275171678794822e-06,-5.032820425857194157e-06,-9.102889184068225392e-06
9.999999998759738773e-01,9.831960420557122419e-06,-9.097475891322271086e-06,-8.283757424025238117e-06
9.999999998536328594e-01,9.428374830065513530e-06,-1.053305457465573539e-05,-9.638197778557289750e-06
9.999999999049168364e-01,6.677709093100640521e-06,-1.099989487191538856e-05,-4.957485245036292947e-06
9.999999999447661825e-01,9.339506149528871567e-06,-4.448811224558414654e-06,-1.857298140742237837e-06
9.999999998915434229e-01,1.456151116546375562e-05,-1.068142296934813829e-06,-1.932488705336315837e-06
9.999999998383708455e-01,1.614807916227959121e-05,-2.476629314991989893e-06,-7.507613393092194141e-06
9.999999998264492707e-01,1.443718820959597188e-05,-7.254430573576639064e-06,-9.275905477984153878e-06
9.999999998703931192e-01,1.131919917321170429e-05,-5.335719794900008952e-06,-1.013013568795876948e-05
9.999999998549168323e-01,1.298738300495806385e-05,-6.948770522963223711e-06,-8.556215473836905860e-06
9.999999997915226535e-01,1.585057215287205611e-05,-1.158933806723426672e-05,-5.603657508638221371e-06
9.999999998628497089e-01,1.367715693453734579e-05,-9.282766995746663042e-06,1.032633307313368820e-06
9.999999998639951260e-01,9.645834427807022170e-06,-1.309831751676925079e-05,2.720635373576849911e-06
9.999999998797142187e-01,6.944508109551821472e-06,-1.384697677411956926e-05,-7.788528119733574248e-07
9.999999997571205057e-01,-1.680682463809435987e-06,-2.182506339664503533e-05,2.569227978964560842e-06
9.999999996463676544e-01,-7.966785911417800624e-06,-2.472104550292612658e-05,-5.715331186172589302e-06
9.999999995254535978e-01,-4.567688130012089113e-06,-2.785545330922513149e-05,-1.234110675519016687e-05
9.999999996988344630e-01,3.383206315125746910e-06,-2.164096637452736290e-05,-1.107038753702191012e-05
9.999999997086918002e-01,1.186170582149561223e-06,-1.890714580407998482e-05,-1.495757269903632915e-05
9.999999997530938378e-01,6.620010799414649770e-06,-1.870059872287276704e-05,-1.001376870377590105e-05
9.999999998151914982e-01,8.451939358353110425e-06,-1.520495774251471432e-05,-8.184796064513651882e-06
9.999999998971856874e-01,7.942037512648821373e-06,-1.126127158603266257e-05,-3.966936768252592478e-06
9.999999998616881935e-01,4.778081393288539012e-06,-1.593036367289908176e-05,1.310143797102822137e-07
9.999999998331834394e-01,4.246777846815802038e-06,-1.775067339105759726e-05,7.153492953663873242e-07
9.999999997819544184e-01,7.411990225997504057e-06,-1.951164126660962070e-05,6.703725196192393369e-07
9.999999997113859784e-01,1.566933548425392483e-05,-1.816507233981258293e-05,1.315371604826255282e-06
9.999999996815046588e-01,1.653223138563087745e-05,-1.907027102338464846e-05,-2.745514915452305046e-08
9.999999997203076196e-01,1.602821398898359291e-05,-1.711362834544984284e-05,-3.099174404992510662e-06
9.999999996549197023e-01,1.429666434266824069e-05,-2.185698549910299680e-05,-2.835163910752617712e-06
9.999999997162899446e-01,1.613536553432978152e-05,-1.587132859454459067e-05,-7.427732493596997368e-06
9.999999996070917385e-01,1.714197041844110384e-05,-2.212404738261747981e-05,-1.579847490210898077e-06
9.999999993850695601e-01,2.054527144502938453e-05,-2.841416458401084123e-05,-6.227723061845854311e-07
9.999999994978735485e-01,1.887695342714728759e-05,-2.500692723992142493e-05,-4.750478502735940160e-06
9.999999991372734431e-01,2.517718712768800897e-05,-3.303813509025012768e-05,-2.101573092162837251e-07
9.999999991444608050e-01,2.697669931602650795e-05,-3.125610851035353483e-05,2.528201402943534561e-06
9.999999992506928281e-01,2.387567219238812731e-05,-3.034520719677826389e-05,2.781165280189422818e-06
9.999999990007886197e-01,2.925029256012254728e-05,-3.365430990336245286e-05,3.198534302148444301e-06
9.999999988737223733e-01,3.396806849804136311e-05,-3.276906159876981746e-05,4.991398869394608299e-06
9.999999991303885061e-01,2.916322832025461468e-05,-2.928899763867513987e-05,5.557299973085264812e-06
9.999999989710304238e-01,3.149138774839616299e-05,-3.212705106755180459e-05,5.838174541723660204e-06
9.999999993294670375e-01,2.579614624261661717e-05,-2.524399071033477243e-05,6.194014727163892474e-06
9.999999992276948912e-01,3.142653695036493581e-05,-2.130981329148928829e-05,1.014273240850767950e-05
9.999999992904216040e-01,2.960126632748311134e-05,-2.304872925166416572e-05,3.417301460281562735e-06
9.999999990732499899e-01,3.099779995092755608e-05,-2.987105934280838990e-05,-5.967997288072340617e-07
9.999999991159862489e-01,2.827611725429102560e-05,-3.111825790966231832e-05,-3.775855942202664048e-07
9.999999990694089513e-01,2.537176400335596971e-05,-3.403613533048206101e-05,-7.680952993048178253e-06
9.999999990857446619e-01,1.927224865829436852e-05,-3.712602820847992781e-05,-8.874077853151375275e-06
9.999999989017097635e-01,2.074637580101755042e-05,-4.095736075918293104e-05,-9.416094733281136795e-06
9.999999989892518482e-01,2.369067473054298502e-05,-3.624239148423648364e-05,-1.211352254388967118e-05
9.999999990700104702e-01,2.290681583229723365e-05,-3.401919156996040293e-05,-1.333984976693279509e-05
9.999999989706609416e-01,2.958472898504335734e-05,-3.259674976639023345e-05,-1.099426034428485894e-05
9.999999988233422288e-01,3.070463329057044553e-05,-3.516834432589925402e-05,-1.318060973756327492e-05
9.999999985855749784e-01,3.207434556608088912e-05,-3.584708168425848932e-05,-2.269522338061151934e-05
9.999999985902461308e-01,3.158269193664172867e-05,-3.716261359580169216e-05,-2.099956027341915411e-05
9.999999986138863317e-01,3.190449644525367173e-05,-3.459932547508171946e-05,-2.360544909762695757e-05
9.999999986640427663e-01,3.525907243651329906e-05,-3.046629597000911365e-05,-2.237223923909016624e-05
9.999999985820952064e-01,3.123428423027956393e-05,-3.275398848276875829e-05,-2.806074529309455893e-05
9.999999986369478844e-01,3.094616864670840609e-05,-3.118369514697159770e-05,-2.821375328227180749e-05
9.999999985633036825e-01,3.612718381177235018e-05,-3.210678129162749790e-05,-2.318131981260076294e-05
9.999999986203782498e-01,3.502432976121726998e-05,-3.277184602918091797e-05,-2.141368362417851934e-05
9.999999986625476289e-01,3.641790566440527405e-05,-2.896781726475094280e-05,-2.257224928921996348e-05
9.999999988645114080e-01,3.373917670356164417e-05,-2.736003214461936607e-05,-1.959779964178703641e-05
9.999999986940639740e-01,3.718510870394783142e-05,-3.028762671834205823e-05,-1.765784660177142139e-05
9.999999984819586407e-01,3.652501371179885412e-05,-3.325550512476464700e-05,-2.441469571768512242e-05
9.999999986543460784e-01,3.868997724723817792e-05,-2.743321978042838729e-05,-2.101932416857288149e-05
9.999999987073593388e-01,3.892227904752088030e-05,-2.428877385278272185e-05,-2.191787155824360264e-05
9.999999988060650491e-01,4.029380919323913025e-05,-2.076931191959191855e-05,-1.824594367956636331e-05
9.999999987432492965e-01,3.871159618969354307e-05,-2.161227114263944410e-05,-2.340563112036681378e-05
9.999999984962681943e-01,4.115871154375855311e-05,-2.904009334964260442e-05,-2.168171990129911397e-05
9.999999985819252313e-01,3.886560309022601484e-05,-3.125145496586706668e-05,-1.868049024028382410e-05
9.999999989781614973e-01,3.257705306586732328e-05,-2.491418076848936900e-05,-1.901830986715694757e-05
9.999999989062807737e-01,3.381843230681819205e-05,-2.605797046433192321e-05,-1.909801758346361489e-05
9.999999989735486317e-01,3.159921809866250258e-05,-2.913968184220138617e-05,-1.432729007481545410e-05
9.999999991530730270e-01,2.780663255810817926e-05,-2.629726657489624372e-05,-1.513600770157757260e-05
9.999999991409453948e-01,2.650721194068398227e-05,-3.065655148359546330e-05,-8.697863253757480157e-06
9.999999992298189699e-01,2.204676080338824072e-05,-3.154284833071974885e-05,-7.703965314598374163e-06
9.999999990770745972e-01,2.178948897747836488e-05,-3.656887484840421604e-05,-5.812608506458652447e-06
9.999999988690742025e-01,2.905298546162429971e-05,-3.646257450528910319e-05,-9.394482815896233312e-06
9.999999988228814862e-01,1.854765500638648498e-05,-4.219584643487455451e-05,-1.515691403019242382e-05
9.999999988719932009e-01,2.025436883585392454e-05,-4.076697908856758817e-05,-1.355830869345282164e-05
9.999999987740382235e-01,1.984072083310287990e-05,-4.164848804607997464e-05,-1.799091360793567823e-05
9.999999986809260388e-01,1.921259336626074336e-05,-4.254967536529540836e-05,-2.141377011691981963e-05
9.999999987662645529e-01,1.815602948801093067e-05,-4.142297838570968603e-05,-2.054182273851389880e-05
9.999999984538825437e-01,2.928728118399104462e-05,-4.094317910269799519e-05,-2.362511058738357182e-05
9.999999982614664606e-01,3.648813185378990389e-05,-4.043316394018344053e-05,-2.260182155772835465e-05
9.999999983343815790e-01,3.748330911139697430e-05,-3.903935181897835233e-05,-2.005411292581918268e-05
9.999999985205036968e-01,3.521215944384378977e-05,-3.747905822150930395e-05,-1.773179640571092045e-05
9.999999985273164693e-01,3.505036860064267556e-05,-3.751535388276223498e-05,-1.759081414498805870e-05
