ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.581308534365960396e-03,-1.803923063730698007e-05,-2.151867244086849273e-03
3.581308527590936278e-03,-1.803923063680252790e-05,-2.151867255362383165e-03
3.581308520815912159e-03,-1.803923063629807235e-05,-2.151867266637917057e-03
3.581308514040888041e-03,-1.803923063579362018e-05,-2.151867277913450949e-03
3.581308507265863056e-03,-1.803923063528916124e-05,-2.151867289188985274e-03
3.581308500490838504e-03,-1.803923063478471246e-05,-2.151867300464519166e-03
3.581308493715814386e-03,-1.803923063428025352e-05,-2.151867311740052191e-03
3.581308486940790268e-03,-1.803923063377580135e-05,-2.151867323015586083e-03
3.581308480165765282e-03,-1.803923063327134919e-05,-2.151867334291119975e-03
3.581308473390741164e-03,-1.803923063276689025e-05,-2.151867345566654301e-03
3.581308466615716612e-03,-1.803923063226243808e-05,-2.151867356842187759e-03
3.581308459840691627e-03,-1.803923063175798592e-05,-2.151867368117721217e-03
3.581308453065666642e-03,-1.803923063125353375e-05,-2.151867379393254676e-03
3.581308446290642523e-03,-1.803923063074907481e-05,-2.151867390668788568e-03
3.581308439515617972e-03,-1.803923063024461925e-05,-2.151867401944322460e-03
3.581308432740592986e-03,-1.803923062974017048e-05,-2.151867413219855918e-03
3.581308425965568001e-03,-1.803923062923571492e-05,-2.151867424495389376e-03
3.581308419190543449e-03,-1.803923062873125937e-05,-2.151867435770923268e-03
3.581308412415518463e-03,-1.803923062822680381e-05,-2.151867447046456293e-03
3.581308405640493478e-03,-1.803923062772235165e-05,-2.151867458321990185e-03
3.581308398865468492e-03,-1.803923062721789271e-05,-2.151867469597524077e-03
3.581308392090443941e-03,-1.803923062671344054e-05,-2.151867480873057101e-03
3.581308385315418955e-03,-1.803923062620898837e-05,-2.151867492148590993e-03
3.581308378540393536e-03,-1.803923062570453282e-05,-2.151867503424124452e-03
3.581308371765368551e-03,-1.803923062520007727e-05,-2.151867514699657476e-03
3.581308364990343565e-03,-1.803923062469562510e-05,-2.151867525975190935e-03
3.581308358215318146e-03,-1.803923062419117294e-05,-2.151867537250723959e-03
3.581308351440293161e-03,-1.803923062368671399e-05,-2.151867548526257418e-03
3.581308344665267308e-03,-1.803923062318225844e-05,-2.151867559801790876e-03
3.581308337890242756e-03,-1.803923062267780627e-05,-2.151867571077324334e-03
3.581308331115216903e-03,-1.803923062217335411e-05,-2.151867582352857359e-03
3.581308324340192351e-03,-1.803923062166889855e-05,-2.151867593628391251e-03
3.581308317565166498e-03,-1.803923062116444300e-05,-2.151867604903924276e-03
3.581308310790141079e-03,-1.803923062065999083e-05,-2.151867616179457734e-03
3.581308304015116094e-03,-1.803923062015553189e-05,-2.151867627454990758e-03
3.581308297240090241e-03,-1.803923061965108311e-05,-2.151867638730523783e-03
3.581308290465064822e-03,-1.803923061914662417e-05,-2.151867650006057241e-03
3.581308283690039836e-03,-1.803923061864217201e-05,-2.151867661281590266e-03
3.581308276915013550e-03,-1.803923061813771645e-05,-2.151867672557123291e-03
3.581308270139987697e-03,-1.803923061763326090e-05,-2.151867683832656315e-03
3.581308263364962278e-03,-1.803923061712881212e-05,-2.151867695108189340e-03
3.581308256589936425e-03,-1.803923061662435318e-05,-2.151867706383722798e-03
3.581308249814911006e-03,-1.803923061611990101e-05,-2.151867717659255389e-03
3.581308243039885587e-03,-1.803923061561544546e-05,-2.151867728934788414e-03
3.581308236264859734e-03,-1.803923061511099329e-05,-2.151867740210321872e-03
3.581308229489834315e-03,-1.803923061460653774e-05,-2.151867751485854463e-03
3.581308222714807595e-03,-1.803923061410208219e-05,-2.151867762761387488e-03
3.581308215939782175e-03,-1.803923061359763002e-05,-2.151867774036920512e-03
3.581308209164756323e-03,-1.803923061309317108e-05,-2.151867785312453537e-03
3.581308202389730036e-03,-1.803923061258871891e-05,-2.151867796587986562e-03
3.581308195614704617e-03,-1.803923061208426336e-05,-2.151867807863519586e-03
3.581308188839677897e-03,-1.803923061157981458e-05,-2.151867819139052611e-03
3.581308182064652477e-03,-1.803923061107535903e-05,-2.151867830414585202e-03
3.581308175289625757e-03,-1.803923061057090008e-05,-2.151867841690117359e-03
3.581308168514599471e-03,-1.803923061006644792e-05,-2.151867852965650384e-03
3.581308161739574052e-03,-1.803923060956199575e-05,-2.151867864241182975e-03
3.581308154964547331e-03,-1.803923060905754020e-05,-2.151867875516715999e-03
3.581308148189521045e-03,-1.803923060855308464e-05,-2.151867886792248157e-03
3.581308141414494758e-03,-1.803923060804863248e-05,-2.151867898067781181e-03
3.581308134639468906e-03,-1.803923060754417692e-05,-2.151867909343314206e-03
3.581308127864441752e-03,-1.803923060703972137e-05,-2.151867920618846363e-03
3.581308121089416333e-03,-1.803923060653527259e-05,-2.151867931894379388e-03
3.581308114314390046e-03,-1.803923060603081026e-05,-2.151867943169911545e-03
3.581308107539363326e-03,-1.803923060552635810e-05,-2.151867954445444570e-03
3.581308100764336172e-03,-1.803923060502189916e-05,-2.151867965720977161e-03
3.581308093989310753e-03,-1.803923060451745038e-05,-2.151867976996509318e-03
3.581308087214283599e-03,-1.803923060401299482e-05,-2.151867988272042342e-03
3.581308080439256879e-03,-1.803923060350853927e-05,-2.151867999547574500e-03
3.581308073664230592e-03,-1.803923060300408710e-05,-2.151868010823106657e-03
3.581308066889204306e-03,-1.803923060249963155e-05,-2.151868022098639682e-03
3.581308060114177152e-03,-1.803923060199517938e-05,-2.151868033374171839e-03
3.581308053339149998e-03,-1.803923060149072383e-05,-2.151868044649704430e-03
3.581308046564123278e-03,-1.803923060098627166e-05,-2.151868055925236153e-03
3.581308039789096991e-03,-1.803923060048181611e-05,-2.151868067200768744e-03
3.581308033014070705e-03,-1.803923059997736056e-05,-2.151868078476300902e-03
3.581308026239043551e-03,-1.803923059947290500e-05,-2.151868089751833926e-03
3.581308019464016397e-03,-1.803923059896845284e-05,-2.151868101027366517e-03
3.581308012688989243e-03,-1.803923059846399728e-05,-2.151868112302898241e-03
3.581308005913962523e-03,-1.803923059795954173e-05,-2.151868123578430832e-03
3.581307999138935369e-03,-1.803923059745508956e-05,-2.151868134853962555e-03
3.581307992363908215e-03,-1.803923059695063401e-05,-2.151868146129495146e-03
3.581307985588881061e-03,-1.803923059644618184e-05,-2.151868157405027304e-03
3.581307978813853907e-03,-1.803923059594172968e-05,-2.151868168680559461e-03
3.581307972038826754e-03,-1.803923059543727074e-05,-2.151868179956092052e-03
3.581307965263799600e-03,-1.803923059493281518e-05,-2.151868191231623775e-03
3.581307958488772446e-03,-1.803923059442835963e-05,-2.151868202507155933e-03
3.581307951713745292e-03,-1.803923059392390746e-05,-2.151868213782687656e-03
3.581307944938718138e-03,-1.803923059341945530e-05,-2.151868225058219813e-03
3.581307938163690117e-03,-1.803923059291500313e-05,-2.151868236333751971e-03
3.581307931388662963e-03,-1.803923059241054758e-05,-2.151868247609284128e-03
3.581307924613635809e-03,-1.803923059190609202e-05,-2.151868258884816285e-03
3.581307917838608655e-03,-1.803923059140163647e-05,-2.151868270160347575e-03
3.581307911063580634e-03,-1.803923059089717753e-05,-2.151868281435880166e-03
3.581307904288553480e-03,-1.803923059039272875e-05,-2.151868292711411456e-03
3.581307897513526326e-03,-1.803923058988827319e-05,-2.151868303986943613e-03
3.581307890738498305e-03,-1.803923058938381764e-05,-2.151868315262475771e-03
3.581307883963471151e-03,-1.803923058887936547e-05,-2.151868326538007494e-03
3.581307877188443130e-03,-1.803923058837490653e-05,-2.151868337813539651e-03
3.581307870413415109e-03,-1.803923058787045437e-05,-2.151868349089070941e-03
3.581307863638387955e-03,-1.803923058736599881e-05,-2.151868360364603099e-03
