Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.195816804683215207e-04,-5.844287836065289576e-04,-3.165485445204363826e-04
-6.838602790334108537e-04,-1.585882885339342195e-04,-6.562065057217683075e-05
-3.975256243864910236e-05,2.556580082730750664e-04,1.237549100333050684e-04
5.812525963836491548e-04,-7.179517938813828170e-04,7.098440816307238842e-05
6.928691135070924340e-04,-1.015444569288332516e-03,6.025552365500708250e-04
8.661660622399869553e-04,-1.496691863487388877e-03,6.132907937105818016e-04
7.502566736442068578e-04,-1.707887290711298080e-03,1.030295328038602874e-03
1.494471470889380477e-03,-1.714573897040005479e-03,1.665512663576145707e-03
1.524294561925362184e-03,-1.524515905936364279e-03,2.264639379111912584e-03
1.252334732046855772e-03,-2.316903883277397769e-03,1.886690245996238682e-03
8.944046901304801176e-04,-2.498892023234039646e-03,1.725814918278484929e-03
7.765596870394183204e-04,-2.676521906126160498e-03,2.235016489062407151e-03
-1.138202959323877169e-04,-2.271751068732816119e-03,2.674125283177686448e-03
-9.421746775564110920e-04,-3.060109676114551158e-03,2.830685097835455768e-03
-1.062881808388168583e-03,-3.495082638096312817e-03,3.070595102795965498e-03
-6.465060846738092306e-04,-3.447614068117372740e-03,3.262397078255445740e-03
-3.586591354517743046e-04,-3.837493167516679328e-03,3.574382302495310564e-03
2.659650954434601071e-04,-3.404990507772121758e-03,3.571910614916104770e-03
7.535078689734013135e-04,-4.026662198399284277e-03,2.998147243394027207e-03
3.982239401795448523e-04,-3.993286131437788142e-03,3.132312100454704828e-03
1.603643219296494132e-04,-3.501126069008546077e-03,2.577606804029103794e-03
3.897254474989421446e-04,-3.679753103602013270e-03,2.112719747231882588e-03
6.383643966902677542e-04,-3.003623412398849848e-03,1.909098986385764215e-03
8.356383657032578080e-04,-3.758666695887983005e-03,2.496697595134114711e-03
5.476476412238537013e-04,-3.529619898899149458e-03,2.590334470758048988e-03
8.371759113987146429e-04,-3.228045469202149922e-03,3.189027591978151489e-03
1.544290125444972798e-03,-3.013546183313848235e-03,3.491343201750423710e-03
2.456621958460503651e-03,-3.096963629679338938e-03,3.765038731520102371e-03
2.409387660468135291e-03,-3.055106921984343180e-03,3.882192446635178082e-03
2.577672132897583165e-03,-3.459740762053098787e-03,4.669337747133558980e-03
2.555915857557445811e-03,-3.543071330729697169e-03,3.848630920788401275e-03
2.809394734741186943e-03,-3.013785104860363610e-03,3.841504124487026082e-03
2.907591265512420378e-03,-2.809749638578915715e-03,3.785013634414768381e-03
2.840288422603401332e-03,-2.575186710078495277e-03,3.320007734766207332e-03
3.024330059134682815e-03,-2.788121750790757431e-03,3.056030569210275213e-03
3.580538384348440958e-03,-3.041518665951881313e-03,3.049094477041277597e-03
3.594345019462399232e-03,-3.035318989499504426e-03,3.393830772345337882e-03
3.297868628047192618e-03,-2.918463244919779816e-03,3.268653153475533767e-03
2.756231558630158236e-03,-2.851030823385907256e-03,3.084130028828473494e-03
2.658828060554141795e-03,-2.670747296960053127e-03,2.787202625922415803e-03
2.497955933104633111e-03,-2.775546661639155185e-03,2.599327388639313240e-03
3.442858996011035830e-03,-2.248540663081586861e-03,2.848383761849954121e-03
3.318942332919134607e-03,-2.609649354255119073e-03,3.309627500367601834e-03
3.737518435258435200e-03,-2.599134505516081158e-03,4.268371255845679682e-03
3.975708121019244645e-03,-2.681314750802462048e-03,4.411080530396218648e-03
4.178013993400197558e-03,-2.800759580670693274e-03,4.028775343013016492e-03
3.919711490462267356e-03,-2.466061213804335208e-03,3.321876434661979668e-03
3.950594089252158596e-03,-2.391335944281727539e-03,2.656387210536342337e-03
4.078640502260341520e-03,-1.926575414376577788e-03,2.376503035603538209e-03
4.085810003162290358e-03,-2.006531520483505453e-03,2.440562861182521848e-03
3.998503986529972770e-03,-2.467446154774465255e-03,3.125922976917503218e-03
2.883816335324850336e-03,-2.426106544955299558e-03,2.636645997383841276e-03
2.755496544355065872e-03,-2.186691541720964683e-03,2.205927481195999601e-03
2.606416149381167446e-03,-1.463472795078089037e-03,1.959800608186267230e-03
2.000408822526650050e-03,-1.393524660191734332e-03,2.445806134488058298e-03
2.380550941971343749e-03,-1.258600445828711532e-03,2.888402386037106345e-03
2.633545194152573949e-03,-1.529159251010478665e-03,3.263800477578789310e-03
1.431840476509497204e-03,-2.426575585830380560e-03,2.790434978498249497e-03
8.636037831599182148e-04,-2.324286484594467045e-03,3.006537636825030741e-03
1.435603335363879384e-03,-2.769005949400845865e-03,3.941603583555596327e-03
9.877465717650578923e-04,-3.212558428183915314e-03,3.609537194444185047e-03
1.214806809036711021e-03,-3.326987014791459724e-03,4.201755344714415592e-03
9.683741637983128399e-04,-3.782710432411505799e-03,4.519231821387093180e-03
1.031709579433630428e-03,-4.475339335796839173e-03,4.280284246839080944e-03
1.247606190876145030e-03,-4.478554591275345567e-03,4.257265679777719018e-03
1.527726720335278489e-03,-4.462519369594574424e-03,3.967659715207256382e-03
1.839540443042114466e-03,-4.580779261075816448e-03,4.448248818225026928e-03
1.130707739677431828e-03,-4.673770028045627287e-03,4.261663975491012356e-03
9.697551434801568882e-04,-4.906143403440507526e-03,3.760337335537537740e-03
9.941188137625896464e-04,-4.498736812134564167e-03,4.241478432470317285e-03
