ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-2.123632534257863507e-04,-9.794032821228908503e+00
0.000000000000000000e+00,-2.123632549987819907e-04,-9.794032821432278269e+00
0.000000000000000000e+00,-2.123632565717776578e-04,-9.794032821635644481e+00
0.000000000000000000e+00,-2.123632581447732707e-04,-9.794032821839012470e+00
0.000000000000000000e+00,-2.123632597177688294e-04,-9.794032822042380459e+00
0.000000000000000000e+00,-2.123632612907644965e-04,-9.794032822245748449e+00
0.000000000000000000e+00,-2.123632628637600822e-04,-9.794032822449114661e+00
0.000000000000000000e+00,-2.123632644367556138e-04,-9.794032822652484427e+00
0.000000000000000000e+00,-2.123632660097512809e-04,-9.794032822855852416e+00
0.000000000000000000e+00,-2.123632675827468667e-04,-9.794032823059220405e+00
0.000000000000000000e+00,-2.123632691557424254e-04,-9.794032823262588394e+00
0.000000000000000000e+00,-2.123632707287380383e-04,-9.794032823465956383e+00
0.000000000000000000e+00,-2.123632723017336240e-04,-9.794032823669324372e+00
0.000000000000000000e+00,-2.123632738747291556e-04,-9.794032823872694138e+00
0.000000000000000000e+00,-2.123632754477247685e-04,-9.794032824076060351e+00
0.000000000000000000e+00,-2.123632770207203272e-04,-9.794032824279428340e+00
0.000000000000000000e+00,-2.123632785937158588e-04,-9.794032824482798105e+00
0.000000000000000000e+00,-2.123632801667114445e-04,-9.794032824686162542e+00
0.000000000000000000e+00,-2.123632817397070032e-04,-9.794032824889528754e+00
0.000000000000000000e+00,-2.123632833127025077e-04,-9.794032825092898520e+00
0.000000000000000000e+00,-2.123632848856980935e-04,-9.794032825296266509e+00
0.000000000000000000e+00,-2.123632864586935979e-04,-9.794032825499632722e+00
0.000000000000000000e+00,-2.123632880316891295e-04,-9.794032825703002487e+00
0.000000000000000000e+00,-2.123632896046847153e-04,-9.794032825906368700e+00
0.000000000000000000e+00,-2.123632911776802198e-04,-9.794032826109736689e+00
0.000000000000000000e+00,-2.123632927506757784e-04,-9.794032826313104678e+00
0.000000000000000000e+00,-2.123632943236712829e-04,-9.794032826516474444e+00
0.000000000000000000e+00,-2.123632958966667874e-04,-9.794032826719840656e+00
0.000000000000000000e+00,-2.123632974696622918e-04,-9.794032826923210422e+00
0.000000000000000000e+00,-2.123632990426577963e-04,-9.794032827126576635e+00
0.000000000000000000e+00,-2.123633006156532737e-04,-9.794032827329944624e+00
0.000000000000000000e+00,-2.123633021886487781e-04,-9.794032827533312613e+00
0.000000000000000000e+00,-2.123633037616443097e-04,-9.794032827736680602e+00
0.000000000000000000e+00,-2.123633053346398142e-04,-9.794032827940048591e+00
0.000000000000000000e+00,-2.123633069076352373e-04,-9.794032828143414804e+00
0.000000000000000000e+00,-2.123633084806307147e-04,-9.794032828346781017e+00
0.000000000000000000e+00,-2.123633100536262191e-04,-9.794032828550149006e+00
0.000000000000000000e+00,-2.123633116266216694e-04,-9.794032828753516995e+00
0.000000000000000000e+00,-2.123633131996171739e-04,-9.794032828956884984e+00
0.000000000000000000e+00,-2.123633147726126512e-04,-9.794032829160252973e+00
0.000000000000000000e+00,-2.123633163456081015e-04,-9.794032829363622739e+00
0.000000000000000000e+00,-2.123633179186035517e-04,-9.794032829566988951e+00
0.000000000000000000e+00,-2.123633194915989749e-04,-9.794032829770356940e+00
0.000000000000000000e+00,-2.123633210645944523e-04,-9.794032829973726706e+00
0.000000000000000000e+00,-2.123633226375898754e-04,-9.794032830177094695e+00
0.000000000000000000e+00,-2.123633242105853257e-04,-9.794032830380462684e+00
0.000000000000000000e+00,-2.123633257835807488e-04,-9.794032830583830673e+00
0.000000000000000000e+00,-2.123633273565761991e-04,-9.794032830787198662e+00
0.000000000000000000e+00,-2.123633289295716222e-04,-9.794032830990566652e+00
0.000000000000000000e+00,-2.123633305025670183e-04,-9.794032831193934641e+00
0.000000000000000000e+00,-2.123633320755624414e-04,-9.794032831397300853e+00
0.000000000000000000e+00,-2.123633336485578917e-04,-9.794032831600667066e+00
0.000000000000000000e+00,-2.123633352215532335e-04,-9.794032831804035055e+00
0.000000000000000000e+00,-2.123633367945486296e-04,-9.794032832007406597e+00
