vel_x (m/s),vel_y (m/s),vel_z (m/s)
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999941473937018488e-01,9.927313114198553230e-05,4.256213511130123317e-05
1.000089965440753570e+00,1.211321622532592681e-04,4.859322845991314476e-05
1.000079728673084034e+00,7.778384543417147926e-05,4.151575959502482391e-05
1.000099844603228094e+00,2.709359061870030201e-05,-3.117291971830228901e-05
1.000129302601312720e+00,1.367106965106728786e-04,-9.734786414523942995e-05
1.000105797221688464e+00,1.136301966285899645e-04,-3.907689534282512490e-05
1.000110250529087086e+00,6.425952782629075445e-05,-1.034162397368638113e-04
1.000093040317306725e+00,8.964566684151160187e-06,-1.195332515577811659e-04
1.000059546400115851e+00,-3.424666780972841177e-05,2.104680501441385479e-05
1.000070368017087263e+00,-5.659049626119104785e-05,8.211803585501950358e-05
1.000118758245486017e+00,-5.901874878362673327e-05,9.515642682878582503e-05
1.000156659096223422e+00,-6.537554996015772625e-05,6.812207814958074251e-05
1.000122829799094282e+00,-1.470118789353136966e-04,-1.342233422449758682e-05
1.000112426263953580e+00,-2.011729882616558910e-04,-5.411367149542647812e-05
1.000107421389544893e+00,-1.280734888891257753e-04,-5.729097453089849925e-05
1.000133434629222773e+00,-9.211784664925185863e-05,-3.338923887358650794e-05
1.000053957840063124e+00,-9.639092535960117742e-05,2.588862208426220905e-05
1.000039723225600419e+00,-8.895599026505191615e-05,2.391852556419897966e-05
1.000036763647736304e+00,-1.403197350733431735e-04,1.417836468986510078e-05
1.000045781417822521e+00,-1.431645800287507106e-04,-2.297348947344320382e-05
1.000010530616334492e+00,-1.579546313735119567e-04,-2.198712784191651128e-05
1.000006177033949450e+00,-1.572832915349259254e-04,-5.727075671133854040e-05
9.999516646357680116e-01,-1.162609852311268540e-04,-1.102010671173267627e-04
9.999809503165354441e-01,-8.829153623821095215e-05,-6.831491300927901658e-05
9.999876595540847513e-01,-1.355327658052896003e-04,-3.473830568328837947e-05
1.000013339232718179e+00,-1.530730751746198280e-04,-8.800192581907086186e-05
9.999951996758058570e-01,-1.755550896868495630e-04,-2.395245495152396734e-05
1.000016167865446226e+00,-2.105604682776259754e-04,-9.102030689463618503e-06
9.998753744371983165e-01,-2.150837964905140333e-04,3.125160703714663320e-05
9.998538839266404299e-01,-2.052984389478578777e-04,-1.774741088129135020e-05
9.998262153134869212e-01,-1.623404459253649870e-04,1.812791619256382323e-05
9.997723286716921898e-01,-1.403133116108877651e-04,2.646223910169810163e-05
9.997927810234522594e-01,-1.541779108688493926e-04,4.379722584321465463e-06
