pos_lat (deg),pos_lon (deg),pos_alt (m)
3.056799999999999784e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.056800018040435063e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.056800036081734362e+01,1.200000000000009379e+02,-2.336929184586968958e-07
3.056800054122149746e+01,1.200000000000038369e+02,-2.745934290596892176e-07
3.056800072162453574e+01,1.200000000000109850e+02,-8.737824729341844322e-07
3.056800090202233022e+01,1.200000000000164988e+02,-1.419898932918273175e-06
3.056800108241504432e+01,1.200000000000281091e+02,-1.074611825345836209e-06
3.056800126281000729e+01,1.200000000000346745e+02,-6.749464079735822983e-07
3.056800144319988632e+01,1.200000000000349729e+02,-9.579432665599984714e-07
3.056800162359605366e+01,1.200000000000255937e+02,-1.005681221370831579e-06
3.056800180399311984e+01,1.200000000000202220e+02,-8.532326187547925335e-07
3.056800198439118077e+01,1.200000000000108002e+02,-8.559114032762769480e-07
3.056800216478661270e+01,1.200000000000055138e+02,-1.408498530307501872e-06
3.056800234517563197e+01,1.199999999999988773e+02,-2.384008895016126805e-06
3.056800252556862674e+01,1.199999999999994031e+02,-2.120800679197621800e-06
3.056800270597212688e+01,1.200000000000115676e+02,-2.592335071619034122e-06
3.056800288637804286e+01,1.200000000000239879e+02,-2.899840751198405903e-06
3.056800306677687118e+01,1.200000000000344897e+02,-3.050486554462590938e-06
3.056800324717352879e+01,1.200000000000450342e+02,-3.577578151269959459e-06
3.056800342757830080e+01,1.200000000000517701e+02,-4.211250022328467512e-06
3.056800360798109750e+01,1.200000000000610783e+02,-4.763623403110993389e-06
3.056800378837511190e+01,1.200000000000736975e+02,-4.901933906278653076e-06
3.056800396877695647e+01,1.200000000000821530e+02,-4.994501835534834584e-06
3.056800414917622177e+01,1.200000000000906795e+02,-5.791226717030363550e-06
3.056800432958364055e+01,1.200000000000995044e+02,-7.408743531949053345e-06
3.056800450998910179e+01,1.200000000001059135e+02,-9.280040039716577337e-06
3.056800469039334445e+01,1.200000000001068372e+02,-1.106417777604584708e-05
3.056800487080755602e+01,1.200000000001010250e+02,-1.302345538531222329e-05
3.056800505121471545e+01,1.200000000000988223e+02,-1.507867414977360819e-05
3.056800523161953009e+01,1.200000000000934222e+02,-1.681850063268644033e-05
3.056800541202431987e+01,1.200000000000955396e+02,-1.920214604903916510e-05
3.056800559242908477e+01,1.200000000000959659e+02,-2.141820554577106116e-05
3.056800577283076237e+01,1.200000000000947438e+02,-2.419044735128128017e-05
3.056800595322599534e+01,1.200000000001036256e+02,-2.679268960173398286e-05
3.056800613362762320e+01,1.200000000001067519e+02,-2.939094675734950463e-05
3.056800631402915158e+01,1.200000000001120242e+02,-3.211843776299698765e-05
3.056800649442275031e+01,1.200000000001222986e+02,-3.503573627409026567e-05
3.056800667481500966e+01,1.200000000001349747e+02,-3.797494597792287947e-05
3.056800685521707450e+01,1.200000000001501377e+02,-4.128483005871636820e-05
3.056800703561552979e+01,1.200000000001646612e+02,-4.434917341818797739e-05
3.056800721602207460e+01,1.200000000001717382e+02,-4.743240653027764453e-05
3.056800739643662013e+01,1.200000000001865743e+02,-5.042813105745933108e-05
3.056800757685297398e+01,1.200000000002068816e+02,-5.337274563089761131e-05
3.056800775726414798e+01,1.200000000002256542e+02,-5.660611443129682867e-05
3.056800793767542146e+01,1.200000000002422524e+02,-6.108329386723432319e-05
3.056800811808768259e+01,1.200000000002608544e+02,-6.548545247389084820e-05
3.056800829849629508e+01,1.200000000002799254e+02,-7.028465659270957124e-05
3.056800847890079353e+01,1.200000000003004175e+02,-7.563011194700375631e-05
3.056800865930121347e+01,1.200000000003214069e+02,-8.114406654987825972e-05
3.056800883970815619e+01,1.200000000003417568e+02,-8.640202531276429897e-05
3.056800902010893140e+01,1.200000000003565219e+02,-9.214853937637258535e-05
3.056800920050823223e+01,1.200000000003716565e+02,-9.836622460748830200e-05
3.056800938090481523e+01,1.200000000003953460e+02,-1.043111782735748282e-04
3.056800956129760038e+01,1.200000000004096989e+02,-1.106578810674947543e-04
3.056800974168912788e+01,1.200000000004319389e+02,-1.168831635006666042e-04
3.056800992207555723e+01,1.200000000004598490e+02,-1.230308135562994964e-04
3.056801010246625694e+01,1.200000000004787495e+02,-1.292024712083961690e-04
3.056801028285900657e+01,1.200000000005027943e+02,-1.358627133616784521e-04
3.056801046325691829e+01,1.200000000005294680e+02,-1.427050224219371063e-04
3.056801064365474119e+01,1.200000000005645262e+02,-1.493419723816049964e-04
3.056801082406221681e+01,1.200000000006056240e+02,-1.553234672691269187e-04
3.056801100447492914e+01,1.200000000006428991e+02,-1.605864041816930214e-04
3.056801118488693803e+01,1.200000000006894822e+02,-1.661155762545293011e-04
3.056801136529863783e+01,1.200000000007383676e+02,-1.712800023099007244e-04
3.056801154571233070e+01,1.200000000007834302e+02,-1.761517012884756292e-04
3.056801172613247175e+01,1.200000000008331966e+02,-1.811882171263464575e-04
3.056801190654906719e+01,1.200000000008763266e+02,-1.866508728281015802e-04
3.056801208696363048e+01,1.200000000009180212e+02,-1.923035744066888041e-04
3.056801226737836430e+01,1.200000000009562910e+02,-1.980842458926434960e-04
3.056801244778486293e+01,1.200000000009956835e+02,-2.036525749830730839e-04
3.056801262818975573e+01,1.200000000010361845e+02,-2.095498172411340684e-04
3.056801280859127345e+01,1.200000000010668515e+02,-2.153308469915190084e-04
3.056801298899027586e+01,1.200000000010927721e+02,-2.207759907199817874e-04
3.056801316938830126e+01,1.200000000011135910e+02,-2.265691399454615017e-04
3.056801334979028084e+01,1.200000000011356036e+02,-2.323925588444652177e-04
3.056801353019047696e+01,1.200000000011487060e+02,-2.382694853434891042e-04
3.056801371059421513e+01,1.200000000011642243e+02,-2.437042945309677265e-04
3.056801389100429134e+01,1.200000000011725234e+02,-2.490386093167415763e-04
3.056801407141078286e+01,1.200000000011842758e+02,-2.540242908168357204e-04
3.056801425182237253e+01,1.200000000012004335e+02,-2.587950016233638018e-04
3.056801443222568793e+01,1.200000000012108643e+02,-2.631655923169339906e-04
3.056801461263072994e+01,1.200000000012229719e+02,-2.677256079440875573e-04
3.056801479303640434e+01,1.200000000012392434e+02,-2.722431122263587692e-04
3.056801497344518737e+01,1.200000000012562822e+02,-2.770764406488844750e-04
3.056801515385993895e+01,1.200000000012762342e+02,-2.822665271149192427e-04
3.056801533427897510e+01,1.200000000012975789e+02,-2.884108208555564447e-04
3.056801551470298151e+01,1.200000000013252617e+02,-2.946069504751933337e-04
3.056801569512456496e+01,1.200000000013468480e+02,-3.007958810253095333e-04
3.056801587554700461e+01,1.200000000013690595e+02,-3.065221013755011913e-04
3.056801605596976046e+01,1.200000000013803287e+02,-3.108886515809739046e-04
3.056801623639556453e+01,1.200000000014037056e+02,-3.154463844077244985e-04
3.056801641682374893e+01,1.200000000014326673e+02,-3.194135380165191935e-04
3.056801659724704479e+01,1.200000000014529462e+02,-3.242813570504679077e-04
3.056801677767748160e+01,1.200000000014667165e+02,-3.288265767474429888e-04
3.056801695810365516e+01,1.200000000014819221e+02,-3.325705844450974839e-04
3.056801713852448188e+01,1.200000000014947261e+02,-3.365554786722862080e-04
3.056801731894752905e+01,1.200000000015003536e+02,-3.406762737491944712e-04
3.056801749936659007e+01,1.200000000015005952e+02,-3.455621479867241621e-04
3.056801767978496187e+01,1.200000000015029684e+02,-3.509119319889795639e-04
3.056801786019820355e+01,1.200000000015021584e+02,-3.563612984569174092e-04
3.056801804061481320e+01,1.200000000015152324e+02,-3.616717553077155559e-04
3.056801822103008348e+01,1.200000000015315891e+02,-3.665739392077889359e-04
3.056801840143683791e+01,1.200000000015538006e+02,-3.715648354492899984e-04
3.056801858183509424e+01,1.200000000015740653e+02,-3.759638922657583949e-04
3.056801876223760672e+01,1.200000000015954384e+02,-3.805317193424432296e-04
3.056801894264023289e+01,1.200000000016238744e+02,-3.848163919260328162e-04
