ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.502286716488505762e-04,-9.794036535967965307e+00
0.000000000000000000e+00,-1.502286724360314164e-04,-9.794036536111830671e+00
0.000000000000000000e+00,-1.502286732232122567e-04,-9.794036536255696035e+00
0.000000000000000000e+00,-1.502286740103930698e-04,-9.794036536399559623e+00
0.000000000000000000e+00,-1.502286747975739101e-04,-9.794036536543424987e+00
0.000000000000000000e+00,-1.502286755847547504e-04,-9.794036536687290351e+00
0.000000000000000000e+00,-1.502286763719355906e-04,-9.794036536831155715e+00
0.000000000000000000e+00,-1.502286771591164309e-04,-9.794036536975021079e+00
0.000000000000000000e+00,-1.502286779462972711e-04,-9.794036537118884667e+00
0.000000000000000000e+00,-1.502286787334780572e-04,-9.794036537262753583e+00
0.000000000000000000e+00,-1.502286795206588975e-04,-9.794036537406617171e+00
0.000000000000000000e+00,-1.502286803078397377e-04,-9.794036537550482535e+00
0.000000000000000000e+00,-1.502286810950205238e-04,-9.794036537694349676e+00
0.000000000000000000e+00,-1.502286818822013640e-04,-9.794036537838213263e+00
0.000000000000000000e+00,-1.502286826693821501e-04,-9.794036537982078627e+00
0.000000000000000000e+00,-1.502286834565629903e-04,-9.794036538125943991e+00
0.000000000000000000e+00,-1.502286842437437764e-04,-9.794036538269807579e+00
0.000000000000000000e+00,-1.502286850309245895e-04,-9.794036538413674720e+00
0.000000000000000000e+00,-1.502286858181054298e-04,-9.794036538557538307e+00
0.000000000000000000e+00,-1.502286866052862158e-04,-9.794036538701401895e+00
0.000000000000000000e+00,-1.502286873924670290e-04,-9.794036538845269035e+00
0.000000000000000000e+00,-1.502286881796478151e-04,-9.794036538989134399e+00
0.000000000000000000e+00,-1.502286889668286282e-04,-9.794036539132997987e+00
0.000000000000000000e+00,-1.502286897540094414e-04,-9.794036539276865128e+00
0.000000000000000000e+00,-1.502286905411902274e-04,-9.794036539420728715e+00
0.000000000000000000e+00,-1.502286913283710406e-04,-9.794036539564595856e+00
0.000000000000000000e+00,-1.502286921155518537e-04,-9.794036539708459443e+00
0.000000000000000000e+00,-1.502286929027326398e-04,-9.794036539852324807e+00
0.000000000000000000e+00,-1.502286936899134529e-04,-9.794036539996190172e+00
0.000000000000000000e+00,-1.502286944770942390e-04,-9.794036540140053759e+00
0.000000000000000000e+00,-1.502286952642750250e-04,-9.794036540283919123e+00
0.000000000000000000e+00,-1.502286960514558111e-04,-9.794036540427784487e+00
0.000000000000000000e+00,-1.502286968386366242e-04,-9.794036540571649851e+00
0.000000000000000000e+00,-1.502286976258174103e-04,-9.794036540715516992e+00
0.000000000000000000e+00,-1.502286984129981692e-04,-9.794036540859380580e+00
0.000000000000000000e+00,-1.502286992001789824e-04,-9.794036541003245944e+00
0.000000000000000000e+00,-1.502286999873597413e-04,-9.794036541147113084e+00
0.000000000000000000e+00,-1.502287007745405003e-04,-9.794036541290976672e+00
0.000000000000000000e+00,-1.502287015617213134e-04,-9.794036541434840260e+00
0.000000000000000000e+00,-1.502287023489020995e-04,-9.794036541578707400e+00
0.000000000000000000e+00,-1.502287031360828584e-04,-9.794036541722570988e+00
0.000000000000000000e+00,-1.502287039232636716e-04,-9.794036541866436352e+00
0.000000000000000000e+00,-1.502287047104444305e-04,-9.794036542010301716e+00
0.000000000000000000e+00,-1.502287054976251895e-04,-9.794036542154167080e+00
0.000000000000000000e+00,-1.502287062848059755e-04,-9.794036542298032444e+00
0.000000000000000000e+00,-1.502287070719867345e-04,-9.794036542441897808e+00
0.000000000000000000e+00,-1.502287078591675205e-04,-9.794036542585761396e+00
0.000000000000000000e+00,-1.502287086463482794e-04,-9.794036542729628536e+00
0.000000000000000000e+00,-1.502287094335290113e-04,-9.794036542873492124e+00
0.000000000000000000e+00,-1.502287102207097973e-04,-9.794036543017357488e+00
0.000000000000000000e+00,-1.502287110078905563e-04,-9.794036543161222852e+00
0.000000000000000000e+00,-1.502287117950712881e-04,-9.794036543305088216e+00
0.000000000000000000e+00,-1.502287125822520742e-04,-9.794036543448953580e+00
0.000000000000000000e+00,-1.502287133694328331e-04,-9.794036543592818944e+00
0.000000000000000000e+00,-1.502287141566136192e-04,-9.794036543736682532e+00
0.000000000000000000e+00,-1.502287149437943510e-04,-9.794036543880547896e+00
0.000000000000000000e+00,-1.502287157309751100e-04,-9.794036544024413260e+00
0.000000000000000000e+00,-1.502287165181558689e-04,-9.794036544168276848e+00
0.000000000000000000e+00,-1.502287173053366278e-04,-9.794036544312143988e+00
0.000000000000000000e+00,-1.502287180925173597e-04,-9.794036544456009352e+00
0.000000000000000000e+00,-1.502287188796981186e-04,-9.794036544599872940e+00
0.000000000000000000e+00,-1.502287196668788505e-04,-9.794036544743740080e+00
0.000000000000000000e+00,-1.502287204540595823e-04,-9.794036544887603668e+00
0.000000000000000000e+00,-1.502287212412403141e-04,-9.794036545031470808e+00
0.000000000000000000e+00,-1.502287220284210460e-04,-9.794036545175334396e+00
0.000000000000000000e+00,-1.502287228156018320e-04,-9.794036545319197984e+00
0.000000000000000000e+00,-1.502287236027825639e-04,-9.794036545463065124e+00
0.000000000000000000e+00,-1.502287243899632957e-04,-9.794036545606928712e+00
0.000000000000000000e+00,-1.502287251771440547e-04,-9.794036545750794076e+00
0.000000000000000000e+00,-1.502287259643247865e-04,-9.794036545894659440e+00
0.000000000000000000e+00,-1.502287267515054912e-04,-9.794036546038524804e+00
0.000000000000000000e+00,-1.502287275386862231e-04,-9.794036546182391945e+00
0.000000000000000000e+00,-1.502287283258669549e-04,-9.794036546326255532e+00
0.000000000000000000e+00,-1.502287291130476596e-04,-9.794036546470120896e+00
0.000000000000000000e+00,-1.502287299002284186e-04,-9.794036546613986260e+00
0.000000000000000000e+00,-1.502287306874091233e-04,-9.794036546757851625e+00
0.000000000000000000e+00,-1.502287314745898552e-04,-9.794036546901716989e+00
0.000000000000000000e+00,-1.502287322617705870e-04,-9.794036547045582353e+00
0.000000000000000000e+00,-1.502287330489512917e-04,-9.794036547189445940e+00
0.000000000000000000e+00,-1.502287338361320236e-04,-9.794036547333311304e+00
0.000000000000000000e+00,-1.502287346233127283e-04,-9.794036547477176669e+00
0.000000000000000000e+00,-1.502287354104934330e-04,-9.794036547621042033e+00
0.000000000000000000e+00,-1.502287361976741920e-04,-9.794036547764907397e+00
0.000000000000000000e+00,-1.502287369848548967e-04,-9.794036547908770984e+00
0.000000000000000000e+00,-1.502287377720355744e-04,-9.794036548052636348e+00
0.000000000000000000e+00,-1.502287385592163062e-04,-9.794036548196503489e+00
0.000000000000000000e+00,-1.502287393463970109e-04,-9.794036548340367077e+00
0.000000000000000000e+00,-1.502287401335777157e-04,-9.794036548484232441e+00
0.000000000000000000e+00,-1.502287409207584204e-04,-9.794036548628099581e+00
0.000000000000000000e+00,-1.502287417079391251e-04,-9.794036548771964945e+00
0.000000000000000000e+00,-1.502287424951198299e-04,-9.794036548915830309e+00
0.000000000000000000e+00,-1.502287432823005346e-04,-9.794036549059695673e+00
0.000000000000000000e+00,-1.502287440694812393e-04,-9.794036549203559261e+00
0.000000000000000000e+00,-1.502287448566619170e-04,-9.794036549347426401e+00
0.000000000000000000e+00,-1.502287456438425946e-04,-9.794036549491289989e+00
0.000000000000000000e+00,-1.502287464310232993e-04,-9.794036549635155353e+00
0.000000000000000000e+00,-1.502287472182040041e-04,-9.794036549779020717e+00
0.000000000000000000e+00,-1.502287480053847088e-04,-9.794036549922886081e+00
0.000000000000000000e+00,-1.502287487925653864e-04,-9.794036550066751445e+00
0.000000000000000000e+00,-1.502287495797460912e-04,-9.794036550210616809e+00
