q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999717101851e-01,3.187169977261634495e-06,-6.546224690178648238e-06,1.889102432130180470e-06
9.999999999510355009e-01,2.222649245920080144e-06,-9.633469256572825974e-06,4.302748562818305597e-07
9.999999999433416553e-01,-3.957983972931950473e-06,-9.873109723337568231e-06,4.155167328649166268e-07
9.999999999445250420e-01,-1.447673504171617290e-06,-1.023169378471069380e-05,2.041174851073945951e-06
9.999999999303530451e-01,-1.622783423117151703e-06,-1.143050993306587164e-05,-2.450343322883039355e-06
9.999999999127835437e-01,-3.069320116744404856e-06,-1.269931433227252143e-05,1.933844049718175977e-06
9.999999999239881365e-01,-1.284333955755840917e-06,-1.191721221783638719e-05,2.890359314657711662e-06
9.999999999086814917e-01,-6.278215821884786887e-06,-1.192672811042802628e-05,-9.870275446960378921e-07
9.999999999431596898e-01,3.049494877132850905e-06,-1.017972241080111688e-05,8.685515331040917541e-07
9.999999999243073256e-01,-1.576642172272717457e-06,-1.132694901741100343e-05,4.538712515114066572e-06
9.999999999484344704e-01,-4.540723935793561979e-06,-8.396934713814834737e-06,3.464744624412603439e-06
9.999999999455555511e-01,-2.196400207137497439e-06,-1.018988151157798479e-05,-4.807983702044056009e-07
9.999999999390201122e-01,1.732887568686547276e-06,-1.052471054982887282e-05,-2.861335657453485869e-06
9.999999999971987963e-01,-1.312921769525079368e-06,-1.663346481909916430e-06,1.054482951199599622e-06
9.999999999887035917e-01,-4.080025526152080064e-06,-1.091255361038126223e-06,-2.180676683738037543e-06
9.999999999775589510e-01,-4.159550852305761921e-06,3.480882390807084610e-06,-3.932400560503399464e-06
9.999999999258442074e-01,-7.666547185507539339e-06,-6.588072086843292914e-07,-9.439368360657190198e-06
9.999999998415773916e-01,-1.357704891781275530e-05,-2.665209904412399851e-06,-1.119846567387302829e-05
9.999999999302595644e-01,-1.120531339784811577e-05,-1.876967926001901694e-06,-3.224704779346815405e-06
9.999999998293843673e-01,-1.811772367955744785e-05,-1.076498900223918577e-07,3.601085634677732560e-06
9.999999997713088229e-01,-2.116183519944352326e-05,-2.010296691225202776e-06,-2.348985930652004325e-06
9.999999997148704134e-01,-2.293916688409584204e-05,-2.604902669670050581e-06,-6.104768641642298775e-06
9.999999997268280705e-01,-2.019785756703643270e-05,-4.725780791196704787e-06,-1.077299864504098801e-05
9.999999998123245692e-01,-1.593362797206093601e-05,-3.327569648179871818e-06,-1.050703204261239839e-05
9.999999997935929974e-01,-1.731171500975242224e-05,1.777536684024639350e-06,-1.048613620984600700e-05
9.999999997853900036e-01,-1.630497263281528996e-05,2.792809494256247898e-06,-1.247268510150872554e-05
9.999999997661737083e-01,-1.649875367178693986e-05,4.314157532915653443e-07,-1.397346011174994599e-05
9.999999998211047680e-01,-1.278537106121683151e-05,-4.731403377539662475e-06,-1.311253161199064381e-05
9.999999997205081259e-01,-1.399086598044744261e-05,-8.671925228122807461e-06,-1.697164806794150194e-05
9.999999995924756524e-01,-1.485267940617368935e-05,-1.448773578764452232e-05,-1.961000415011728218e-05
