vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000014000912136769e+00,5.222502286546557249e-05,2.950166639043220217e-06
2.000025943881264201e+00,-1.032690329472478794e-05,-5.349983721869970587e-05
2.000053664681908927e+00,3.303733778121410725e-05,-6.480087527396913728e-05
2.000078736661534684e+00,-1.119395185658139062e-04,-5.943720436159701502e-05
2.000087251498888552e+00,-1.335767910926363006e-04,-1.578279204135823918e-05
1.999996440346537119e+00,-1.568156854818205661e-04,-1.451662278741129022e-07
2.000015975007527480e+00,-1.609714166427114485e-04,1.433061307780860091e-05
2.000021265459338338e+00,-1.986604431681367080e-04,1.174037806339053912e-04
2.000065711139198399e+00,-8.916941405624962715e-05,9.899799247030238042e-05
2.000130682717250696e+00,-6.879085812055100036e-05,1.807785504072748073e-06
2.000063045216939450e+00,-4.769253213671606983e-05,1.912014664622482639e-05
2.000056258459705916e+00,3.710284489353317253e-05,8.128265200472818762e-05
2.000013400453322987e+00,8.319715986544363334e-05,4.251003308958681390e-06
2.000021594705982508e+00,1.093202907800825384e-04,-8.222432593824760094e-05
2.000101068484793299e+00,1.449418964171098057e-04,-1.433504672959486418e-04
2.000094896898400698e+00,2.019001998412784282e-04,-1.237228246726282193e-04
2.000028002779488556e+00,2.266630810714805782e-04,-1.395729721764184402e-04
2.000051079416953925e+00,1.654277777586544908e-04,-1.706972630437213895e-04
2.000092435497642374e+00,1.710290826059487521e-04,-1.881307657171401150e-04
2.000162617887236927e+00,1.336261488387258741e-04,-1.653163652079933914e-04
2.000192327136895543e+00,7.740118316510972041e-05,-1.861284944833457400e-04
2.000173515296415072e+00,3.774133382351602708e-05,-1.710739238507438646e-04
2.000232084697838975e+00,6.439011946834991126e-05,-1.494776821911125383e-04
2.000226948367280766e+00,7.923362526816336848e-05,-1.830056652535678638e-04
2.000293847595593366e+00,1.103886644714424420e-04,-1.928593250728782610e-04
2.000302771871347751e+00,1.464859628003363013e-04,-1.887758098497317575e-04
2.000233416305099876e+00,1.589438951068042284e-04,-1.412031175950539030e-04
2.000235221461462043e+00,9.987713647206388043e-05,-4.827393901183891047e-05
2.000273725616333209e+00,5.232070498115953664e-05,-3.971125494504877549e-05
2.000365953478578263e+00,9.509822887453074050e-05,-2.892209719725905606e-05
2.000345021400098400e+00,1.168647703719637962e-04,-9.263084524753018370e-05
2.000365056911371564e+00,4.211405590447944757e-05,-9.582738760574081405e-06
2.000341727985090134e+00,-6.144247222496880328e-05,-5.143356026246633742e-05
2.000251187485936111e+00,2.524718113192969714e-05,-8.706428102669638521e-05
2.000219104167689110e+00,-6.610879976036463464e-05,-1.674613492187512623e-04
2.000259202115921120e+00,-1.441139120227421795e-04,-1.112546639945309645e-04
2.000303171561421678e+00,-1.034875880800150712e-04,-3.517217111461827831e-05
2.000289180399404732e+00,-1.711937458812330106e-04,-3.571538163644129331e-05
2.000267726562098947e+00,-1.511937406223593536e-04,-1.278815465753030747e-04
2.000368439932700859e+00,-9.732056322212518490e-05,-1.281258074680333115e-04
2.000349754296645077e+00,-6.295041007080233236e-05,-8.784758805293937912e-05
2.000339799189768897e+00,-3.042545596593859101e-05,-5.287090476713699806e-05
2.000368698671584067e+00,-6.310945233743799532e-05,-7.252716897822253318e-05
2.000357718551641462e+00,-5.914864609899796232e-05,-1.194791893504395424e-04
2.000350969655258826e+00,-1.079513511244984650e-04,-2.047837573791472666e-04
2.000380007132012139e+00,-1.166294612026278301e-04,-2.571937578248275377e-04
2.000369661071690786e+00,-2.146101594529705825e-04,-2.663876531476865798e-04
2.000339921549904254e+00,-1.281357810260566870e-04,-3.471805864235955486e-04
2.000341232652603551e+00,-1.543025813577135572e-04,-3.484039244925095152e-04
2.000350882171473277e+00,-1.350518764900000097e-04,-2.953536403856822428e-04
2.000387930216204868e+00,-7.171701039127427154e-05,-2.199328554550263634e-04
2.000410707455917869e+00,-5.216966802316334455e-05,-1.423057708275630344e-04
2.000483519643732500e+00,1.323462944850436871e-05,-1.388763093817132989e-04
2.000474444287112519e+00,-3.601062763439639584e-05,-8.336466605682118450e-05
2.000535365502932539e+00,-6.275799690037881147e-05,-1.276359086577378047e-04
2.000429619724538366e+00,-8.316877296292299803e-06,-1.824465516381437009e-04
2.000457243045534739e+00,-3.449110493808223156e-06,-2.685827169746265444e-04
2.000430662618653432e+00,-9.552495522159745413e-06,-1.710889614450377999e-04
2.000439034395582016e+00,-5.547188061041542361e-05,-2.264882679023089021e-04
2.000365991544998945e+00,-4.225835489129942709e-05,-2.022190112787006396e-04
2.000308374043710202e+00,-4.020627274052704310e-05,-1.105746590540918745e-04
2.000272793053333498e+00,-1.408412048593830334e-05,-1.090691734732447568e-04
2.000252056156806457e+00,4.210354937680033148e-05,-9.198977419784616139e-05
2.000225243614764725e+00,5.962049576846822479e-05,-1.053743418591315497e-04
2.000115209266474903e+00,6.753610285192966254e-05,-6.575755732688986653e-05
2.000089865689864688e+00,1.901720809022199222e-05,-2.762274265645975379e-05
2.000135628673143540e+00,1.718203042607075015e-05,-3.284573254484745555e-06
2.000188543846814770e+00,4.143510229614091726e-05,1.721092636042240829e-05
2.000320420683181943e+00,7.912438891285666844e-05,-8.200401416879123139e-05
2.000354473979225389e+00,1.175666068741538681e-04,-4.983071502041998383e-05
2.000335353274216743e+00,1.268676355509315882e-04,-3.387487327241297462e-05
2.000363100849718467e+00,1.215733249031562282e-04,-7.346982823728428189e-06
2.000449726226440461e+00,7.183064794211542958e-05,3.563688197673920983e-05
2.000458297381888961e+00,8.594829165089538079e-05,4.274998909965865639e-05
2.000485240624273242e+00,8.980872933561617050e-05,9.762627422656223780e-05
2.000393366730326861e+00,1.262137468797860105e-04,9.777619019554734765e-05
2.000453264568320844e+00,7.387513819005037900e-05,5.957041165595852131e-05
2.000467186935523056e+00,1.071887332047505531e-04,-5.390512204336034177e-06
2.000450503391335566e+00,2.004738742513195618e-04,6.642737055351132639e-06
2.000525974590210421e+00,1.639175257510662410e-04,8.763364655807105881e-05
2.000491841809959315e+00,1.994767665012941570e-04,2.672504767639853374e-05
2.000504469040375710e+00,1.916258044221354391e-04,4.081145207994473395e-05
2.000528012796378263e+00,2.107744010932043294e-04,2.066800300673227633e-05
2.000491569963353200e+00,1.640348234642660088e-04,1.925769494657618522e-06
2.000494394374841445e+00,1.762699006831157660e-04,-4.422186222234860873e-05
2.000547418307669911e+00,1.650223680398872422e-04,-1.077143443881371272e-04
2.000583051429526638e+00,1.650779437094763871e-04,-1.016745648109926563e-04
2.000685791430564020e+00,1.847474145704010101e-04,-2.149655212273435798e-05
2.000730865291937111e+00,2.118937987847865239e-04,-6.223214488237937842e-05
2.000669547905336465e+00,1.499950204580395487e-04,-1.126566419413353346e-04
2.000642933417679625e+00,1.390596545637833275e-04,-1.199246990070552672e-04
2.000700806889461170e+00,1.253813545553092771e-04,-1.069296490917152242e-04
2.000737091925967714e+00,2.558321257278328481e-05,-7.169934675693378731e-05
2.000780555846924713e+00,-6.146518630290560641e-06,-4.052868894053239209e-05
2.000746684478978743e+00,8.952044096414660962e-05,-4.758174608794898063e-05
2.000721318292521200e+00,2.009007259788589557e-04,-6.162484622722126280e-05
2.000667139902416292e+00,1.584627253095542536e-04,-9.682635583982505132e-06
2.000608365388170107e+00,1.378925381717061743e-04,-3.597919476737751957e-06
2.000561115824997405e+00,1.915033108016655312e-04,1.525783821497911225e-05
