q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999866349132e-01,8.904577891244804591e-07,2.554617627200914266e-06,-4.405804584246094336e-06
9.999999999626598690e-01,2.631848551340969708e-06,2.058809828032916291e-06,-7.969629756574931074e-06
9.999999999505184700e-01,1.373678974664281817e-06,1.241069437021233479e-06,-9.774244745715427268e-06
9.999999999322480848e-01,2.248091080877760320e-08,1.278015452863391084e-06,-1.157021848061013721e-05
9.999999999736961520e-01,7.140149250909200905e-07,1.544415829493168806e-07,-7.216234066652543335e-06
9.999999999453346167e-01,-1.772233029976013418e-06,4.922736595415484884e-07,-1.029308498688835051e-05
9.999999999860318400e-01,-2.659685899415563167e-06,-2.045934469242681467e-06,-4.083690780715644140e-06
9.999999999251448779e-01,-6.744216686216176697e-06,-9.313145601045775740e-06,-4.182238427516102375e-06
9.999999999401001372e-01,-4.318006071743957183e-06,-2.431594877494875281e-06,-9.759205665072848428e-06
9.999999998703096304e-01,-2.587447090540361628e-06,-2.178295400689622045e-07,-1.589460267895438761e-05
9.999999998527397960e-01,2.470245114699572603e-06,6.352890451612373236e-07,-1.697099709996520461e-05
9.999999999309112653e-01,8.796493507763096037e-07,9.214293003728552889e-07,-1.168565407901165661e-05
9.999999999428240693e-01,3.398557865404878252e-06,5.128232960157667143e-06,-8.746593056789101446e-06
9.999999999011298657e-01,6.507573300424788172e-06,9.619065484259813477e-06,-7.928785111212502032e-06
9.999999998771161858e-01,1.023026498921576308e-05,1.140427328385618512e-05,-3.324442438925617579e-06
9.999999998361309705e-01,4.416973939179766471e-06,1.492954732512921106e-05,-9.237813061081316578e-06
9.999999998328747974e-01,-2.386374752678594126e-06,1.137023538085842132e-05,-1.411642639255653716e-05
9.999999999211768298e-01,4.541076656606555683e-06,5.194330626875515595e-06,-1.049019168293276375e-05
9.999999999603856882e-01,6.535367534813904116e-06,1.016230071815047535e-06,-5.956930413452684670e-06
9.999999999222319857e-01,1.081482675835525839e-05,1.104382325224776190e-06,-6.111924678534711393e-06
9.999999999211741653e-01,9.770105694490392655e-06,2.959145302802487884e-06,-7.310282399814373386e-06
9.999999999070218193e-01,1.140679554660831316e-05,7.472636790902603476e-06,-3.223355786826574421e-08
