accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-9.630518740424762539e-03,1.121046019676708071e-03,-9.792464065178426935e+00
3.195626888203796125e-03,4.470730315705701181e-03,-9.805176947841420798e+00
1.208278208917841923e-03,-2.248646863195696323e-03,-9.793089835190336601e+00
-1.506018159694502527e-02,-1.217346763205345259e-04,-9.787382728809571830e+00
-1.310110223813574191e-02,-9.179381017799751602e-03,-9.795014834356052802e+00
2.570589084113583580e-03,4.407232691287606662e-03,-9.790484238128197347e+00
3.400901995743203614e-03,-1.107011486801489069e-03,-9.796347676879644695e+00
-2.752804950165780879e-03,-1.198388943414835026e-02,-9.791676898195742496e+00
2.132792055693700194e-03,-8.928323801641781926e-05,-9.795664113649966254e+00
-4.500772548965164231e-03,2.798431353762639504e-03,-9.792683492347734386e+00
-3.350153894120745136e-03,-8.131013919724853004e-03,-9.796347943422683002e+00
-1.004591550156242168e-03,-9.958382186436144732e-04,-9.801895140122351080e+00
-3.412162896612971202e-03,-3.238893761366428304e-04,-9.799955321535625430e+00
-4.536218062407709924e-03,-1.599748308988681658e-03,-9.803752580499253355e+00
3.346060759605520938e-03,-2.653075199581775550e-03,-9.799612295477000856e+00
4.365775830376970000e-03,-3.661168393562532191e-03,-9.789310201988541849e+00
8.520374219438797692e-03,5.629387970578349915e-03,-9.776164810122605076e+00
-3.802019488610342089e-03,2.419788398689926099e-03,-9.798975099023227386e+00
-1.756241405826716598e-03,-2.378818636644513575e-03,-9.802621070712319806e+00
1.749972760909987391e-03,2.094156078700588376e-03,-9.798932997792952904e+00
-1.527108977968774000e-03,-1.303513745648519559e-03,-9.803095880005439966e+00
-3.701149619211258589e-03,-4.883974834080182653e-04,-9.796627633268212065e+00
-1.840156229724723095e-03,6.269842256110434373e-03,-9.787150088527862835e+00
1.604723721237400055e-03,4.174463434322538656e-03,-9.794983064300341269e+00
1.597399819048968619e-03,9.263047932792546277e-03,-9.789072102442151646e+00
6.468384184221214438e-03,4.611336823973169810e-03,-9.791715648885201517e+00
7.710501241322143939e-04,-2.844748537396782264e-03,-9.797287666918839122e+00
7.145100410977941498e-03,4.769549413371143402e-03,-9.793677360047864155e+00
-5.358085574341145234e-03,-6.419631175190185571e-04,-9.787069559225379578e+00
-1.225321495312277006e-03,4.762000059948002031e-03,-9.794832776555727705e+00
8.249173688162046714e-03,1.523771422004259381e-03,-9.783184990512891588e+00
-8.981120980944003532e-03,-1.075906597466638921e-02,-9.794069587123725995e+00
-2.053452554179846425e-03,9.108277077615141437e-03,-9.788255953177975144e+00
-3.655147144611011617e-03,6.944855663615806182e-03,-9.788285405726314892e+00
-4.834808105800834574e-03,-1.029498965258466257e-02,-9.792663478622770867e+00
-2.658217465596648954e-03,1.466311509321791429e-03,-9.793470271142465933e+00
7.728128858279763140e-03,-8.148762076788648723e-03,-9.801445974047664933e+00
-1.196499234740275655e-02,-7.396465718547061766e-03,-9.800512856555045005e+00
-6.953259632729734754e-03,-3.046672367193455598e-03,-9.787318215367333707e+00
2.000448949524686465e-03,-6.583590147769423709e-03,-9.792112766978581462e+00
-1.110333539335051252e-02,3.207562531744300241e-03,-9.803100596597712268e+00
-5.405420461303249262e-03,3.284203144165847091e-03,-9.802274418188444471e+00
6.604012499735132649e-04,-7.263234938103297223e-04,-9.792880813482891966e+00
-3.614205463957421635e-03,-3.814356502820427956e-04,-9.799727941510155915e+00
1.865807818612474824e-03,-3.499313788936841193e-03,-9.790150100511255005e+00
-2.496675301056885000e-03,9.432442198439697917e-03,-9.787155958747218776e+00
1.110455104593701964e-03,-6.784709336246744736e-03,-9.797022136965221506e+00
-1.045862334100576248e-03,7.145824918002193632e-03,-9.788079969463964858e+00
6.263649115079341495e-03,6.645724863474090612e-05,-9.795110745646107731e+00
9.965308663668806521e-03,-6.359809662425336060e-03,-9.793071643820288941e+00
-1.705176443025490729e-03,-4.223180214528064573e-03,-9.803959886342761720e+00
9.592722804027389513e-03,-4.049850798445901214e-03,-9.793136970176075096e+00
1.457835541140862362e-03,-1.026036151636684421e-02,-9.799965127004984566e+00
2.586489784519220830e-03,7.658645733404973420e-03,-9.799608478078612350e+00
2.031742617702446928e-03,-1.510582454381303747e-03,-9.788721093282584107e+00
-2.999994280999895412e-03,5.377222115947362900e-03,-9.798335595404811471e+00
9.182588007401810276e-03,-3.141263821820789413e-03,-9.790706734809560885e+00
-3.443920291308944794e-04,2.479005099689444037e-03,-9.799397149895483494e+00
5.282355523608127205e-03,7.323154324286353101e-03,-9.794411327086638863e+00
3.428755856284788212e-03,4.678652157351923316e-04,-9.787885016528811377e+00
5.335589341735284125e-03,-5.754804997919793323e-03,-9.796471504045429768e+00
-1.179278918579973988e-03,-1.811269000597948674e-03,-9.793355122515880140e+00
8.400387817350268458e-04,1.538566280984445889e-03,-9.794594292770682387e+00
9.636840423446754039e-03,1.597973885048475625e-03,-9.787619079105466469e+00
3.507748258654229748e-03,-1.500048208139308442e-04,-9.794514609348324186e+00
1.525211863503271332e-03,-4.550547215982823912e-03,-9.792177916845373531e+00
6.612438856147500980e-03,-4.142575819907950464e-03,-9.788807005964196506e+00
-1.591063287259156332e-03,5.470853005263034280e-03,-9.791635096899192092e+00
-5.756224166151690386e-03,-7.758261507625053774e-03,-9.794477274936577160e+00
-1.107442501540900322e-03,-1.173427284860398452e-04,-9.783077808128325614e+00
-4.784063682927257137e-03,-3.205626177586131179e-03,-9.787311525721873906e+00
1.127640543589139479e-03,2.695094425372044755e-03,-9.798785567485170489e+00
-1.727125134236476463e-03,1.793798876971241596e-04,-9.805632596352285901e+00
1.046731609394747041e-02,-9.828983127103648257e-04,-9.787037198414010319e+00
5.287279944888133429e-04,9.811886287137728006e-05,-9.790591493690108393e+00
