q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999893833813e-01,-1.763159511652015357e-06,2.664099328315379732e-06,3.320734236411017574e-06
9.999999999183976085e-01,-7.032908782543016647e-06,2.615717731541591438e-06,1.033930179540639465e-05
9.999999998847622917e-01,-1.142649715890944557e-05,2.075178980250337659e-06,9.777741810237522695e-06
9.999999998108067834e-01,-1.699239640522633792e-05,2.826395679056534208e-06,9.036394614183817738e-06
9.999999997811142016e-01,-1.002885632310214358e-05,1.994657123552082669e-06,1.825417242731776325e-05
9.999999996950494907e-01,-1.581865565113820275e-05,-1.136395425247936985e-06,1.893091935054422331e-05
9.999999997086472803e-01,-1.415425607138775109e-05,-8.242648801863137551e-06,1.773192691374735931e-05
9.999999997585230505e-01,-1.285693492254977852e-05,-9.606427671951091947e-06,1.501231825236911913e-05
9.999999996076595066e-01,-1.884855052874567143e-05,-1.094599253320289469e-05,1.759540771608374420e-05
9.999999994693991034e-01,-2.446124784706741549e-05,-1.205661156583502819e-05,1.781817594520816535e-05
9.999999991859553905e-01,-2.895527630174910905e-05,-1.793096001933761871e-05,2.163705204312731128e-05
9.999999989098734554e-01,-3.415429421308310766e-05,-2.763812609327672505e-05,1.580731371213582768e-05
9.999999988743392132e-01,-3.121910898851307985e-05,-2.934129633547341150e-05,2.039061305931211311e-05
9.999999989806295231e-01,-2.631424832166371028e-05,-2.858357339951037544e-05,2.300610124605285858e-05
9.999999987498012777e-01,-3.211176171420013567e-05,-2.585883768886825874e-05,2.829404065567448244e-05
9.999999987391828826e-01,-3.085747776759027364e-05,-2.887381031285842441e-05,2.712477557354642192e-05
9.999999989515879761e-01,-2.673334591244207837e-05,-2.535963779571964537e-05,2.718530993737624816e-05
9.999999989234867881e-01,-3.165411567316617377e-05,-2.357994825730193357e-05,2.439322793514817474e-05
9.999999991363841545e-01,-2.959387842002872518e-05,-2.182684095272131576e-05,1.936551240082842068e-05
9.999999988401657713e-01,-3.203032674695084956e-05,-2.615666798244191732e-05,2.468917376022921768e-05
9.999999988171002219e-01,-3.182309159374807216e-05,-2.184743117524236020e-05,2.959358103703907915e-05
9.999999987376581023e-01,-3.569207663579551139e-05,-2.400476695868586027e-05,2.597172266892357290e-05
9.999999985672523017e-01,-3.670105462555248068e-05,-2.492061032537947751e-05,2.995815749623950336e-05
9.999999985525122037e-01,-3.793968276370615161e-05,-2.713379454222442566e-05,2.682001633738881284e-05
9.999999984282960108e-01,-4.462825053829398231e-05,-2.160837143796003404e-05,2.616878640400749993e-05
9.999999985039913497e-01,-4.428035929103208248e-05,-1.511667108218512113e-05,2.833289863467542677e-05
9.999999981565405038e-01,-4.355143541031345281e-05,-1.611892528676581391e-05,3.911996222958725805e-05
9.999999983847464025e-01,-3.960813357497343346e-05,-1.168723302997221420e-05,3.905267745374654088e-05
9.999999986096514970e-01,-3.840383169278249243e-05,-1.048396981293236484e-05,3.458220328929464065e-05
9.999999988546266483e-01,-3.540839086151774325e-05,-8.877568441842319746e-06,3.095450353952758132e-05
9.999999988296588427e-01,-3.583094658505915018e-05,-8.589998122701314999e-06,3.135342710755109798e-05
9.999999989838129766e-01,-3.319569748146003561e-05,-9.745845078580683623e-06,2.890395158991318473e-05
9.999999987882932651e-01,-3.858441545501818166e-05,-7.909266328273879273e-06,2.953133870468732601e-05
9.999999986957170961e-01,-3.779508041693123834e-05,-2.658080748994784454e-07,3.435152184690318396e-05
9.999999987888102959e-01,-3.398617787299130230e-05,6.599598438750071326e-06,3.498234394311120643e-05
9.999999987582466332e-01,-3.603152023328153058e-05,6.237590927849180195e-06,3.385747231597205701e-05
9.999999990339472067e-01,-2.668895196787569963e-05,7.699137870365132242e-06,3.406653083476387687e-05
9.999999988576852017e-01,-3.220847267523211933e-05,9.767140688813307745e-06,3.393886829773971143e-05
9.999999986247942729e-01,-3.886817729531441725e-05,7.869589486690252425e-06,3.431830194265877499e-05
9.999999983829848116e-01,-4.473366338400885163e-05,1.104705213177727107e-05,3.333005280596192219e-05
9.999999983874365839e-01,-4.625225184195118014e-05,8.864034639661212702e-06,3.173775200941345151e-05
9.999999982260623366e-01,-4.772134497401315427e-05,2.155780484399333796e-06,3.557950494818346498e-05
9.999999981469939181e-01,-4.606778865971916664e-05,7.415590580183738934e-07,3.978971112804363246e-05
9.999999976186952910e-01,-5.368232941017025522e-05,1.684608449419398815e-06,4.333565825766290034e-05
9.999999974037434569e-01,-5.616875727099188002e-05,7.004536634490400028e-06,4.459282853998193275e-05
