q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999892164038e-01,1.750429987247374745e-06,3.605405094612710051e-06,2.346107466304271654e-06
9.999999999658052419e-01,2.977474253445904364e-06,6.413709169507536861e-06,4.288171678866917729e-06
9.999999999482053203e-01,3.090468697598122307e-06,8.217217216704764926e-06,5.149341887644339644e-06
9.999999998905829690e-01,1.162595695190232764e-05,6.731475336844378503e-06,6.193418645690427192e-06
9.999999998508605215e-01,1.345468462557627435e-05,6.302005578278809030e-06,8.805407532212780830e-06
9.999999996593909035e-01,1.977306264218012437e-05,1.894330214538653694e-07,1.703550409636841298e-05
9.999999997085711190e-01,1.733157212308433144e-05,-4.207706328548346733e-06,1.627173894874880660e-05
9.999999998031405823e-01,1.553270981543597472e-05,-2.334357442771590302e-06,1.212454355854320853e-05
9.999999998610127339e-01,8.918976438595357375e-06,-5.524893942380480081e-06,1.295769704479678729e-05
9.999999996919112233e-01,1.503881920529076016e-05,-6.805951456216168547e-06,1.853889617366806850e-05
9.999999996280419801e-01,1.729558806069358821e-05,-1.197498917243188751e-05,1.736025484071778940e-05
9.999999997129878082e-01,1.128417114382017896e-05,-1.542754153163344266e-05,1.444585858914205554e-05
9.999999994917659896e-01,1.797523991435427917e-05,-1.939013606399191383e-05,1.781519787553280420e-05
9.999999995356371185e-01,1.610647831702779865e-05,-1.731091869356442091e-05,1.922600767068610294e-05
9.999999995928040564e-01,1.240490667253452107e-05,-1.401350426163815193e-05,2.154372037509004128e-05
9.999999996438487804e-01,1.514519480913978371e-05,-1.490872156526151747e-05,1.614482440283525685e-05
9.999999995237864869e-01,1.634313959429259622e-05,-1.820660014190491650e-05,1.881086590577814213e-05
9.999999993193513514e-01,2.241676320127308772e-05,-1.906189977899242215e-05,2.225825235709722060e-05
9.999999993413761779e-01,2.131431650253508018e-05,-1.797508832632706003e-05,2.323453920097147475e-05
9.999999995257091712e-01,1.672173289668932921e-05,-1.286600588644037296e-05,2.243727272842326200e-05
9.999999996753288212e-01,9.784704051243381444e-06,-1.180528949557691581e-05,2.035281455616739748e-05
9.999999997896746873e-01,5.927220416704019189e-06,-1.167550466931765192e-05,1.578610840445383425e-05
9.999999997371308291e-01,9.583475541643353627e-06,-1.537610432659332357e-05,1.405242958159630184e-05
9.999999997900521631e-01,6.148540832172548631e-06,-1.361563290197049260e-05,1.402518056580527899e-05
9.999999997813167063e-01,9.404452510567872290e-06,-1.602127297634591517e-05,9.604255865355912217e-06
9.999999998428618087e-01,5.600948166739081610e-06,-1.623776595480111163e-05,4.386421839525509584e-06
9.999999998708493099e-01,2.273853677316487184e-07,-1.604706575327837889e-05,8.610264106379708976e-07
