pos_lat (deg),pos_lon (deg),pos_alt (m)
2.999999999999999645e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000018042002026e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000036084289690e+01,1.200000000000130456e+02,-9.432520157289033332e-07
3.000000054126531879e+01,1.200000000000119229e+02,-2.305605988372855554e-06
3.000000072168316478e+01,1.199999999999947278e+02,-3.021187461788073648e-06
3.000000090209259795e+01,1.199999999999848797e+02,-3.742906086938032277e-06
3.000000108250224784e+01,1.199999999999705267e+02,-4.104556429986905058e-06
3.000000126291028835e+01,1.199999999999561027e+02,-4.158723081704666050e-06
3.000000144332749841e+01,1.199999999999350564e+02,-3.528939162414259857e-06
3.000000162374945845e+01,1.199999999999168097e+02,-2.892499298759581495e-06
3.000000180417650952e+01,1.199999999998983213e+02,-3.303252247093942611e-06
3.000000198460107015e+01,1.199999999998763798e+02,-4.419238132932753335e-06
3.000000216501590344e+01,1.199999999998518803e+02,-5.397157337416256876e-06
3.000000234543500000e+01,1.199999999998190532e+02,-6.360283645559343052e-06
3.000000252585184057e+01,1.199999999997788080e+02,-7.121871056881598230e-06
3.000000270627271348e+01,1.199999999997343991e+02,-8.804081682722035825e-06
3.000000288670087301e+01,1.199999999996883275e+02,-9.178889160389508070e-06
3.000000306712990294e+01,1.199999999996372253e+02,-1.041032210573910498e-05
3.000000324755498582e+01,1.199999999995900311e+02,-1.141686600233861162e-05
3.000000342797603992e+01,1.199999999995412026e+02,-1.265589570153325954e-05
3.000000360839459290e+01,1.199999999994873860e+02,-1.453374222399879736e-05
3.000000378881646768e+01,1.199999999994300595e+02,-1.659983730933804280e-05
3.000000396923676504e+01,1.199999999993698339e+02,-1.874237300172435050e-05
3.000000414965476025e+01,1.199999999993204653e+02,-2.114946247384043312e-05
3.000000433007285849e+01,1.199999999992759712e+02,-2.338616216132398341e-05
3.000000451049289296e+01,1.199999999992296154e+02,-2.562707652588139972e-05
3.000000469090894839e+01,1.199999999991773478e+02,-2.821921025242585035e-05
3.000000487132021476e+01,1.199999999991261745e+02,-3.104877464743853265e-05
3.000000505171967902e+01,1.199999999990820072e+02,-3.430263576762514828e-05
3.000000523211645387e+01,1.199999999990314734e+02,-3.757403797175451444e-05
3.000000541250848229e+01,1.199999999989851887e+02,-4.069810012394369100e-05
3.000000559290965896e+01,1.199999999989395434e+02,-4.375174532585975442e-05
3.000000577331769591e+01,1.199999999988942250e+02,-4.679077480817162607e-05
3.000000595372333123e+01,1.199999999988584989e+02,-4.873474672795837550e-05
3.000000613413083883e+01,1.199999999988239949e+02,-5.158079891543081071e-05
3.000000631453595190e+01,1.199999999987951753e+02,-5.367346227684977424e-05
3.000000649494397109e+01,1.199999999987573887e+02,-5.523341113611135282e-05
3.000000667536428978e+01,1.199999999987223447e+02,-5.701478569608113285e-05
3.000000685578985937e+01,1.199999999986901429e+02,-5.906968671838645361e-05
3.000000703621234521e+01,1.199999999986554542e+02,-6.091926544646663710e-05
3.000000721663237613e+01,1.199999999986287946e+02,-6.180877965373472228e-05
3.000000739706276320e+01,1.199999999986113153e+02,-6.266320460674846117e-05
3.000000757749917213e+01,1.199999999986040109e+02,-6.282563564652843702e-05
3.000000775793041186e+01,1.199999999986012824e+02,-6.230678307641004054e-05
3.000000793836086643e+01,1.199999999986007708e+02,-6.165487634701444924e-05
3.000000811879126061e+01,1.199999999985954844e+02,-6.033951563758100658e-05
3.000000829922262469e+01,1.199999999985781614e+02,-5.885911783547384790e-05
3.000000847964792783e+01,1.199999999985614920e+02,-5.759265046649457800e-05
3.000000866007330202e+01,1.199999999985444106e+02,-5.622175300008028085e-05
3.000000884049844174e+01,1.199999999985239612e+02,-5.578605543871154130e-05
3.000000902092628863e+01,1.199999999985059702e+02,-5.433411691567904096e-05
3.000000920135890325e+01,1.199999999984876240e+02,-5.404130370509168773e-05
3.000000938179285725e+01,1.199999999984624566e+02,-5.434952112659101477e-05
3.000000956223050608e+01,1.199999999984378860e+02,-5.415795601718552448e-05
3.000000974266615472e+01,1.199999999984183603e+02,-5.407192745061041518e-05
3.000000992310351933e+01,1.199999999983912176e+02,-5.473849451475239279e-05
3.000001010353332020e+01,1.199999999983562020e+02,-5.531697686537625223e-05
3.000001028396922109e+01,1.199999999983220391e+02,-5.604616192989638358e-05
3.000001046440479868e+01,1.199999999982922390e+02,-5.651367119324228770e-05
3.000001064484746749e+01,1.199999999982496490e+02,-5.764979785898861062e-05
