pos_lat (deg),pos_lon (deg),pos_alt (m)
3.019999999999999929e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.020000018041451995e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.020000036082107187e+01,1.199999999999971152e+02,-1.907902479605430640e-07
3.020000054122650823e+01,1.199999999999926814e+02,-1.281811140066717312e-06
3.020000072163540850e+01,1.199999999999839133e+02,-2.722643312792237939e-06
3.020000090204569787e+01,1.199999999999758700e+02,-4.017613473404700841e-06
3.020000108245698911e+01,1.199999999999692051e+02,-4.926977526055149054e-06
3.020000126286313247e+01,1.199999999999671161e+02,-5.096521590369553701e-06
3.020000144327033453e+01,1.199999999999611049e+02,-5.885170841895858888e-06
3.020000162367960073e+01,1.199999999999653681e+02,-7.153645667864156733e-06
3.020000180408568013e+01,1.199999999999662776e+02,-7.965711472025028053e-06
3.020000198449224627e+01,1.199999999999711093e+02,-8.173017445456787929e-06
3.020000216490568334e+01,1.199999999999827907e+02,-7.408522979834477287e-06
3.020000234531558903e+01,1.199999999999968310e+02,-6.502316104792493723e-06
3.020000252572448218e+01,1.200000000000234053e+02,-6.207779454246458949e-06
3.020000270612893800e+01,1.200000000000493827e+02,-6.171282177551199634e-06
3.020000288653599796e+01,1.200000000000740386e+02,-5.749003891269470153e-06
3.020000306694453940e+01,1.200000000000960654e+02,-5.133726877005790800e-06
3.020000324735053354e+01,1.200000000001072209e+02,-3.951502456363869051e-06
3.020000342775556845e+01,1.200000000001210054e+02,-2.000875027414202414e-06
3.020000360816462148e+01,1.200000000001311520e+02,1.035668711542075455e-06
3.020000378857096734e+01,1.200000000001416964e+02,3.984100680882820545e-06
3.020000396897249573e+01,1.200000000001552820e+02,7.098076033598295422e-06
3.020000414936926703e+01,1.200000000001764704e+02,9.265741057048359052e-06
3.020000432976721783e+01,1.200000000002021494e+02,1.161571927948376568e-05
3.020000451016565535e+01,1.200000000002328022e+02,1.404677890200017178e-05
3.020000469056443748e+01,1.200000000002662404e+02,1.614813604895786459e-05
3.020000487096193709e+01,1.200000000002965947e+02,1.791327664236067748e-05
3.020000505135669044e+01,1.200000000003248886e+02,2.058683249628681734e-05
3.020000523174068263e+01,1.200000000003560672e+02,2.246729877916614883e-05
3.020000541212385770e+01,1.200000000003786766e+02,2.472852184169532807e-05
3.020000559250491889e+01,1.200000000003969518e+02,2.740350404431342012e-05
3.020000577288901766e+01,1.200000000004197744e+02,3.024528968688309960e-05
3.020000595326838777e+01,1.200000000004426965e+02,3.309439217069417872e-05
3.020000613363960085e+01,1.200000000004673240e+02,3.632863639409299688e-05
3.020000631401159907e+01,1.200000000004974510e+02,3.917740275533958510e-05
3.020000649437983853e+01,1.200000000005300791e+02,4.104379157855119452e-05
3.020000667474570832e+01,1.200000000005613146e+02,4.340998777203301519e-05
3.020000685509945626e+01,1.200000000005949801e+02,4.654522516747023610e-05
3.020000703545469989e+01,1.200000000006305072e+02,4.955643934401918443e-05
3.020000721581597958e+01,1.200000000006610179e+02,5.218947413058604070e-05
3.020000739616783036e+01,1.200000000006865122e+02,5.443858190719981055e-05
3.020000757651460788e+01,1.200000000007159429e+02,5.678478596184564540e-05
3.020000775685532801e+01,1.200000000007378986e+02,5.905805561056140594e-05
3.020000793720102195e+01,1.200000000007619434e+02,6.107113319408158999e-05
3.020000811753980230e+01,1.200000000007814407e+02,6.333321644028382536e-05
3.020000829787845831e+01,1.200000000008050591e+02,6.519737188341222722e-05
3.020000847821396306e+01,1.200000000008336798e+02,6.787133815168040481e-05
3.020000865854460770e+01,1.200000000008667627e+02,7.067906330263397353e-05
3.020000883888724275e+01,1.200000000009003145e+02,7.341610468141853882e-05
3.020000901924242598e+01,1.200000000009271304e+02,7.501125503883573030e-05
3.020000919960142483e+01,1.200000000009467840e+02,7.702005000628611741e-05
3.020000937995396839e+01,1.200000000009569874e+02,7.841606594826638183e-05
3.020000956030722605e+01,1.200000000009696208e+02,7.927555489005559165e-05
3.020000974065770905e+01,1.200000000009779484e+02,8.078441845160793625e-05
3.020000992100419523e+01,1.200000000010029879e+02,8.276063694237927894e-05
3.020001010135247199e+01,1.200000000010376198e+02,8.539912012650607322e-05
3.020001028169579271e+01,1.200000000010786891e+02,8.810293017415225260e-05
3.020001046203547546e+01,1.200000000011260397e+02,9.112783180676288335e-05
3.020001064237443344e+01,1.200000000011736176e+02,9.330226099438769126e-05
3.020001082271033255e+01,1.200000000012234409e+02,9.610124549116719650e-05
3.020001100304542874e+01,1.200000000012791332e+02,9.932836613292258621e-05
3.020001118337934898e+01,1.200000000013289565e+02,1.031722355090116056e-04
3.020001136371248762e+01,1.200000000013844499e+02,1.072214720251441459e-04
3.020001154403783872e+01,1.200000000014445192e+02,1.120463427741926604e-04
3.020001172436706938e+01,1.200000000015003678e+02,1.161780871549783142e-04
3.020001190470098251e+01,1.200000000015622277e+02,1.196255991599856172e-04
3.020001208503495604e+01,1.200000000016253097e+02,1.226378318306397814e-04
3.020001226537608829e+01,1.200000000016882353e+02,1.247894017712281988e-04
3.020001244571879440e+01,1.200000000017520989e+02,1.262631784118774150e-04
