accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-4.957113846502606968e-05,2.632765984212651934e-03,-9.796193018847493050e+00
2.886692789200957570e-04,-1.664884435353398279e-02,-9.792184173723095242e+00
-7.979315460063406053e-04,3.073986406725813959e-03,-9.795822897709278720e+00
-1.239117595609849718e-03,-3.139144207049258777e-03,-9.804813041525139994e+00
-8.903817939084211069e-03,-7.123438554918403928e-03,-9.797411446536722579e+00
5.176947654563855694e-03,-2.576959181119835469e-03,-9.794878575391495090e+00
-5.268948884289358613e-03,7.428804456160595197e-03,-9.786887912530415790e+00
1.159250022324333261e-03,-2.504804324104342988e-03,-9.798498038144868971e+00
4.736531147623512794e-03,-3.626091379361016682e-03,-9.797099570099399912e+00
-6.348983824787798706e-03,-8.341783589433815092e-04,-9.798163678736575122e+00
-1.151617331132266751e-03,5.134858293765555241e-03,-9.795337869461290481e+00
7.206584273597617038e-03,-6.996873796593334506e-03,-9.805422636914455481e+00
3.011034606133624301e-03,-2.794671697192405244e-03,-9.798495678221451399e+00
-1.789840947065023417e-03,-2.798192831019365862e-03,-9.796895236218986724e+00
-7.112552486800103116e-03,-1.984251725316257386e-03,-9.794817585120254577e+00
7.607727531178923655e-03,-3.596048971657425978e-05,-9.791145923045274202e+00
3.375500280264349517e-03,-4.196768923033995617e-03,-9.799140339835277658e+00
3.294849126811554615e-03,3.961880312504628167e-03,-9.804663487760338469e+00
-1.038833433601814250e-03,-3.829570085299868970e-04,-9.796148457945575316e+00
-1.943024939613354797e-03,-8.424719942293669092e-03,-9.791712541487253674e+00
3.759902178800701104e-03,4.728956267924493660e-03,-9.795461447650867015e+00
8.901544619157108346e-03,-4.084425257781562624e-03,-9.806830384853329363e+00
-3.599648050257027703e-03,4.012803966901033748e-03,-9.791820295072703573e+00
-5.623894604806970940e-03,-8.151738509325344439e-03,-9.796617126057357794e+00
-1.304521088980614349e-02,-1.955572842081805800e-03,-9.788828871283849153e+00
2.616411747636855981e-03,2.103498760407338799e-04,-9.799442961490901993e+00
-2.543157632982243435e-04,-2.794665298786355462e-03,-9.792395185404368263e+00
-7.240683202814356166e-04,1.234713722126032929e-03,-9.794056826062062626e+00
3.088164635030393301e-03,4.175029174668429266e-03,-9.792802931203548056e+00
-4.206184883572680264e-03,5.813365617106542975e-03,-9.794853053430761847e+00
4.624518203947511862e-03,3.559190136412912269e-04,-9.795647971757874828e+00
2.746408225127700432e-03,-5.288486553102096470e-03,-9.795404423670399652e+00
4.964498297948113578e-03,-9.338949284165577389e-03,-9.798967611528183852e+00
-1.595104780660799425e-03,-1.167866121665641840e-02,-9.799596786695415673e+00
-7.251674436284445691e-03,-4.709131871716407038e-04,-9.806379205772259411e+00
-2.568451407906826179e-03,3.838492459479490686e-03,-9.788276582348787613e+00
5.265232871300834332e-03,-4.195460646630155268e-04,-9.797044170660589302e+00
5.590258724952060047e-03,-3.013980122282873368e-03,-9.796441118367047451e+00
-2.173205886703720099e-03,-2.976452004505491123e-03,-9.800148158738409165e+00
1.483865896509866354e-03,-3.771246400282899508e-03,-9.796052252543399064e+00
6.158051532024960868e-03,2.845973857307657496e-03,-9.798080295856209432e+00
1.351106172237709693e-02,1.214808027575698833e-03,-9.793552642887757287e+00
-1.509215173687758352e-03,5.925178330033802065e-03,-9.789976015775398110e+00
5.088044797824781834e-03,2.943153982059140607e-04,-9.794966162396251619e+00
-1.655819042017082085e-03,1.385709009965778362e-03,-9.796481810644392496e+00
-4.933801486362271449e-03,9.796515784193285392e-03,-9.796042271591044681e+00
-8.549882370794277195e-03,-5.942253538995400167e-03,-9.790094471970862244e+00
