ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.501309384989767213e-04,-9.794018680098542262e+00
0.000000000000000000e+00,-1.501309392863451014e-04,-9.794018680242349006e+00
0.000000000000000000e+00,-1.501309400737134544e-04,-9.794018680386153974e+00
0.000000000000000000e+00,-1.501309408610818346e-04,-9.794018680529960719e+00
0.000000000000000000e+00,-1.501309416484502418e-04,-9.794018680673765687e+00
0.000000000000000000e+00,-1.501309424358185677e-04,-9.794018680817570655e+00
0.000000000000000000e+00,-1.501309432231869479e-04,-9.794018680961375622e+00
0.000000000000000000e+00,-1.501309440105553280e-04,-9.794018681105180590e+00
0.000000000000000000e+00,-1.501309447979236810e-04,-9.794018681248985558e+00
0.000000000000000000e+00,-1.501309455852920883e-04,-9.794018681392790526e+00
0.000000000000000000e+00,-1.501309463726604142e-04,-9.794018681536597271e+00
0.000000000000000000e+00,-1.501309471600287672e-04,-9.794018681680402238e+00
0.000000000000000000e+00,-1.501309479473971473e-04,-9.794018681824207206e+00
0.000000000000000000e+00,-1.501309487347654732e-04,-9.794018681968012174e+00
0.000000000000000000e+00,-1.501309495221338534e-04,-9.794018682111817142e+00
0.000000000000000000e+00,-1.501309503095022335e-04,-9.794018682255622110e+00
0.000000000000000000e+00,-1.501309510968705594e-04,-9.794018682399427078e+00
0.000000000000000000e+00,-1.501309518842389125e-04,-9.794018682543233822e+00
0.000000000000000000e+00,-1.501309526716072655e-04,-9.794018682687038790e+00
0.000000000000000000e+00,-1.501309534589755914e-04,-9.794018682830843758e+00
0.000000000000000000e+00,-1.501309542463439715e-04,-9.794018682974650503e+00
0.000000000000000000e+00,-1.501309550337122975e-04,-9.794018683118453694e+00
0.000000000000000000e+00,-1.501309558210806234e-04,-9.794018683262258662e+00
0.000000000000000000e+00,-1.501309566084490035e-04,-9.794018683406065406e+00
0.000000000000000000e+00,-1.501309573958173294e-04,-9.794018683549870374e+00
0.000000000000000000e+00,-1.501309581831856825e-04,-9.794018683693675342e+00
0.000000000000000000e+00,-1.501309589705540084e-04,-9.794018683837482087e+00
0.000000000000000000e+00,-1.501309597579223343e-04,-9.794018683981285278e+00
0.000000000000000000e+00,-1.501309605452906873e-04,-9.794018684125092022e+00
0.000000000000000000e+00,-1.501309613326590132e-04,-9.794018684268896990e+00
0.000000000000000000e+00,-1.501309621200273663e-04,-9.794018684412700182e+00
0.000000000000000000e+00,-1.501309629073956922e-04,-9.794018684556508703e+00
0.000000000000000000e+00,-1.501309636947640181e-04,-9.794018684700313671e+00
0.000000000000000000e+00,-1.501309644821323711e-04,-9.794018684844118638e+00
0.000000000000000000e+00,-1.501309652695006699e-04,-9.794018684987923606e+00
0.000000000000000000e+00,-1.501309660568689959e-04,-9.794018685131730351e+00
0.000000000000000000e+00,-1.501309668442373489e-04,-9.794018685275537095e+00
0.000000000000000000e+00,-1.501309676316056477e-04,-9.794018685419342063e+00
0.000000000000000000e+00,-1.501309684189739465e-04,-9.794018685563147031e+00
0.000000000000000000e+00,-1.501309692063422724e-04,-9.794018685706951999e+00
0.000000000000000000e+00,-1.501309699937105713e-04,-9.794018685850756967e+00
0.000000000000000000e+00,-1.501309707810788972e-04,-9.794018685994561935e+00
0.000000000000000000e+00,-1.501309715684472231e-04,-9.794018686138366903e+00
0.000000000000000000e+00,-1.501309723558155219e-04,-9.794018686282175423e+00
0.000000000000000000e+00,-1.501309731431838478e-04,-9.794018686425980391e+00
0.000000000000000000e+00,-1.501309739305521738e-04,-9.794018686569785359e+00
0.000000000000000000e+00,-1.501309747179204726e-04,-9.794018686713590327e+00
0.000000000000000000e+00,-1.501309755052887985e-04,-9.794018686857395295e+00
0.000000000000000000e+00,-1.501309762926570702e-04,-9.794018687001200263e+00
0.000000000000000000e+00,-1.501309770800253690e-04,-9.794018687145005231e+00
0.000000000000000000e+00,-1.501309778673937220e-04,-9.794018687288813751e+00
0.000000000000000000e+00,-1.501309786547619938e-04,-9.794018687432618719e+00
0.000000000000000000e+00,-1.501309794421302926e-04,-9.794018687576421911e+00
0.000000000000000000e+00,-1.501309802294985914e-04,-9.794018687720228655e+00
0.000000000000000000e+00,-1.501309810168668902e-04,-9.794018687864033623e+00
0.000000000000000000e+00,-1.501309818042351619e-04,-9.794018688007838591e+00
0.000000000000000000e+00,-1.501309825916034607e-04,-9.794018688151643559e+00
0.000000000000000000e+00,-1.501309833789717595e-04,-9.794018688295450303e+00
0.000000000000000000e+00,-1.501309841663400855e-04,-9.794018688439255271e+00
0.000000000000000000e+00,-1.501309849537083572e-04,-9.794018688583060239e+00
0.000000000000000000e+00,-1.501309857410766289e-04,-9.794018688726865207e+00
0.000000000000000000e+00,-1.501309865284449277e-04,-9.794018688870670175e+00
0.000000000000000000e+00,-1.501309873158131994e-04,-9.794018689014475143e+00
0.000000000000000000e+00,-1.501309881031814711e-04,-9.794018689158280111e+00
0.000000000000000000e+00,-1.501309888905497699e-04,-9.794018689302086855e+00
0.000000000000000000e+00,-1.501309896779180416e-04,-9.794018689445891823e+00
0.000000000000000000e+00,-1.501309904652863134e-04,-9.794018689589696791e+00
0.000000000000000000e+00,-1.501309912526546122e-04,-9.794018689733503535e+00
0.000000000000000000e+00,-1.501309920400228839e-04,-9.794018689877308503e+00
0.000000000000000000e+00,-1.501309928273911556e-04,-9.794018690021113471e+00
0.000000000000000000e+00,-1.501309936147594273e-04,-9.794018690164920216e+00
0.000000000000000000e+00,-1.501309944021276990e-04,-9.794018690308725184e+00
0.000000000000000000e+00,-1.501309951894959707e-04,-9.794018690452530151e+00
0.000000000000000000e+00,-1.501309959768642424e-04,-9.794018690596336896e+00
0.000000000000000000e+00,-1.501309967642325141e-04,-9.794018690740140087e+00
0.000000000000000000e+00,-1.501309975516007587e-04,-9.794018690883946832e+00
0.000000000000000000e+00,-1.501309983389690305e-04,-9.794018691027751800e+00
0.000000000000000000e+00,-1.501309991263373022e-04,-9.794018691171558544e+00
0.000000000000000000e+00,-1.501309999137055197e-04,-9.794018691315363512e+00
0.000000000000000000e+00,-1.501310007010737914e-04,-9.794018691459168480e+00
0.000000000000000000e+00,-1.501310014884420631e-04,-9.794018691602973448e+00
0.000000000000000000e+00,-1.501310022758103077e-04,-9.794018691746778416e+00
0.000000000000000000e+00,-1.501310030631785794e-04,-9.794018691890583383e+00
0.000000000000000000e+00,-1.501310038505468240e-04,-9.794018692034388351e+00
0.000000000000000000e+00,-1.501310046379150686e-04,-9.794018692178195096e+00
0.000000000000000000e+00,-1.501310054252833403e-04,-9.794018692322000064e+00
0.000000000000000000e+00,-1.501310062126515578e-04,-9.794018692465805032e+00
0.000000000000000000e+00,-1.501310070000198024e-04,-9.794018692609610000e+00
0.000000000000000000e+00,-1.501310077873880741e-04,-9.794018692753414967e+00
0.000000000000000000e+00,-1.501310085747563187e-04,-9.794018692897219935e+00
0.000000000000000000e+00,-1.501310093621245634e-04,-9.794018693041024903e+00
0.000000000000000000e+00,-1.501310101494927809e-04,-9.794018693184831648e+00
0.000000000000000000e+00,-1.501310109368610255e-04,-9.794018693328638392e+00
0.000000000000000000e+00,-1.501310117242292701e-04,-9.794018693472441583e+00
0.000000000000000000e+00,-1.501310125115975147e-04,-9.794018693616246551e+00
0.000000000000000000e+00,-1.501310132989657593e-04,-9.794018693760053296e+00
0.000000000000000000e+00,-1.501310140863339497e-04,-9.794018693903856487e+00
0.000000000000000000e+00,-1.501310148737021943e-04,-9.794018694047666784e+00
0.000000000000000000e+00,-1.501310156610704389e-04,-9.794018694191471752e+00
0.000000000000000000e+00,-1.501310164484386564e-04,-9.794018694335276720e+00
