q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999955555552e-01,-1.534644927751762614e-06,1.220117007091742924e-06,2.246120082345784027e-06
9.999999999920042848e-01,1.299974209994889941e-06,3.718923009213764872e-06,-6.862689587757472324e-07
9.999999999442118481e-01,-1.836937675141131273e-06,1.040024353807890295e-05,-1.921924745037873544e-07
9.999999999155009256e-01,-4.088135281783583674e-06,1.204096163585214676e-05,-2.701960158378270329e-06
9.999999998309512250e-01,-2.862994640138990893e-06,1.731363878388293137e-05,-5.489869858891593953e-06
9.999999997878882274e-01,-9.292841926408325820e-06,1.610717364288834403e-05,-8.855817467975592142e-06
9.999999997298244514e-01,-1.134671967299022083e-05,2.023523120789385614e-05,-1.462280800054747530e-06
9.999999997990244305e-01,-6.529389504802497382e-06,1.799800394999590843e-05,-5.948956343280489722e-06
9.999999998564094161e-01,-6.018733257022484819e-06,1.432097215158353801e-05,-6.772429382670668634e-06
9.999999996892068310e-01,1.003258199754992048e-07,2.272058520897746449e-05,-1.026408225633564583e-05
9.999999996946925540e-01,4.735359874437115097e-06,1.992490596571117389e-05,-1.382713070246257223e-05
9.999999994657134961e-01,8.362944377604763257e-06,2.707431358324601813e-05,-1.629772288085705825e-05
9.999999995403039410e-01,8.845230609858900726e-06,2.670002633548115419e-05,-1.132530137068216763e-05
9.999999994917271318e-01,1.586525657455995631e-05,2.611897999747889157e-05,-9.090555667396736739e-06
9.999999992828469964e-01,2.019998209193356507e-05,2.995505800796984379e-05,-1.135610139173650961e-05
9.999999992537724758e-01,2.372503412604833867e-05,2.867693713090021184e-05,-1.035428288229209049e-05
9.999999993839471246e-01,2.229543570098800330e-05,2.531430462934358599e-05,-9.705950903699859492e-06
9.999999993545298782e-01,2.675800232492685208e-05,2.262522866078843183e-05,-7.940325489905363500e-06
9.999999993170474166e-01,2.715077701980910695e-05,2.160537654268080495e-05,-1.272589389326971834e-05
9.999999992449650765e-01,2.632769812959455342e-05,2.766870469873075543e-05,-7.166931312496180064e-06
9.999999989630793396e-01,2.681678072228592169e-05,3.680372246397589837e-05,-4.329168110716983882e-07
9.999999990292978147e-01,2.263972106824103003e-05,3.696270383140972190e-05,-7.912380252320831288e-06
9.999999990550125784e-01,2.260996920739548577e-05,3.626438587024895168e-05,-7.978630981248174494e-06
9.999999989875096862e-01,2.699148534265108821e-05,3.437849026715195767e-05,-1.070327334418376841e-05
9.999999991351299355e-01,2.430572371782547386e-05,3.176280012929972191e-05,-1.140597972809118636e-05
9.999999991160675172e-01,2.171098192576124516e-05,3.461384713946588475e-05,-9.918654817218386591e-06
9.999999992085588651e-01,1.960050716020563877e-05,3.378305131845171755e-05,-7.576794591676082637e-06
9.999999993542427745e-01,2.119550691518311790e-05,2.901149536987813728e-05,-7.733470572883357241e-07
9.999999993873357473e-01,1.453013521017766225e-05,3.163731648972975731e-05,-3.644685708996084332e-06
9.999999992864300191e-01,1.944905559659460540e-05,3.197195705727285834e-05,-5.164115102838074061e-06
9.999999991404784350e-01,2.766792606076020860e-05,2.995849156009751409e-05,-7.484504383735626511e-06
9.999999992990497022e-01,2.138148123810802221e-05,3.057062723197872476e-05,-3.188971067814704724e-06
9.999999994336075115e-01,1.990964261089606696e-05,2.686729569117901614e-05,-3.813087546853468173e-06
9.999999995292486732e-01,1.929186767017244800e-05,2.369635222163925665e-05,-2.794507697151261408e-06
