pos_lat (deg),pos_lon (deg),pos_alt (m)
3.099895514400000351e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099895532439235524e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099895550478255402e+01,1.199999999999971152e+02,-7.972174456659511044e-07
3.099895568517591116e+01,1.199999999999900382e+02,-1.536673104036349458e-06
3.099895586556525728e+01,1.199999999999763247e+02,-2.313152303497549721e-06
3.099895604596059684e+01,1.199999999999569695e+02,-3.558537931683245527e-06
3.099895622635751380e+01,1.199999999999433840e+02,-4.828796907377333846e-06
3.099895640675243413e+01,1.199999999999350564e+02,-6.510782967084949074e-06
3.099895658714135394e+01,1.199999999999334790e+02,-7.918964433959147875e-06
3.099895676752522178e+01,1.199999999999335074e+02,-9.267085066335658408e-06
3.099895694791140599e+01,1.199999999999380549e+02,-1.026875488159960103e-05
3.099895712829200889e+01,1.199999999999385665e+02,-1.143090859618429018e-05
3.099895730867729426e+01,1.199999999999322000e+02,-1.235298428036149659e-05
3.099895748906157422e+01,1.199999999999277804e+02,-1.313285533267979417e-05
3.099895766944048248e+01,1.199999999999181881e+02,-1.350985257018726345e-05
3.099895784981819702e+01,1.199999999999020872e+02,-1.445595042068444444e-05
3.099895803019972362e+01,1.199999999998785256e+02,-1.528446117918019000e-05
3.099895821058610323e+01,1.199999999998515534e+02,-1.664319309258642472e-05
3.099895839096807038e+01,1.199999999998225206e+02,-1.900941812735708946e-05
3.099895857134724153e+01,1.199999999997910720e+02,-2.123769798234232038e-05
3.099895875173134030e+01,1.199999999997603055e+02,-2.395316807620546593e-05
3.099895893211751385e+01,1.199999999997233289e+02,-2.648593876344629665e-05
3.099895911250755987e+01,1.199999999996835101e+02,-2.925221000542782261e-05
3.099895929290110885e+01,1.199999999996466897e+02,-3.228397897997511837e-05
3.099895947330205104e+01,1.199999999996098836e+02,-3.485746880350857469e-05
3.099895965370035000e+01,1.199999999995723527e+02,-3.728404954550989056e-05
3.099895983409853173e+01,1.199999999995384599e+02,-3.991636686451974919e-05
3.099896001449616278e+01,1.199999999994956568e+02,-4.333312113245580473e-05
3.099896019489179366e+01,1.199999999994483488e+02,-4.738100179100918720e-05
3.099896037529092041e+01,1.199999999993985824e+02,-5.069712419731843095e-05
3.099896055569190523e+01,1.199999999993465991e+02,-5.465077185692178175e-05
3.099896073609276215e+01,1.199999999992940616e+02,-5.807455138089956322e-05
3.099896091649736007e+01,1.199999999992503206e+02,-6.068139455735793351e-05
3.099896109690438806e+01,1.199999999992083417e+02,-6.348893233936715415e-05
3.099896127730491813e+01,1.199999999991613464e+02,-6.611416839472768431e-05
3.099896145771219480e+01,1.199999999991193107e+02,-6.810239752707009239e-05
3.099896163812156757e+01,1.199999999990754702e+02,-7.045725021174572482e-05
3.099896181853862132e+01,1.199999999990314734e+02,-7.303161582298163805e-05
3.099896199895432147e+01,1.199999999989889119e+02,-7.548486372518541977e-05
3.099896217937116560e+01,1.199999999989517505e+02,-7.775673513593458108e-05
3.099896235979126402e+01,1.199999999989110222e+02,-8.075401055133139437e-05
3.099896254020655562e+01,1.199999999988771009e+02,-8.460946573320145107e-05
3.099896272062400371e+01,1.199999999988391153e+02,-8.912614201196216715e-05
3.099896290104313579e+01,1.199999999988024797e+02,-9.426595317255881900e-05
3.099896308145898871e+01,1.199999999987564649e+02,-9.961143443480919082e-05
3.099896326187748485e+01,1.199999999987214352e+02,-1.046397949589297511e-04
3.099896344230173284e+01,1.199999999986852259e+02,-1.109381154368642105e-04
3.099896362272790995e+01,1.199999999986496277e+02,-1.167208533981113270e-04
3.099896380315662725e+01,1.199999999986125090e+02,-1.231340720668866690e-04
3.099896398358929872e+01,1.199999999985800372e+02,-1.300260359720446432e-04
3.099896416402311417e+01,1.199999999985468122e+02,-1.370091829818946398e-04
3.099896434446419846e+01,1.199999999985149230e+02,-1.441977780925145344e-04
3.099896452490609988e+01,1.199999999984780601e+02,-1.509702084041202410e-04
3.099896470534622495e+01,1.199999999984394776e+02,-1.583096185967578613e-04
3.099896488578179898e+01,1.199999999983938892e+02,-1.656131624760055516e-04
3.099896506622542347e+01,1.199999999983459702e+02,-1.732828300200745073e-04
3.099896524666641895e+01,1.199999999982971275e+02,-1.815037918851286375e-04
3.099896542710912684e+01,1.199999999982429273e+02,-1.906525032937288807e-04
3.099896560755401254e+01,1.199999999981884287e+02,-2.002688783378500442e-04
3.099896578799754110e+01,1.199999999981280183e+02,-2.099207065041252456e-04
3.099896596843820618e+01,1.199999999980667980e+02,-2.191005665567010081e-04
3.099896614887857282e+01,1.199999999980090593e+02,-2.275523622885233517e-04
3.099896632931851315e+01,1.199999999979451530e+02,-2.349670609159882793e-04
3.099896650975588486e+01,1.199999999978704750e+02,-2.428620570808997061e-04
3.099896669019722495e+01,1.199999999978038829e+02,-2.512510871288844809e-04
3.099896687063904110e+01,1.199999999977398346e+02,-2.584500317023320239e-04
3.099896705108480788e+01,1.199999999976663361e+02,-2.658110844333590878e-04
3.099896723152468070e+01,1.199999999975872953e+02,-2.730981098940686645e-04
3.099896741196355876e+01,1.199999999975127736e+02,-2.799576243860220554e-04
3.099896759240581900e+01,1.199999999974343723e+02,-2.861337383469344750e-04
3.099896777284746463e+01,1.199999999973554026e+02,-2.920140514184171041e-04
3.099896795328668730e+01,1.199999999972654194e+02,-2.981783430906219563e-04
3.099896813371828230e+01,1.199999999971739584e+02,-3.043810677577286255e-04
3.099896831415597731e+01,1.199999999970854390e+02,-3.097626866210046208e-04
3.099896849459950587e+01,1.199999999969943474e+02,-3.147360761762858501e-04
3.099896867504762454e+01,1.199999999969019058e+02,-3.194081623286504964e-04
3.099896885549727443e+01,1.199999999968081141e+02,-3.237763461035684511e-04
3.099896903594342845e+01,1.199999999967112529e+02,-3.280389017352207327e-04
3.099896921638054081e+01,1.199999999966136386e+02,-3.322793241161446165e-04
3.099896939682139774e+01,1.199999999965125284e+02,-3.357779528237057800e-04
3.099896957725662361e+01,1.199999999964052080e+02,-3.395922697746595314e-04
3.099896975768994878e+01,1.199999999962919190e+02,-3.432823862569533264e-04
3.099896993812107127e+01,1.199999999961810886e+02,-3.483472424837833143e-04
3.099897011855302864e+01,1.199999999960746209e+02,-3.539306520132422468e-04
3.099897029898620815e+01,1.199999999959632362e+02,-3.604557249124913394e-04
3.099897047941860961e+01,1.199999999958571237e+02,-3.666050717465331303e-04
3.099897065985371825e+01,1.199999999957552177e+02,-3.735120331069873641e-04
3.099897084028208027e+01,1.199999999956525016e+02,-3.804781792883288240e-04
3.099897102071423660e+01,1.199999999955573458e+02,-3.870533397375567676e-04
3.099897120115535998e+01,1.199999999954705032e+02,-3.924315440026349285e-04
3.099897138159409238e+01,1.199999999953863039e+02,-3.976900238914342096e-04
3.099897156203050130e+01,1.199999999953057994e+02,-4.029393103691123541e-04
3.099897174246937226e+01,1.199999999952249397e+02,-4.086522143492303310e-04
3.099897192291472692e+01,1.199999999951453447e+02,-4.153089919417476288e-04
3.099897210335724296e+01,1.199999999950695155e+02,-4.222504828658987862e-04
3.099897228379503389e+01,1.199999999949989160e+02,-4.297936624834173365e-04
3.099897246423849140e+01,1.199999999949209695e+02,-4.372239342838902545e-04
3.099897264468235392e+01,1.199999999948412892e+02,-4.443904111651118512e-04
3.099897282513137498e+01,1.199999999947618221e+02,-4.516591275862936691e-04
3.099897300558507141e+01,1.199999999946836766e+02,-4.588819568480978928e-04
