q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999926511007e-01,-3.473259558011083742e-06,1.476446760700980289e-06,6.741897234202900506e-07
9.999999999874856771e-01,-4.145581890540434882e-06,2.198961105518798234e-06,-1.734197474071693504e-06
9.999999999943374185e-01,6.264420815793620869e-07,-2.035532041678433060e-06,-2.605665888481988241e-06
9.999999999931384886e-01,-5.199992161958085130e-07,3.542889550357669394e-06,9.490438870464576379e-07
9.999999999493048852e-01,-6.873665947078536229e-06,7.277265813611298755e-06,1.088385768650394534e-06
9.999999999047494148e-01,-1.261986268392675349e-05,5.063541803986756127e-06,2.366635484361731242e-06
9.999999999469585399e-01,-7.189466337169047146e-06,7.302767461864721754e-06,-1.031557498514265026e-06
9.999999999040268817e-01,-7.191035727742033850e-06,1.144954471974836074e-05,-3.023765809523488935e-06
9.999999998753265062e-01,-1.275319217203101084e-05,7.763875887102584787e-06,5.140552300552355838e-06
9.999999999109687732e-01,-8.463360219277180465e-06,9.090833545383301346e-06,4.877552584662022794e-06
9.999999998506109433e-01,-5.834062648349228933e-06,8.059473407343413701e-06,1.413458947817949592e-05
9.999999998729768302e-01,-9.538602222534270527e-06,8.695874854982147922e-06,9.351106720004534963e-06
9.999999998442118399e-01,-1.493587580657515244e-05,4.550552809384107756e-06,8.233374226965128098e-06
9.999999997946280583e-01,-1.739354727279351058e-05,4.654640708780361445e-06,9.302833824921759025e-06
9.999999997235504701e-01,-1.864057386676896250e-05,7.216265101427733197e-06,1.238359924469876715e-05
9.999999998355630915e-01,-1.550854453583837809e-05,3.940049836856155824e-06,8.534323389411618840e-06
9.999999998042131688e-01,-1.460007507966222825e-05,3.096371059177030583e-06,1.299322627035530085e-05
9.999999998554779390e-01,-1.231032311931314153e-05,1.332672650247104987e-06,1.165007069601982064e-05
9.999999997744705160e-01,-1.320639684096262146e-05,-1.025903169695459104e-06,1.660113191193203651e-05
9.999999998174198268e-01,-9.169771182058978620e-06,-2.167635974033873754e-06,1.662458852948581176e-05
9.999999999184928656e-01,-9.975012845567142881e-06,7.785483447093507383e-06,1.702844445817322841e-06
9.999999999075339652e-01,-9.702666564889419877e-06,8.436490628685572291e-06,4.429015174278969938e-06
9.999999998529399692e-01,-8.593595064174099223e-06,1.141098519386828804e-05,9.489972477925312120e-06
9.999999998384488942e-01,-6.724519871924553754e-06,1.250375195872933183e-05,1.102448586876796163e-05
9.999999997305543120e-01,-4.983313306649913969e-06,1.367200927702883068e-05,1.808684936422059122e-05
9.999999997637194493e-01,-3.662623005526769583e-06,9.550348570183005351e-06,1.918168478690390375e-05
9.999999996982066319e-01,-2.997218139926869740e-06,5.968116159132099385e-06,2.364286285629500482e-05
9.999999996241881739e-01,-5.071933847689846661e-06,6.184971944766723158e-06,2.622299150021511205e-05
9.999999996144818271e-01,-1.060155782377691710e-06,1.187911230112672201e-05,2.507586484580973996e-05
9.999999995806752029e-01,-3.500264703230370242e-06,1.369585801500447432e-05,2.527491068892474553e-05
9.999999996001731617e-01,-6.787441542225335054e-06,1.740229430405712126e-05,2.123074291494641395e-05
9.999999995417392373e-01,-7.932514104388534214e-06,1.721626582731846622e-05,2.360501904374327553e-05
9.999999995625884486e-01,-8.979397411935179413e-06,1.742061212321098125e-05,2.215211074619639038e-05
9.999999997159728649e-01,-1.611527968517370316e-05,1.194205513339630571e-05,1.287397736967942828e-05
9.999999996451037765e-01,-1.875128316514389074e-05,1.372999038968754132e-05,1.302571546735271125e-05
9.999999996871460350e-01,-1.390291488096784027e-05,1.621380630908772339e-05,1.302034618803929039e-05
9.999999995595760804e-01,-1.313472085963402551e-05,2.161660186501306987e-05,1.552576808553555080e-05
9.999999992772158341e-01,-1.961073179284761596e-05,2.617819721945563989e-05,1.938271358965806498e-05
9.999999990234289537e-01,-2.554824130649054319e-05,2.975448724422779024e-05,2.037400563447141363e-05
9.999999991339030281e-01,-2.547792981238818988e-05,2.969498834620946717e-05,1.418719842688813892e-05
9.999999991401411492e-01,-2.239381340119154254e-05,2.993433596959998836e-05,1.794910665412972523e-05
9.999999991348161865e-01,-2.631479866030182562e-05,2.698267316515407527e-05,1.760210892866075408e-05
9.999999991833121715e-01,-2.932644811240363932e-05,2.444702489411698518e-05,1.325434706883325802e-05
9.999999992902434132e-01,-2.351487635105249850e-05,2.537171201256573633e-05,1.492782926687176938e-05
9.999999991054479009e-01,-2.441757165113404930e-05,2.527168560169965216e-05,2.354205681413216734e-05
9.999999993518536856e-01,-2.548576160811721037e-05,1.880646223287722423e-05,1.711974152405752628e-05
9.999999995740952441e-01,-1.619788299632712931e-05,1.866981125334368067e-05,1.552018595937633300e-05
9.999999995586170698e-01,-1.727145567758511997e-05,1.562412273847947332e-05,1.844856475409224327e-05
9.999999994744208642e-01,-1.789760159125778168e-05,1.441151093462913209e-05,2.287230982046843463e-05
9.999999994538758541e-01,-1.858499741631553914e-05,1.164328287285788396e-05,2.472408275763928221e-05
9.999999993067448800e-01,-2.312906252889883896e-05,1.921172676500291783e-05,2.196511190026834211e-05
9.999999994793048463e-01,-1.923615431739374997e-05,1.486955390659422938e-05,2.121925665307828072e-05
9.999999996693405002e-01,-1.256178351104873717e-05,1.142198833698531458e-05,1.931472843360207783e-05
9.999999996919449741e-01,-1.289839741430132962e-05,9.327015021596946450e-06,1.904595185803210669e-05
9.999999995883341875e-01,-1.246170210199884195e-05,7.519967004670046421e-06,2.472827657868386265e-05
9.999999994642029266e-01,-3.672135937814334707e-06,1.242122125043440633e-05,3.006364771517471156e-05
9.999999995841727385e-01,-9.126203489236049685e-06,6.365544867083862716e-06,2.660538609490848604e-05
9.999999996036237349e-01,-5.445640950097030697e-06,5.245729531048544407e-06,2.712157295263928182e-05
9.999999995269320818e-01,-1.096493108349190764e-05,5.356561715920573007e-06,2.823496445258261731e-05
9.999999993579861135e-01,-1.100413299299906652e-05,6.684733092811227915e-06,3.344026336583917907e-05
9.999999992507956348e-01,-9.798430846312609736e-06,3.292691789073703735e-06,3.730358931751329165e-05
9.999999990359641489e-01,-1.950209777138695057e-06,1.567336365674692342e-06,4.383847673547286509e-05
9.999999987523096046e-01,-7.848440737178150901e-07,4.672002102494927824e-06,4.972863657965349442e-05
9.999999989179814142e-01,2.810047342063179644e-07,2.913773837122812386e-06,4.642701637926274766e-05
9.999999985208114506e-01,6.151541793043472038e-06,-4.041327372371541196e-06,5.389066182889068284e-05
9.999999982510068275e-01,9.569334580597735571e-06,-7.511599146586990737e-06,5.787910023665374082e-05
9.999999979772132841e-01,1.167800874262233246e-05,-1.162487739612456300e-05,6.143337564375425425e-05
9.999999981583344022e-01,1.183048870295722214e-05,-4.719753251371301169e-06,5.933881298834266233e-05
9.999999980695661872e-01,1.807252576730168704e-05,-1.255362602583431923e-05,5.810901595673255340e-05
9.999999978588005600e-01,1.960000630318787620e-05,-1.335067908915061409e-05,6.099178694189030635e-05
9.999999977900184689e-01,2.079621924810796577e-05,-1.492684643793705705e-05,6.135690076094689699e-05
9.999999977375791937e-01,1.969139720141642295e-05,-1.058092517842952221e-05,6.344394763515419399e-05
9.999999972492170652e-01,2.322775927576746220e-05,-1.582204506756150787e-05,6.864182566227109285e-05
9.999999970308648400e-01,2.643067338343140887e-05,-2.012560609753512794e-05,6.953164595300573389e-05
9.999999968511585902e-01,3.335916898521826463e-05,-2.086368213896294013e-05,6.891701984442180520e-05
9.999999962945504972e-01,3.564912715721601448e-05,-2.006227059013739256e-05,7.574657720766976587e-05
9.999999960716372538e-01,3.929795638166083026e-05,-1.355606359972182654e-05,7.828556043176758958e-05
9.999999963468634290e-01,3.833918805748832363e-05,-1.677835027353642055e-05,7.453097851038104570e-05
9.999999959896315183e-01,3.831507432090055034e-05,-1.192212677212376240e-05,8.006594015247373475e-05
9.999999958962132451e-01,3.339655709357273978e-05,-5.153293988988179200e-06,8.405764030643367323e-05
9.999999957489326130e-01,3.422138964110176240e-05,-9.431144751130569732e-06,8.510043877435150971e-05
9.999999952612270704e-01,4.208875274798558796e-05,-1.108813925593618695e-05,8.708120396995277330e-05
9.999999951258198294e-01,4.626755198969803904e-05,-6.780787353494395892e-06,8.695800615365199989e-05
9.999999950844429275e-01,4.875443931910189752e-05,-6.786714176532057323e-06,8.607008292453650791e-05
9.999999946193982581e-01,4.944985105778547700e-05,-2.733131295207436095e-06,9.115067614917247898e-05
9.999999949790887577e-01,4.520506915218702672e-05,1.785304606513321724e-06,8.941552957287814086e-05
9.999999943760963239e-01,4.663102553575051735e-05,4.453740176009611567e-06,9.514998018210719867e-05
9.999999941089948718e-01,5.150825919026609442e-05,2.253439666539686612e-06,9.551875046393642598e-05
9.999999946792476058e-01,5.035706477068389197e-05,7.596886059858708865e-06,8.971041165643750092e-05
9.999999947636858399e-01,4.647915675397400464e-05,2.487290723172768260e-06,9.113797110642593699e-05
9.999999950305152874e-01,4.370297434330584882e-05,2.386551976611073722e-06,8.957300801029162614e-05
9.999999954269608304e-01,4.063434310702653213e-05,4.132029362758109726e-06,8.647459019981882603e-05
9.999999951267419807e-01,4.440202472688484572e-05,7.013707026890860279e-06,8.789643961473777418e-05
9.999999949938008781e-01,4.349348405486511832e-05,1.272683823228757324e-05,8.921178621156972144e-05
9.999999947302495862e-01,4.593180587595075364e-05,1.746179473104172218e-05,9.013798073731710356e-05
9.999999946351897373e-01,4.808908671634498102e-05,1.615228718449683270e-05,9.031148316178474751e-05
9.999999947025309810e-01,4.546848036896206855e-05,1.764493388004537673e-05,9.064332166033335766e-05
9.999999947619846452e-01,4.370780715606435111e-05,1.339460701988310701e-05,9.157643152065427070e-05
9.999999951918666641e-01,4.508272853772879479e-05,1.610960857392001539e-05,8.558209380548151149e-05
