q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999932902561e-01,1.640763301107178672e-06,-1.053352901740498736e-06,-3.101261283893608867e-06
9.999999999810208484e-01,5.407769360494675656e-06,7.158270383563829984e-07,-2.863899589725381553e-06
9.999999999805293527e-01,4.247631029334364144e-06,9.360578660725481274e-07,-4.474701779256805469e-06
9.999999999521128613e-01,6.578406924116393029e-06,7.070090592107774823e-06,1.585147717969655002e-06
9.999999999381998794e-01,6.740574165096124350e-06,8.823382686286863129e-06,5.592907963310088850e-07
9.999999999264026496e-01,7.353108209812925027e-06,9.650113195642457393e-06,-4.585516276365491633e-08
9.999999999325699385e-01,8.549118443435112469e-06,7.680794088538608720e-06,-1.666707833575345225e-06
9.999999998433372062e-01,3.710925208284801149e-06,1.674161154549197515e-05,-4.390153577120934672e-06
9.999999996424290272e-01,6.040666359062963427e-06,2.550352182264251305e-05,-5.312510130145654586e-06
9.999999997605164559e-01,7.750643240664009567e-06,1.959308775064194796e-05,-5.916555775968260734e-06
9.999999998062426565e-01,1.476066447422254273e-06,1.858561626712580326e-05,-6.317495771486103827e-06
9.999999997858873835e-01,-3.775831947468158364e-07,1.983950762480468308e-05,-5.871674492332075294e-06
9.999999998130056911e-01,-2.218151678598069257e-06,1.813382824131384453e-05,-6.342912510589822642e-06
9.999999997373685279e-01,-4.901594594924595207e-06,2.090671011203855390e-05,-8.009176949892168407e-06
9.999999998258519707e-01,-6.706314630627742453e-06,1.625234318206551161e-05,-6.259607673233725562e-06
9.999999997552784237e-01,-6.457479048173538229e-06,1.910571142974333721e-05,-9.094827562677332831e-06
9.999999997181175937e-01,-1.112807858350057968e-05,1.774782410326866658e-05,-1.117789408298996772e-05
9.999999997051456369e-01,-1.387233670703304742e-05,1.733576306483864050e-05,-9.835558295510125087e-06
9.999999996837074523e-01,-1.869585595504340579e-05,9.791725687282080921e-06,-1.368109666890422838e-05
9.999999996812040104e-01,-1.935524558004230797e-05,6.490834860339320130e-06,-1.486053510419800891e-05
9.999999996642848776e-01,-2.209368525124502278e-05,6.282398367097066468e-06,-1.199295453509498641e-05
9.999999996820266857e-01,-2.127182237397616814e-05,4.644470471088835431e-06,-1.272341131790792052e-05
9.999999996379911327e-01,-2.068307568650798293e-05,1.211019775197216057e-05,-1.222993458928225552e-05
9.999999995267042641e-01,-2.436751197461347682e-05,1.084354170251005391e-05,-1.533732334210869197e-05
9.999999994500778921e-01,-2.403859422508482720e-05,1.668431813170986050e-05,-1.560844535724085596e-05
9.999999996077050257e-01,-2.044386757249255955e-05,1.490346748086942712e-05,-1.202184524276765605e-05
9.999999996039810046e-01,-2.564297548664867495e-05,9.924677296658526447e-06,-5.998057093237448223e-06
9.999999995810183728e-01,-2.303620229500897532e-05,1.653247508008267203e-05,-5.828707825421508685e-06
9.999999995967392419e-01,-2.289620743171406043e-05,1.272683071966646840e-05,-1.096873566626428964e-05
9.999999996366831789e-01,-1.902170704440035273e-05,1.506665057240564402e-05,-1.173900242359744259e-05
9.999999995189853275e-01,-1.897631012583920985e-05,1.813560878205418506e-05,-1.652358059565680511e-05
9.999999994936612513e-01,-2.180550495533394373e-05,1.392666779103164489e-05,-1.852688625277056124e-05
9.999999996192042717e-01,-2.125993460248581013e-05,1.113968851636003950e-05,-1.362034333638638375e-05
9.999999995538247921e-01,-1.988162870972558897e-05,1.505510500215291169e-05,-1.644430831382549314e-05
9.999999996019187654e-01,-1.780544025470599554e-05,1.551556304579409745e-05,-1.544007749126029700e-05
