Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.799668133794090659e-04,-1.211223849354391927e-05,5.936569918429259558e-04
1.522776711343551111e-03,-1.574478655883409248e-04,1.142902886859685626e-03
1.025496083034236044e-03,-2.215150842834734933e-04,6.101129885705490995e-04
7.156963221531941356e-04,2.180810657029064821e-04,5.601519306295685762e-04
8.097485400871208593e-04,1.692307463782819377e-04,2.798269068103542375e-04
1.105206336179275894e-03,5.755669391717536162e-04,5.816684298505158876e-04
1.259457678003168433e-03,2.518690862170013087e-04,2.722264736121736547e-04
7.668770205346846398e-04,4.062251618566315803e-04,2.872854610952706601e-04
1.585336603162904295e-03,2.154482181135512016e-04,-1.181022463721161239e-04
9.178733845151089204e-04,-3.846420131600780564e-05,-5.700416238729000360e-04
1.021665348238310093e-03,-6.749969771541315623e-04,-1.307999853774814529e-04
1.062854352561604706e-03,-9.291625765517654012e-04,-4.738956485194887637e-04
8.047894735592932150e-04,-5.479933303050247423e-04,-1.067954738590145072e-03
9.789369415574853198e-04,-5.020497441826005970e-04,-1.592506126567275150e-03
8.892318169996070573e-04,-3.459091259317508514e-04,-1.246016973363543376e-03
2.072257029492178323e-03,-2.430659910578287033e-04,-1.427979960856879098e-03
1.882287247642706104e-03,4.652223049451470406e-04,-1.584141163605626073e-03
1.554163770393723323e-03,5.989167571912494759e-05,-1.695271450856227933e-03
1.694663544969149350e-03,2.780975252631178222e-04,-1.690917829564937474e-03
1.534884292139095932e-03,-2.243572453224923621e-04,-1.665354896381788423e-03
1.807957666396186507e-03,-8.317667882464831186e-04,-8.627735315982039887e-04
1.784047465912960749e-03,-7.482132666310715649e-04,-7.648711341223364763e-04
1.915122080251325338e-03,-1.107381583163657935e-03,-3.554125272805609475e-04
2.144861218990231841e-03,-1.829602704926760462e-03,-9.465200265476943382e-04
2.101247356175586084e-03,-2.139502134864772285e-03,-1.305574494810395232e-03
2.282897360958929291e-03,-1.929497113434020927e-03,-1.215241000703813894e-03
2.387914755794323489e-03,-2.549728127391397148e-03,-1.002999800119745927e-03
1.904757299537639462e-03,-2.048524054059391863e-03,-1.597839304353677664e-03
2.144203426251380887e-03,-2.839386685117002793e-03,-1.457999957243221725e-03
1.926798239227238462e-03,-2.587996174448458676e-03,-1.933728878830015280e-03
1.562643444417922229e-03,-2.619724233907856550e-03,-1.747617122329834117e-03
1.716977904327012970e-03,-2.493947315536795308e-03,-1.812963690192812742e-03
2.036744166964767153e-03,-2.332458260604285908e-03,-1.600311185416065625e-03
1.998132957234312335e-03,-2.321734693894775183e-03,-1.922643912690367649e-03
1.917663395966438247e-03,-2.353191517492529868e-03,-1.529801943405348971e-03
1.779921512140608631e-03,-1.699042475816821707e-03,-1.511872464690234468e-03
1.348863108799855035e-03,-1.390256402080365184e-03,-2.101908710521485386e-03
1.476070689053982175e-03,-1.385389158342710146e-03,-2.296712820834580226e-03
1.202386417694418716e-03,-1.812146407156315763e-03,-2.740802155249181214e-03
1.315535502295672341e-03,-1.455711163676817700e-03,-3.006310577795902588e-03
1.389174418018825248e-03,-1.603861270196203347e-03,-2.880701810250261685e-03
7.915229398791749377e-04,-7.304304104761736791e-04,-1.650105800363349832e-03
5.907833129853181080e-04,-1.020155868937106100e-04,-1.766790444850519339e-03
5.516573090812578687e-04,2.128754228406914810e-04,-2.146377380648227876e-03
2.759469117986937349e-04,6.998481181005835781e-05,-2.167212261120307626e-03
1.635899324620371719e-05,1.544712690095921006e-04,-2.426638934596227291e-03
-4.300532966418333953e-04,7.267159886830216933e-04,-2.864785744158444836e-03
-2.605367702799155495e-04,3.233997736519934733e-04,-2.547320449018640898e-03
3.995532742905528100e-04,1.404801853391303380e-03,-2.800806383293379109e-03
3.084142265524295588e-04,1.570012173271387442e-03,-2.559764248593310830e-03
3.632190463935292294e-04,2.149117219378934157e-03,-3.079834237726900709e-03
4.082996747576088996e-06,1.668705777952997739e-03,-3.309624018378367564e-03
6.803651883155859394e-04,1.959915208260527755e-03,-4.168216827004681511e-03
1.243917724714827303e-04,1.790170614378741891e-03,-4.013131186527683567e-03
-6.485791126764205335e-05,1.669297821098286727e-03,-3.592420743914406887e-03
-3.216959697836968037e-04,2.179401482681460854e-03,-3.866200512324982110e-03
-2.624836521471643827e-04,2.125606685548190201e-03,-3.961730797927568749e-03
-3.100869664219938079e-04,1.898806012955472694e-03,-4.539242792430236637e-03
-7.616991349547332470e-05,1.266339343875672518e-03,-4.447222784561645492e-03
