Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.784207726200375635e-04,1.470474661739317628e-04,-2.435468058655267641e-04
6.668008419820238694e-04,-4.150072834372447094e-04,7.226098611302648393e-05
1.849646397945451694e-04,2.356275556056829882e-04,7.479618572838146599e-05
4.340396929067125262e-04,2.151075922437738512e-04,8.379933996219911360e-05
4.436262175019411785e-04,-4.756133614287805689e-04,2.243875548919303559e-04
9.135852879648110290e-04,-5.747058222702113462e-04,3.567678118930564415e-04
1.737121705054149069e-03,1.629025201800701403e-04,2.636443131177238592e-04
1.902538590232926395e-03,-4.478509227942151357e-04,-8.394104277984485362e-05
1.251120581689292750e-03,-1.220954090448748649e-04,-8.887854349622275945e-04
1.669616236087369124e-03,1.029139889962187157e-03,-5.677924719018345723e-04
2.440729061149080580e-03,1.090965155965715116e-03,-5.584749559934069343e-04
2.850862041269813102e-03,8.270226537601309486e-04,-9.569241461270171180e-04
2.567833972242000717e-03,1.100333783911899149e-03,-5.193762790689709441e-04
2.611647662585555793e-03,2.022208969686848778e-03,1.329017716874049968e-04
3.092180333855533425e-03,2.688444124921387807e-03,1.587096165682244967e-04
4.008748627142086005e-03,2.036415610295773740e-03,-1.464103232719461071e-04
3.626146371449845505e-03,1.769161992554726124e-03,6.499536415754662453e-04
3.797446716493157234e-03,2.298918940501700446e-03,4.488181495726223792e-04
3.616283683845088713e-03,2.357198798072648351e-03,-1.037243683568124816e-05
3.698776744635954867e-03,2.811036652042865711e-03,-4.713839662258318981e-04
3.276665657668285936e-03,2.754845947913692108e-03,-1.363179103998038866e-04
3.728781293562502454e-03,2.973445073890476111e-03,3.464428126346022702e-04
4.148649202726562880e-03,3.546415151202564602e-03,9.799434602548501207e-04
4.341780649204999599e-03,3.560696265192512828e-03,1.536791379424911437e-03
4.456413533327982686e-03,4.082874283306290979e-03,1.628487504026932898e-03
3.655626743616009842e-03,4.911347018167235880e-03,1.413628869151653100e-03
3.939488301062683134e-03,4.222194237063977250e-03,8.805981003419278150e-04
3.828045886030958644e-03,4.475345596133032192e-03,9.793464256868814402e-04
4.286382689640402983e-03,4.607029215991566111e-03,7.733150827551881238e-04
4.439040703177078197e-03,4.240951662922759838e-03,4.551838373113261857e-04
4.459485649219225266e-03,4.068871075495448381e-03,2.384542455597281005e-04
3.674175289214209449e-03,4.290487892670878135e-03,1.049629352998910324e-04
4.213265696722208464e-03,4.205185641956662480e-03,6.548479863438972509e-04
4.003706651555541396e-03,4.566305894852553705e-03,1.003452330683773279e-03
4.189822899396152336e-03,4.489665627086355387e-03,1.075317017284101780e-03
4.369252649359192837e-03,5.032499288324824259e-03,8.244508087953002738e-04
3.961529741796846263e-03,5.571561508068274132e-03,4.115153391792665343e-04
3.838267844245498404e-03,6.069710502561282382e-03,2.205591855602580503e-04
4.023076682243707271e-03,6.193282693061870521e-03,5.103805949468018417e-04
4.588975995857304084e-03,7.001652301300912741e-03,1.559844760870894998e-04
4.906188538582819531e-03,6.977304296200081100e-03,-3.754757690286570043e-04
4.660227142029798805e-03,7.470441795840629916e-03,2.400532240873685615e-04
4.100322371919588871e-03,7.038570736079895890e-03,3.706774217600506869e-04
3.817168474721724294e-03,7.476220499429459161e-03,6.565650396049006439e-04
4.524535869904516144e-03,7.734957945163779477e-03,5.301368685650657440e-04
3.911718165664374372e-03,7.221278740901896503e-03,1.119030544997291678e-03
3.827951112685910092e-03,6.984647431493484250e-03,7.881158498359971867e-04
3.505317828542535343e-03,6.444285366225839702e-03,1.317510004704804507e-03
3.511630400813303080e-03,6.765005714308847465e-03,1.167942171645032978e-03
3.372955582672460591e-03,6.460107427202065912e-03,1.378270229769788498e-03
4.293560037049909232e-03,6.714408016477936905e-03,1.310989484694613690e-03
4.876391132890157964e-03,6.873786804000511785e-03,8.732367343329380978e-04
4.868075702605769058e-03,6.842738408731937304e-03,1.324549027187871698e-03
5.203766783775758999e-03,7.355345768704678149e-03,9.398862788835386783e-04
5.615941572356482683e-03,7.767059429618941753e-03,5.911495972733639198e-04
6.460505934039857678e-03,7.724445432812631143e-03,6.906760614091285271e-04
6.702432196956258081e-03,7.952197521569011329e-03,1.194235003505155889e-03
5.963794837051479905e-03,8.105753991600184172e-03,7.303018818332367894e-04
5.768250273288489868e-03,7.658698093673655879e-03,6.798845049533399493e-04
5.388354004911385248e-03,7.544787030338783416e-03,1.204500700522152280e-03
5.161436597128037269e-03,7.480304017632476328e-03,1.326526410502387471e-03
5.349272767594543884e-03,7.209514302045501657e-03,1.321746605463975776e-03
5.187870700168132482e-03,7.269455102028391132e-03,1.250990084838675799e-03
5.347856615474135857e-03,6.923462962581195326e-03,1.314095091913010122e-03
5.043456090685302998e-03,6.933814243140949164e-03,1.217738804843119995e-03
5.264040009233584595e-03,6.371442510984957203e-03,1.337266786301263832e-03
6.017149795200249680e-03,5.903941470065376604e-03,2.873277616087139023e-04
5.777392065101707996e-03,5.882621276632011773e-03,7.136782404753515795e-04
5.733458261454225761e-03,6.178552832594429514e-03,-1.061130309047296136e-04
5.082390775611222815e-03,6.536173319649150187e-03,-2.410107515533519123e-04
5.299561682142982233e-03,6.395663922426392430e-03,-7.680689205428293609e-05
4.649732511308030808e-03,6.507197147177444865e-03,-4.424374841946986103e-04
4.830998200023720220e-03,6.261737329994076194e-03,-4.572540373737112593e-04
4.681834532699694421e-03,6.197572393267903636e-03,-2.600348066992556583e-05
5.142400703346466234e-03,5.851316468176808588e-03,-5.239539105216687665e-04
5.136042491597256343e-03,6.163012565779268752e-03,-3.304673968422922417e-04
5.579315456487573058e-03,6.408592258399022079e-03,-4.745127438275200445e-04
5.657195180320984985e-03,6.285396037890856637e-03,-9.982344107196066242e-05
5.779109969800019092e-03,6.157626781319124228e-03,2.656782013275615960e-05
5.225161244991391625e-03,6.165953662686839490e-03,-5.626519024043972507e-04
4.850196867303852195e-03,4.838766131419200596e-03,-4.194607102717775628e-04
4.116707764346519069e-03,4.820295050766365552e-03,-6.804274921816770832e-04
3.830906223873787372e-03,4.483943470523905211e-03,-1.465489997934295036e-03
3.755166565655596034e-03,4.777275524309813545e-03,-1.263146816388741262e-03
4.197121234244999104e-03,4.997468714062845013e-03,-1.044089848567753822e-03
4.390240053868671791e-03,4.859443524522350649e-03,-1.082340358990045151e-03
4.905902526129303498e-03,5.416160161589647637e-03,-6.497454485980357465e-04
5.412500843576239021e-03,5.095681537808287830e-03,-8.930686584092207073e-04
6.367951803327191393e-03,5.244547119372669312e-03,-6.273654002307301305e-04
6.372989490450682581e-03,5.248651409918040495e-03,-1.357728540390285574e-03
6.402707016725523413e-03,5.633581797664195465e-03,-2.486448449857995516e-03
6.596906124485932450e-03,5.214081926958517507e-03,-2.471919530924065501e-03
5.898664494457255165e-03,5.159182388911109918e-03,-2.272560281936207311e-03
5.860183309512823069e-03,5.514573696768171850e-03,-3.374797107298939391e-03
5.722525928523495078e-03,6.275619927456685745e-03,-3.240987977559309837e-03
5.340724988512420175e-03,5.564006772775500521e-03,-3.588794609024075280e-03
5.356928227984096395e-03,5.044070366442813050e-03,-2.624807308751211498e-03
5.564418790777308013e-03,4.397260492236426156e-03,-3.281689197492347089e-03
5.207054739700973239e-03,4.257879126939913446e-03,-2.795076030747471480e-03
5.526400939869516304e-03,4.584193528180191719e-03,-2.815426782856300832e-03
5.301925122825606324e-03,3.623746570049827826e-03,-2.994024518407387842e-03
5.124246579833450187e-03,3.402586942044519627e-03,-3.132610275135400222e-03
4.459819572527912515e-03,3.789184671509270626e-03,-3.230736380445151622e-03
4.753514193845887609e-03,4.360275767698330515e-03,-3.099298246024346191e-03
3.914425827509233034e-03,4.286306993418980034e-03,-2.946942818910177654e-03
3.578262172705076391e-03,5.008921641902519366e-03,-3.296026912694485170e-03
