pos_lat (deg),pos_lon (deg),pos_alt (m)
3.099999977900000303e+01,1.209999997790000066e+02,9.879067649999999645e-01
3.099999995939229791e+01,1.209999997790000066e+02,9.879067649999999645e-01
3.100000013978270630e+01,1.209999997790015271e+02,9.879065973687338742e-01
3.100000032017355878e+01,1.209999997790038009e+02,9.879066264750070436e-01
3.100000050056832279e+01,1.209999997790081920e+02,9.879062679550476567e-01
3.100000068096163020e+01,1.209999997790144306e+02,9.879061479789217337e-01
3.100000086135749910e+01,1.209999997790131516e+02,9.879061519052423357e-01
3.100000104175749982e+01,1.209999997790181254e+02,9.879060616560387809e-01
3.100000122215492127e+01,1.209999997790275614e+02,9.879056171908205952e-01
3.100000140255613701e+01,1.209999997790428807e+02,9.879054684118372398e-01
3.100000158295570785e+01,1.209999997790630601e+02,9.879054974991007265e-01
3.100000176335981905e+01,1.209999997790892365e+02,9.879050023568469729e-01
3.100000194376290352e+01,1.209999997791212394e+02,9.879053254717395927e-01
3.100000212417131706e+01,1.209999997791504995e+02,9.879046611458314198e-01
3.100000230457924744e+01,1.209999997791845487e+02,9.879039091174457443e-01
3.100000248499190647e+01,1.209999997792119331e+02,9.879030452613001279e-01
3.100000266540195781e+01,1.209999997792426143e+02,9.879012407640149762e-01
3.100000284581047794e+01,1.209999997792737787e+02,9.878994584083038433e-01
3.100000302621071313e+01,1.209999997793047299e+02,9.878974003651364022e-01
3.100000320661068898e+01,1.209999997793373012e+02,9.878954010644377393e-01
3.100000338700374058e+01,1.209999997793685367e+02,9.878929379739945782e-01
3.100000356739468899e+01,1.209999997793977968e+02,9.878894914938515237e-01
3.100000374778268863e+01,1.209999997794263464e+02,9.878865368482626641e-01
3.100000392816473038e+01,1.209999997794663926e+02,9.878835500692711991e-01
3.100000410854440247e+01,1.209999997795065809e+02,9.878817786102155329e-01
3.100000428891894444e+01,1.209999997795397491e+02,9.878792566850030932e-01
3.100000446930214437e+01,1.209999997795775215e+02,9.878770811218633430e-01
3.100000464968668368e+01,1.209999997796176956e+02,9.878748655352118657e-01
3.100000483006816054e+01,1.209999997796589923e+02,9.878729206069014612e-01
3.100000501045580137e+01,1.209999997796957558e+02,9.878709745252398644e-01
3.100000519084043660e+01,1.209999997797332298e+02,9.878690233063924797e-01
3.100000537122031474e+01,1.209999997797714002e+02,9.878672979139464516e-01
3.100000555159802573e+01,1.209999997798113753e+02,9.878658997731911695e-01
3.100000573198241582e+01,1.209999997798564948e+02,9.878645175326026262e-01
3.100000591236818437e+01,1.209999997799025664e+02,9.878636028509074629e-01
3.100000609275886987e+01,1.209999997799419589e+02,9.878623416198265561e-01
3.100000627315487378e+01,1.209999997799825451e+02,9.878613055790317343e-01
3.100000645354823448e+01,1.209999997800234297e+02,9.878605502318908993e-01
3.100000663394037659e+01,1.209999997800645986e+02,9.878586374420000871e-01
3.100000681433307292e+01,1.209999997800984630e+02,9.878573801017838107e-01
3.100000699473015331e+01,1.209999997801313896e+02,9.878570280353324851e-01
3.100000717512537562e+01,1.209999997801611045e+02,9.878561363012409169e-01
3.100000735551370212e+01,1.209999997801897536e+02,9.878553945903802980e-01
3.100000753590335734e+01,1.209999997802242859e+02,9.878546013190840913e-01
3.100000771629477114e+01,1.209999997802598557e+02,9.878546015309807027e-01
3.100000789668689194e+01,1.209999997802985376e+02,9.878546989070412510e-01
3.100000807707280970e+01,1.209999997803360969e+02,9.878548476472195361e-01
3.100000825745405564e+01,1.209999997803838454e+02,9.878553761323314308e-01
3.100000843782936855e+01,1.209999997804266769e+02,9.878549399073712767e-01
3.100000861820663189e+01,1.209999997804677605e+02,9.878540773268444930e-01
3.100000879858375669e+01,1.209999997805116294e+02,9.878531613733281258e-01
3.100000897896050134e+01,1.209999997805531819e+02,9.878527701580221976e-01
3.100000915933250312e+01,1.209999997805991114e+02,9.878523673606437461e-01
3.100000933970509465e+01,1.209999997806460073e+02,9.878519884008934993e-01
3.100000952008146271e+01,1.209999997806899188e+02,9.878511092389630210e-01
3.100000970045939397e+01,1.209999997807281602e+02,9.878495109339761049e-01
3.100000988083472464e+01,1.209999997807582872e+02,9.878483556547112965e-01
3.100001006120663760e+01,1.209999997807865810e+02,9.878467074392572878e-01
3.100001024158286000e+01,1.209999997808214403e+02,9.878452004411124587e-01
3.100001042196155510e+01,1.209999997808517662e+02,9.878439380307052486e-01
3.100001060233961070e+01,1.209999997808792784e+02,9.878422342308657012e-01
3.100001078272249089e+01,1.209999997809139103e+02,9.878406576360662106e-01
3.100001096310450066e+01,1.209999997809409535e+02,9.878385247395065072e-01
3.100001114348625819e+01,1.209999997809666041e+02,9.878359439295056887e-01
3.100001132387778213e+01,1.209999997809974417e+02,9.878332664289202203e-01
3.100001150426768604e+01,1.209999997810255792e+02,9.878308923271472697e-01
3.100001168466285151e+01,1.209999997810407706e+02,9.878286762179417924e-01
3.100001186506325368e+01,1.209999997810605947e+02,9.878270886025024566e-01
3.100001204547042732e+01,1.209999997810738535e+02,9.878248415966630613e-01
3.100001222586843497e+01,1.209999997810866006e+02,9.878228522085938934e-01
3.100001240626905741e+01,1.209999997811049184e+02,9.878202966709526134e-01
3.100001258666966208e+01,1.209999997811153065e+02,9.878174495763274443e-01
3.100001276706944964e+01,1.209999997811282242e+02,9.878145564794102995e-01
3.100001294746807545e+01,1.209999997811428756e+02,9.878126257301649282e-01
3.100001312786529439e+01,1.209999997811542585e+02,9.878112781773491502e-01
3.100001330826153634e+01,1.209999997811676167e+02,9.878097845397340038e-01
3.100001348865374240e+01,1.209999997811728747e+02,9.878087905272713298e-01
3.100001366905039646e+01,1.209999997811863182e+02,9.878073400455530395e-01
3.100001384944713223e+01,1.209999997812009269e+02,9.878062601679767907e-01
3.100001402984382892e+01,1.209999997812141999e+02,9.878050098912349863e-01
3.100001421023815240e+01,1.209999997812272028e+02,9.878043933149762701e-01
3.100001439063962394e+01,1.209999997812352461e+02,9.878034259080646917e-01
3.100001457103291003e+01,1.209999997812534644e+02,9.878021726185778340e-01
3.100001475142549978e+01,1.209999997812745534e+02,9.878004817198720033e-01
3.100001493182273649e+01,1.209999997812945054e+02,9.878000963126069012e-01
3.100001511222280826e+01,1.209999997813149690e+02,9.878003416143056326e-01
3.100001529263076350e+01,1.209999997813364416e+02,9.878002164646946248e-01
3.100001547303780569e+01,1.209999997813567916e+02,9.878000581849706307e-01
3.100001565344178545e+01,1.209999997813770705e+02,9.877993795975419378e-01
3.100001583384011283e+01,1.209999997813955162e+02,9.877992026876507570e-01
3.100001601423043596e+01,1.209999997814080928e+02,9.877987714759268734e-01
3.100001619461917812e+01,1.209999997814211241e+02,9.877988297002722184e-01
3.100001637500931650e+01,1.209999997814295369e+02,9.877985468078052111e-01
3.100001655540540213e+01,1.209999997814363866e+02,9.877980295502151176e-01
3.100001673579953732e+01,1.209999997814418009e+02,9.877976340426672941e-01
3.100001691619510424e+01,1.209999997814527006e+02,9.877970914671810876e-01
3.100001709658625870e+01,1.209999997814638135e+02,9.877958175366968741e-01
3.100001727697610221e+01,1.209999997814665846e+02,9.877946988078498691e-01
3.100001745736743075e+01,1.209999997814664283e+02,9.877928492211203171e-01
3.100001763775884100e+01,1.209999997814669115e+02,9.877905461343463589e-01
