vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.999979093619662862e+00,1.458466377784726555e-05,1.676312660433470085e-05
1.999983999004034008e+00,2.160494572859311650e-05,-2.910627317738846107e-06
2.000027369286645929e+00,4.196996238308045807e-05,3.585199593638837862e-05
2.000011214316003816e+00,5.951058076727425584e-05,1.199761259087816760e-05
2.000039667863277693e+00,-1.219789758104408229e-05,-3.926320645591972936e-07
2.000085407151772632e+00,4.749920535094240731e-05,9.024920353090827568e-06
2.000056843459681488e+00,9.022521692081270366e-05,4.444652182051000739e-05
2.000098929868238340e+00,1.463776947810498292e-04,1.487789833228305277e-05
2.000080696375407197e+00,1.926827974864471959e-04,-2.908726344105819455e-06
2.000131029148718653e+00,2.500576902834649178e-04,4.951422537423372786e-05
2.000119669375209686e+00,3.056645388667722551e-04,-3.231148926675521919e-05
2.000178777358318172e+00,2.795442987115329993e-04,6.643259081948933741e-05
2.000173406996110348e+00,3.251721491716114609e-04,7.520283856905497733e-05
2.000225755265575334e+00,2.613855761422469127e-04,8.638561455981916563e-05
2.000196850408643368e+00,2.929779506550356867e-04,1.804497285130536545e-04
2.000179908885668212e+00,2.977810777027983520e-04,1.782355711131581254e-04
2.000088038355971598e+00,2.954690704909474159e-04,2.058043167495405472e-04
2.000085162252398963e+00,3.111496974992548448e-04,1.999300698653524544e-04
2.000008410283740545e+00,2.984049853723369462e-04,2.463090443164716648e-04
1.999985081452319235e+00,2.795296279112458255e-04,3.446480143080036997e-04
1.999952417519688552e+00,2.727067449288192598e-04,2.954645588884204630e-04
1.999886318514049854e+00,3.825632273605740962e-04,2.986778991483878118e-04
1.999860010568599522e+00,3.837469384148448764e-04,1.771459055647479160e-04
1.999803218528333426e+00,3.168961423070705292e-04,2.521925212408952137e-04
1.999899167174078451e+00,3.607324377540528973e-04,2.175563139712722823e-04
1.999914057024952507e+00,3.836472511466399241e-04,2.215586651443813410e-04
1.999880052171258082e+00,3.944883520276115099e-04,1.944928310440624986e-04
1.999948382240436695e+00,3.511918528437091660e-04,1.946081661638319658e-04
1.999915136882315148e+00,3.579576429197082500e-04,1.951218847355434306e-04
1.999862359331693318e+00,3.645197791744742336e-04,1.725392445973934828e-04
1.999838312853181588e+00,3.818504528959773244e-04,1.398140755281828426e-04
1.999912339935457473e+00,4.308258212134758250e-04,1.382240588586943094e-04
1.999927678093484484e+00,4.400715675016057620e-04,9.146816952181082675e-05
1.999982194524719592e+00,3.761268323626153665e-04,1.261231080883884578e-04
2.000041179347394671e+00,3.876439041584850225e-04,1.036040794824207056e-04
2.000011812469821404e+00,3.904213652921751515e-04,7.553471408012197674e-05
1.999998316256549336e+00,3.931874544685100541e-04,1.912789890820172103e-04
2.000004503829265090e+00,3.233726549964035710e-04,1.257340216243836117e-04
2.000053052356273398e+00,3.145534836551154372e-04,3.520664513189605295e-05
2.000032501826129128e+00,2.839021562841731504e-04,8.917340916201723700e-05
1.999956041754074265e+00,2.737150291102237302e-04,7.417108606493461682e-05
1.999970790805832843e+00,3.297660182519887876e-04,7.932712962613584242e-05
1.999990248641599022e+00,3.397854788605963582e-04,-2.118965582437583404e-08
1.999998124635788743e+00,3.693642601864746428e-04,-9.737606050706407141e-06
1.999929317502360471e+00,3.587887548163827588e-04,-1.487401782802908213e-05
1.999877510111335521e+00,4.560773715982685311e-04,-5.284851118933410073e-05
1.999811756173547561e+00,4.089395541517875906e-04,4.362249602019529181e-05
1.999833413457247078e+00,3.923873127881004428e-04,8.625805268032077171e-05
1.999831800835559781e+00,4.190513714960921181e-04,9.159535163979004645e-05
1.999827633645463232e+00,3.967671628204605828e-04,3.912153059725393252e-05
1.999775040999438813e+00,4.385364287048590512e-04,4.027973784153661939e-05
1.999781550225547377e+00,4.478116007554129173e-04,3.789597502386412599e-05
1.999823427539339837e+00,4.194774289410253538e-04,8.791619304655340968e-05
1.999840757448782202e+00,3.652209656564187360e-04,1.598304986914303200e-04
1.999811968615258007e+00,2.877022499533849528e-04,1.155279264800971022e-04
1.999774060599246228e+00,2.702255184855235264e-04,1.648215453966730547e-04
1.999821846137557868e+00,3.329668244395230219e-04,1.506998144858413087e-04
1.999849278278471809e+00,2.896509076246348122e-04,1.262410407254290509e-04
1.999842117549115228e+00,2.627515822624013585e-04,1.703799839562924101e-04
1.999895670482730425e+00,3.307111125870974941e-04,1.576594799483704238e-04
1.999886010380112378e+00,2.583930274451597966e-04,2.132896559686914988e-04
1.999883158818815065e+00,2.448846346738845284e-04,2.580810000791163581e-04
1.999991499702836739e+00,2.945069034914261940e-04,2.677500585494577384e-04
1.999973530958844448e+00,2.687604305317716326e-04,2.374101772921128131e-04
2.000031854738035797e+00,1.450520179485683108e-04,2.216109205430194843e-04
2.000089882512066097e+00,1.892679841191564894e-04,1.587615439293657343e-04
2.000165013990539364e+00,1.265090581658467233e-04,2.247005839380785688e-04
2.000063385038209685e+00,1.218149014444639517e-04,1.989388069151835816e-04
2.000092379328223036e+00,1.749468643186740204e-04,2.555537641298322692e-04
2.000092129412944342e+00,9.911639695054298325e-05,2.847094625194715760e-04
2.000083134518300110e+00,1.233516175780055319e-04,2.893096917178620436e-04
2.000070205679616908e+00,1.398624321949912860e-04,1.930749245317730806e-04
2.000054625180222700e+00,1.086268621257096753e-04,1.347552815744759410e-04
2.000043770834775803e+00,1.276060232544565720e-04,1.493637615136688139e-04
1.999999033764465750e+00,5.022519308516550606e-05,9.940124627050842725e-05
2.000048339147963983e+00,1.283195216622021531e-04,1.450481718266079798e-04
2.000049264415324046e+00,1.394713183392847086e-04,1.079877576251103748e-04
2.000048868555467152e+00,1.269387314531681863e-04,1.250276741750749182e-04
2.000022521848907164e+00,1.241508803433887724e-04,6.165762587644249267e-05
2.000101700096957202e+00,7.680002412070328823e-05,9.674069115897365311e-05
2.000011062123074446e+00,1.738748122803883737e-04,1.253289486846595740e-04
2.000003299700114034e+00,2.014831967129494458e-04,1.690898705879976681e-04
2.000054849069417884e+00,1.905774617093289065e-04,3.854072651274893443e-05
2.000086217567614177e+00,1.954545992555458095e-04,-2.453016987397615685e-05
2.000173672460153096e+00,2.050728807727643377e-04,1.251496109907004883e-05
2.000163508217812414e+00,1.945135864417141995e-04,1.582797239542098536e-05
2.000129587567525569e+00,1.936429561633828185e-04,6.785874287375490165e-05
2.000066882895878972e+00,1.761286153073257665e-04,1.769098912003587188e-05
1.999978168372468001e+00,1.199576513405339206e-04,4.312117238661336213e-05
1.999960612019850981e+00,1.244081707387677748e-04,-5.822434533440906223e-06
1.999976104573692792e+00,8.048759869219403651e-05,2.828924669554645717e-05
2.000042092854882103e+00,6.537098235279705470e-05,5.172575901409192436e-05
2.000020392481850706e+00,5.185973566274166798e-05,3.955075478391184367e-05
2.000036267334723394e+00,1.040940070929800355e-04,5.425754862584200057e-05
1.999987393042976791e+00,1.060990892963714871e-04,1.273930484205359505e-04
1.999972817751822785e+00,2.649490857797999032e-05,1.118728847034249963e-04
1.999989349225764101e+00,-1.478236157451878806e-06,1.849586729510869858e-04
1.999990222670906093e+00,4.724537027989708018e-06,2.303086773917544558e-04
1.999974376315400537e+00,1.815341732397527370e-05,2.571952039365406621e-04
