ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.099999977900000303e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.099999995939229791e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000013978458924e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000032017688412e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000050056917544e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000068096147032e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000086135375810e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000104174605653e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000122213834430e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000140253064274e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000158292293051e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000176331522539e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000194370751672e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000212409981160e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000230449210292e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000248488439780e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000266527668558e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000284566898401e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000302606127178e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000320645356311e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000338684585799e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000356723814932e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000374763044420e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000392802273197e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000410841503040e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000428880731818e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000446919961306e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000464959190438e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000482998419926e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000501037649059e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000519076878547e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000537116107324e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000555155337167e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000573194565945e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000591233795788e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000609273024565e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000627312254053e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000645351483186e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000663390712674e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000681429941807e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000699469171295e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000717508400072e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000735547629915e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000753586858693e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000771626088536e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000789665317313e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000807704546446e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000825743775934e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000843783004711e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000861822234555e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000879861463332e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000897900692820e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000915939921953e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000933979151441e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000952018380573e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000970057610061e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100000988096839194e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001006136068682e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001024175297459e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001042214527303e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001060253756080e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001078292985213e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001096332214701e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001114371443478e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001132410673321e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001150449902099e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001168489131942e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001186528360719e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001204567590207e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001222606819340e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001240646048828e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001258685277961e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001276724506738e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001294763736226e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001312802965359e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001330842194847e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001348881423979e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001366920653467e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001384959882600e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001402999112088e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001421038340865e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001439077569998e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001457116799486e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001475156028619e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001493195258107e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001511234486884e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001529273716727e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001547312945505e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001565352175348e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001583391404125e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001601430633258e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001619469862746e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001637509091523e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001655548321366e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001673587550144e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001691626779632e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001709666008765e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001727705237542e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001745744467385e+01,1.209999997790000066e+02,9.984327170000000251e-01
3.100001763783696163e+01,1.209999997790000066e+02,9.984327170000000251e-01
