vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000107526773242661e+00,-6.600065048094800072e-05,5.242377436197802395e-06
2.000153203309264160e+00,-2.034175624490030019e-05,1.336245918867009672e-04
2.000107828227394524e+00,8.411503258624519530e-06,6.320800441630145330e-05
2.000184912428778272e+00,-3.902853164488206874e-05,6.976823415023312481e-05
2.000060921741885434e+00,5.894359740583189719e-06,9.870405708635966919e-05
2.000029801697110088e+00,4.655705236788346878e-05,5.258116511041250132e-05
2.000140892014202532e+00,-1.070463920516279019e-05,3.990039908777381520e-05
2.000158358046802753e+00,5.356299230698985300e-05,1.051088050438693739e-05
2.000146531402228867e+00,1.061221749502444208e-04,8.270900358118828078e-05
2.000128817611600329e+00,1.342391730340635587e-04,1.470129894619966247e-04
2.000086449342329153e+00,1.594198699411577115e-04,2.557899573208229018e-04
2.000128002841454755e+00,1.970535348186985359e-04,2.999358733954690464e-04
2.000122328060931043e+00,2.177055989953257287e-04,3.721167601688137191e-04
2.000135948012365716e+00,6.725594386936231315e-05,4.342515070657719935e-04
2.000146612967285797e+00,1.056711222277372073e-04,4.118944586261939311e-04
2.000175964414518948e+00,8.750478474487932950e-05,4.426320168837691630e-04
2.000181061842493335e+00,-1.247875912487047905e-05,4.731702695373644040e-04
2.000233383028484635e+00,1.018965683148154026e-04,4.391826226027698878e-04
2.000034470559253652e+00,1.181043915305664922e-04,3.498162427327467980e-04
2.000059757194630805e+00,1.792175691435949801e-04,3.754691099833430364e-04
2.000112710170288466e+00,7.543423578158609205e-05,3.512816637032424301e-04
2.000207468512410713e+00,1.109364929712879463e-04,3.803143182132254956e-04
2.000173003014063422e+00,1.650063653049395492e-04,3.426459888865818703e-04
2.000112243166280113e+00,2.165144362756736898e-04,2.792588876497210351e-04
2.000070969508011220e+00,2.434973127177305252e-04,3.027691999877170749e-04
2.000137151579393979e+00,2.312105554126268371e-04,3.099489232510125821e-04
2.000145388253208534e+00,2.165822389032909159e-04,3.556155998180574084e-04
2.000101666547572155e+00,1.828539594418158911e-04,3.317922705343727603e-04
2.000147003557208425e+00,1.432322973827742220e-04,2.770016941972831804e-04
2.000147114594604592e+00,9.403225559347484861e-05,2.736736249090965223e-04
2.000119740134933100e+00,3.682058085074149103e-05,2.909400797825558902e-04
2.000076892061380729e+00,1.621042804533235607e-04,3.065455394841214111e-04
2.000025096155439552e+00,1.140496530179071962e-04,2.730621071071412127e-04
1.999994228545159292e+00,1.937053515947338126e-04,3.446440410901762536e-04
1.999959316869007964e+00,2.328168453686542036e-04,3.940736232504486389e-04
1.999915788185897991e+00,2.732710603405228951e-04,3.574141689193156184e-04
1.999886504125237607e+00,2.266264255801192767e-04,3.869881211145723122e-04
1.999860058744405311e+00,2.851790621047493911e-04,3.508238982749957804e-04
1.999863361497377756e+00,2.707914802206418331e-04,3.024196469395978187e-04
1.999889427969624878e+00,3.068993714783100984e-04,2.802047283532656556e-04
1.999952482245280772e+00,4.031545056252518145e-04,2.314992445275803950e-04
1.999938700600200292e+00,3.435911702714213359e-04,2.560753585129312872e-04
1.999928473487876168e+00,4.767789958792638416e-04,2.903875975625833691e-04
1.999949816146518122e+00,4.950632584797689606e-04,3.146487554582818149e-04
1.999864170267765084e+00,4.495259731555112967e-04,3.366251153883091608e-04
1.999896871228553641e+00,3.616665894557120680e-04,3.704945064371100425e-04
1.999855935585779454e+00,3.595948357232909990e-04,4.305117258397559332e-04
1.999791738764769677e+00,3.475945167566039853e-04,4.700988073716706695e-04
1.999813674792583651e+00,3.561746716610731224e-04,4.260296726451272297e-04
1.999760740388214941e+00,4.044565359561080853e-04,4.797687501350355677e-04
1.999717966207505748e+00,4.651683866325420787e-04,4.996574744828534290e-04
1.999729611345684832e+00,4.555385258540066212e-04,5.524379063964515160e-04
1.999697783515448801e+00,5.459025538614957485e-04,5.834536496497332589e-04
1.999644269493194626e+00,6.039697684851483370e-04,5.677751717424050918e-04
1.999607779822236475e+00,5.965638256039115577e-04,5.985035725312612366e-04
1.999574579978671718e+00,6.028004195652176536e-04,5.079378026004946088e-04
1.999527372957554450e+00,6.227426617619275049e-04,4.897429440114327596e-04
1.999548808657378940e+00,7.315447716487313368e-04,4.960671298856634149e-04
1.999668554085171079e+00,7.310692077247953622e-04,5.670215297256851012e-04
1.999759010054604991e+00,7.932602691903729592e-04,4.824981441577930576e-04
1.999736587899676898e+00,6.986753724936100142e-04,5.100049425971991783e-04
1.999768005582479580e+00,7.363685433272327543e-04,5.143682116598045570e-04
1.999722821295071284e+00,7.493821060624503150e-04,5.812304243495533974e-04
1.999697778359892153e+00,7.321338433984767545e-04,5.842766839856686689e-04
1.999732159796459463e+00,6.775447046581824749e-04,6.175656680058268016e-04
1.999688935819151636e+00,6.367803041031718826e-04,6.262573494286745443e-04
1.999741743569911856e+00,5.708807605161159669e-04,6.160990560979129338e-04
1.999723521306240315e+00,5.983507384276060513e-04,7.173101895394479134e-04
1.999752894272296855e+00,5.624287570947475879e-04,6.431540272965780318e-04
1.999773333127999653e+00,4.997882741077202791e-04,5.820723575135729926e-04
1.999824546439070927e+00,4.415623186277903831e-04,5.966884920186985193e-04
1.999815617683192048e+00,4.683793738746189770e-04,6.437624442869354551e-04
1.999791832167501227e+00,4.920798420102044830e-04,6.839174694704964726e-04
1.999737913200003048e+00,5.240384527315272885e-04,6.683593960994332981e-04
1.999792708523284057e+00,5.030814854805427602e-04,6.016196966579306308e-04
1.999776376004294809e+00,5.086353306469965562e-04,5.966157815093391147e-04
1.999812749171389514e+00,5.814172743001781458e-04,4.485863259930794860e-04
1.999954792471776654e+00,5.559613530300795605e-04,4.655487927310744505e-04
1.999962715835449378e+00,5.627665052628098071e-04,4.420914361126008184e-04
2.000040578501726785e+00,4.900783354484338069e-04,4.932649483417251212e-04
2.000003846323766155e+00,5.274394319479075530e-04,4.163874943669959041e-04
1.999982468878769959e+00,5.142415202446911021e-04,5.016748319031014407e-04
2.000091365652619579e+00,4.543345965129442143e-04,5.373383518226849693e-04
2.000206210993265454e+00,4.856479676469117293e-04,5.022684926197426829e-04
2.000161563684212496e+00,3.869050364571442659e-04,5.999228960554781010e-04
2.000099235414291243e+00,3.912309132968498290e-04,6.265393144616296546e-04
2.000080635536545248e+00,3.873959400954824308e-04,6.636960885591254968e-04
2.000117161055211312e+00,4.259598988412326235e-04,7.187129441582888094e-04
2.000153696782465573e+00,3.648723911807781714e-04,6.845228709353305989e-04
2.000121772123663266e+00,3.212673559928121321e-04,7.343513111868862128e-04
2.000133277132968512e+00,3.422577647388096579e-04,7.655783979428344406e-04
2.000140065808301948e+00,3.530811745382306461e-04,6.660155432784159056e-04
2.000146040789227531e+00,3.387550632783690812e-04,6.515496226027696521e-04
2.000147052810536952e+00,4.095067810857198312e-04,7.251628516920561891e-04
2.000142491191541527e+00,3.098257660096184296e-04,7.127642050218227152e-04
2.000195186085450327e+00,2.650485024348393261e-04,6.560242473375994636e-04
2.000167189144033575e+00,2.460803143053833983e-04,6.590960686497624897e-04
2.000128944802941788e+00,2.628045967738691993e-04,6.929848235922647041e-04
2.000091306520789924e+00,1.935192861538874388e-04,7.029731660831958816e-04
