pos_lat (deg),pos_lon (deg),pos_alt (m)
3.028000000000000114e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.028000018041231911e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.028000036082746504e+01,1.199999999999946425e+02,-5.097807536065763156e-07
3.028000054124669305e+01,1.199999999999851639e+02,-1.072768501869739471e-06
3.028000072166678081e+01,1.199999999999830465e+02,-1.527329247330475913e-06
3.028000090208519524e+01,1.199999999999750315e+02,-2.231417059744246854e-06
3.028000108249597844e+01,1.199999999999622275e+02,-3.550829692394371851e-06
3.028000126290745087e+01,1.199999999999533316e+02,-4.719196963483803786e-06
3.028000144332398236e+01,1.199999999999431424e+02,-6.156758832325844072e-06
3.028000162374675597e+01,1.199999999999319726e+02,-8.132972107299011558e-06
3.028000180417025433e+01,1.199999999999302247e+02,-9.903840182599653812e-06
3.028000198459048065e+01,1.199999999999229487e+02,-1.192611740881331731e-05
3.028000216500828401e+01,1.199999999999199218e+02,-1.479075404721925255e-05
3.028000234542423641e+01,1.199999999999099458e+02,-1.707270348289323750e-05
3.028000252583724006e+01,1.199999999998901927e+02,-1.837780840580628255e-05
3.028000270625359747e+01,1.199999999998678817e+02,-1.959698405478097001e-05
3.028000288667230677e+01,1.199999999998429701e+02,-2.072939016936254145e-05
3.028000306709492406e+01,1.199999999998262865e+02,-2.209656720019216545e-05
3.028000324751922534e+01,1.199999999998113225e+02,-2.270482453761736360e-05
3.028000342794131683e+01,1.199999999997984901e+02,-2.424695421915056874e-05
3.028000360836429650e+01,1.199999999997807834e+02,-2.560262020789955367e-05
3.028000378878610377e+01,1.199999999997728537e+02,-2.743546409142738786e-05
3.028000396920799631e+01,1.199999999997538680e+02,-2.967586186058668557e-05
3.028000414963217324e+01,1.199999999997369997e+02,-3.123923626923626884e-05
3.028000433005533409e+01,1.199999999997261000e+02,-3.325519775666676105e-05
3.028000451047481079e+01,1.199999999997158540e+02,-3.528330742787510929e-05
3.028000469089321456e+01,1.199999999997079669e+02,-3.731380534220968829e-05
3.028000487131129859e+01,1.199999999996986588e+02,-3.954090880150245440e-05
3.028000505172631662e+01,1.199999999996875601e+02,-4.176874284478183892e-05
3.028000523214465289e+01,1.199999999996798010e+02,-4.466516869830510834e-05
3.028000541256766809e+01,1.199999999996674802e+02,-4.805919373336581805e-05
3.028000559299533734e+01,1.199999999996384048e+02,-5.295729945642881894e-05
3.028000577342875843e+01,1.199999999996074536e+02,-5.802001977166396454e-05
3.028000595386521709e+01,1.199999999995727507e+02,-6.307234032549591544e-05
3.028000613430023691e+01,1.199999999995391420e+02,-6.857920103527265253e-05
3.028000631473620885e+01,1.199999999995017674e+02,-7.307693901248365792e-05
3.028000649517523257e+01,1.199999999994687414e+02,-7.785418436721129370e-05
3.028000667561843429e+01,1.199999999994393534e+02,-8.264722719214294357e-05
3.028000685606584952e+01,1.199999999994125801e+02,-8.789011502335709110e-05
3.028000703650854675e+01,1.199999999993857642e+02,-9.419360284994984854e-05
3.028000721694330721e+01,1.199999999993735713e+02,-1.002518546520817574e-04
3.028000739737613145e+01,1.199999999993604689e+02,-1.052305714398595363e-04
3.028000757780446150e+01,1.199999999993477502e+02,-1.103070158953729758e-04
3.028000775822911805e+01,1.199999999993382005e+02,-1.140751241569418293e-04
3.028000793865915341e+01,1.199999999993334683e+02,-1.180386495312019872e-04
3.028000811909468482e+01,1.199999999993385558e+02,-1.217373555691494719e-04
3.028000829952934581e+01,1.199999999993465281e+02,-1.261853635130502399e-04
3.028000847996282374e+01,1.199999999993568878e+02,-1.307020650757048988e-04
3.028000866039760552e+01,1.199999999993677733e+02,-1.353010856586995593e-04
3.028000884082715416e+01,1.199999999993815862e+02,-1.406043854603440744e-04
3.028000902125904048e+01,1.199999999993975877e+02,-1.462930993133043829e-04
3.028000920169647614e+01,1.199999999994049915e+02,-1.522794068234465770e-04
3.028000938213132542e+01,1.199999999994103206e+02,-1.585343141243231483e-04
3.028000956255763043e+01,1.199999999994178239e+02,-1.642335379351476639e-04
3.028000974298381820e+01,1.199999999994246878e+02,-1.697478044671158197e-04
3.028000992340991004e+01,1.199999999994403908e+02,-1.749832481384651806e-04
3.028001010384003422e+01,1.199999999994433466e+02,-1.795338007407251408e-04
3.028001028426846730e+01,1.199999999994521716e+02,-1.838960281129055471e-04
3.028001046469569957e+01,1.199999999994608686e+02,-1.882981693489860794e-04
3.028001064512075047e+01,1.199999999994717399e+02,-1.918918008591423180e-04
3.028001082554448686e+01,1.199999999994864197e+02,-1.953755826771806127e-04
3.028001100597230888e+01,1.199999999994959552e+02,-1.993110137546751906e-04
3.028001118640273504e+01,1.199999999995043396e+02,-2.037279662609526893e-04
3.028001136684237693e+01,1.199999999995174846e+02,-2.081817057872172353e-04
3.028001154728137578e+01,1.199999999995306439e+02,-2.128323148537883977e-04
3.028001172771828919e+01,1.199999999995494022e+02,-2.182435830028675171e-04
3.028001190815502852e+01,1.199999999995689137e+02,-2.242404898959154545e-04
3.028001208859303617e+01,1.199999999995938680e+02,-2.301768022048610376e-04
3.028001226903193199e+01,1.199999999996187086e+02,-2.360074465269003808e-04
3.028001244947096993e+01,1.199999999996466755e+02,-2.411209263858701097e-04
3.028001262991000786e+01,1.199999999996747562e+02,-2.467645976061845470e-04
3.028001281035182046e+01,1.199999999997077111e+02,-2.529089672526797913e-04
3.028001299079276620e+01,1.199999999997432809e+02,-2.584993729263144828e-04
3.028001317123639424e+01,1.199999999997728537e+02,-2.647945199490765234e-04
3.028001335167758867e+01,1.199999999998002238e+02,-2.708626917115222309e-04
3.028001353210989066e+01,1.199999999998379110e+02,-2.773796615374082559e-04
3.028001371254769225e+01,1.199999999998729265e+02,-2.846164662653607536e-04
3.028001389298322010e+01,1.199999999999049578e+02,-2.919162288659610423e-04
3.028001407341946205e+01,1.199999999999449756e+02,-2.997328401904046451e-04
3.028001425386352707e+01,1.199999999999782574e+02,-3.083244882780041408e-04
3.028001443430579442e+01,1.200000000000130456e+02,-3.171443802018372423e-04
3.028001461474960365e+01,1.200000000000452332e+02,-3.262103349463493654e-04
3.028001479519097572e+01,1.200000000000765255e+02,-3.356737452306060489e-04
3.028001497562141964e+01,1.200000000000978986e+02,-3.452067830569121470e-04
3.028001515606061034e+01,1.200000000001131468e+02,-3.540857673793070936e-04
3.028001533650256505e+01,1.200000000001261924e+02,-3.624246807232022242e-04
3.028001551694268301e+01,1.200000000001438281e+02,-3.704744716392558389e-04
3.028001569737980603e+01,1.200000000001570868e+02,-3.778736625750141469e-04
3.028001587781857751e+01,1.200000000001619469e+02,-3.855080737043976836e-04
3.028001605825947706e+01,1.200000000001688392e+02,-3.923564299779312529e-04
3.028001623870284931e+01,1.200000000001651728e+02,-3.990214183515430240e-04
3.028001641914998388e+01,1.200000000001604121e+02,-4.062402264655337039e-04
3.028001659959950231e+01,1.200000000001599574e+02,-4.133809696793037882e-04
3.028001678004879338e+01,1.200000000001578684e+02,-4.211048719078551049e-04
3.028001696050085201e+01,1.200000000001477929e+02,-4.283460467042706811e-04
3.028001714095687547e+01,1.200000000001400622e+02,-4.343931233550894213e-04
3.028001732140894475e+01,1.200000000001277982e+02,-4.405116180373223130e-04
3.028001750186386687e+01,1.200000000001111005e+02,-4.471373303332416209e-04
3.028001768232846302e+01,1.200000000000890736e+02,-4.542089176027230249e-04
3.028001786279059715e+01,1.200000000000630962e+02,-4.607833099224145916e-04
