Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.660650998415292492e-04,1.346087737955464195e-04,1.104306527807574333e-03
1.119566806121059506e-04,-2.919756847918889204e-04,2.387970197755038095e-04
-1.198471702491108495e-04,3.828433035009098494e-04,-7.986897090222481630e-05
1.450663844843904618e-04,3.279185694860776122e-04,3.725829265623464793e-04
4.224119050778980225e-04,5.847130383959827336e-04,2.768999392479905741e-04
4.982932833873621008e-04,4.441384447660971162e-04,-2.760302053242111092e-04
1.652184485873501164e-04,6.276150708948067224e-04,-6.893980385351783325e-04
2.583073633688075829e-04,6.673438099034909900e-04,-2.113643516337102045e-04
9.959118968995440675e-05,1.325844866590648158e-04,-3.760078320335761312e-04
2.018513986233901178e-04,3.812188212085362935e-04,-5.660040638712050343e-04
-5.472064380245906845e-05,-1.170216710515225125e-04,-3.238087833432768282e-04
3.922397169963743918e-04,4.554877997198020158e-04,-4.400470810549547912e-04
5.843038259091237448e-04,1.964148245694558807e-04,-5.404948329206207998e-04
3.531893589244796110e-04,4.808851100751070843e-04,3.063056921844980351e-05
5.449127735123184772e-04,2.639784889358551810e-04,2.956256774712213639e-04
9.733981094815905618e-04,-2.858050495151107399e-04,3.097546178644292460e-04
1.159725505431393041e-03,-4.276019525300797154e-04,1.829768641970456349e-04
1.337140982513279185e-03,-1.667554799915607242e-04,5.813462989635899414e-04
1.443608817610019055e-03,1.789243517179193391e-04,4.360404168425271901e-04
1.801654694849845386e-03,6.333246475266314859e-04,6.069870317261177937e-05
1.802478796793577885e-03,6.179679632949455206e-04,2.596499003911201966e-05
1.936163253721552091e-03,3.545690037576207333e-04,-3.700932597807232548e-05
1.541502778997749920e-03,5.772796757174947484e-04,3.687134497860719454e-04
1.810254671662520163e-03,5.084782808594018495e-04,1.166635753960924306e-04
2.129771079345391723e-03,8.983309091581286911e-04,-4.946491878790910826e-04
1.555427081527942668e-03,7.365953463112463262e-04,-6.855643304758821718e-04
2.096040885545646330e-03,1.468336097804494311e-03,-7.686063588007056922e-05
1.823777354440946161e-03,1.142953040744479993e-03,-3.043237469412473587e-04
2.438277920215010941e-03,7.384184486080973015e-04,-2.173872142407480914e-04
1.932501163862294273e-03,5.992212471595726895e-04,-4.375428049333583225e-04
1.500767402255880154e-03,5.299073097616881223e-04,-6.101622102091495969e-04
1.141662896414198831e-03,5.362539395978541557e-04,-4.030096693688957777e-04
1.684138934279660752e-03,5.369658961914020333e-05,-7.118190596842708003e-04
1.946644117995852651e-03,-2.211592103804289400e-04,-1.015510937341540174e-03
1.728882824178103747e-03,3.242889966646831258e-04,-8.598371175893564523e-04
2.095310115228843362e-03,-6.161610460412636275e-04,-8.406191155831120067e-04
2.582405505715349228e-03,-8.116226132545782115e-04,-4.698999547029763103e-04
2.287894259391065003e-03,-1.235078371911757815e-03,-7.761335710239258747e-04
2.296227394499518199e-03,-1.077835375184534776e-03,-3.150643948346514012e-04
2.262299541382770812e-03,-1.355600959333034443e-03,-6.665516125466318343e-04
2.270278710765798787e-03,-1.672478995934613454e-03,-1.018574363525596950e-03
2.153509038118609029e-03,-1.680572076072015192e-03,-9.674357179779629950e-04
2.619448241491704587e-03,-1.472405483552890202e-03,-1.166343715398411324e-03
2.894711173639534941e-03,-1.448254893371489363e-03,-1.563165513995433929e-03
3.017100680883738704e-03,-1.539758196216568396e-03,-1.154667163081353172e-03
2.620453656577827282e-03,-2.687448885893029774e-03,-1.362586825515581506e-03
2.712133257732565576e-03,-2.744808748607201459e-03,-2.223806022493557844e-03
2.847716692200481532e-03,-2.444831294089221899e-03,-1.307446907666904613e-03
2.559229861136122584e-03,-2.036220315538292153e-03,-1.493845342902993915e-03
2.846275769278563701e-03,-2.293816539300634703e-03,-1.754820010138955465e-03
2.479119952623502331e-03,-2.129562478312213396e-03,-2.573198393870577277e-03
2.352690324703601409e-03,-2.388382355679797339e-03,-2.476344911349544122e-03
2.494017173212409108e-03,-2.291511943976125981e-03,-2.003910091885862006e-03
2.190058280734310300e-03,-2.901974098079956790e-03,-1.568738805190093713e-03
2.502490989871354165e-03,-2.001390137761873984e-03,-1.176651265372908239e-03
3.000136351227575705e-03,-2.232404341864485404e-03,-1.269515344323014034e-03
3.486608620400856104e-03,-2.729423771906465315e-03,-1.504348310490183664e-03
3.581787825440487568e-03,-2.836182615579421664e-03,-8.157313038511240441e-04
3.708320745626895055e-03,-3.576727639596344235e-03,-1.015746580304432642e-03
4.500754633797695789e-03,-3.658854735210988456e-03,-3.266808336584870603e-04
4.814638296906918746e-03,-4.029491172293390988e-03,-1.723312016851639723e-04
4.406273684046674820e-03,-4.240596990469317797e-03,-2.219515940858646664e-04
4.108500065026495646e-03,-4.403680133727359142e-03,-3.584718288674390032e-04
4.491792839019468145e-03,-3.522526265137883219e-03,7.243784661790623081e-05
4.894245205125338782e-03,-3.275423206989310203e-03,3.014125868105831780e-04
4.298284738626984534e-03,-3.208022552604325624e-03,1.209123177585505644e-03
4.304237430287183308e-03,-3.958582807457694877e-03,9.222416238874613006e-04
4.447463124575785041e-03,-4.086456081104646032e-03,5.649501144926427328e-04
4.226947156799314848e-03,-3.875982545589305110e-03,7.583920178078262710e-04
4.321901735553643556e-03,-4.123715289702227504e-03,3.346599702825074521e-04
3.850621910208381141e-03,-4.168322062624262025e-03,-1.479951293981916197e-04
3.614988969428059931e-03,-4.081735266061664417e-03,-3.164880834321480543e-05
3.354512241401767531e-03,-3.354505901952339452e-03,-5.464161335015221008e-04
3.406929670128011189e-03,-3.655398192310565283e-03,-1.130751070172705255e-03
3.697332351855661149e-03,-3.135026727721473318e-03,-1.177167315017913028e-03
3.860333015148029612e-03,-3.378606359255000025e-03,-1.117050084811151015e-03
4.616516870982597005e-03,-3.017824371946464194e-03,-6.022284927352943061e-04
4.267684946214359357e-03,-2.909482157234238343e-03,-3.759552862000301748e-04
4.554886258711444806e-03,-3.125870174892076293e-03,-3.098513269004129740e-04
3.989587538372227175e-03,-3.580407495877829544e-03,5.734784700906989525e-05
3.645888616059322386e-03,-3.583555739846097134e-03,-3.998155814269974562e-04
3.383124642411078700e-03,-4.496011247501179552e-03,-1.081266687123549680e-03
3.443513605887923209e-03,-4.981957970424899691e-03,-1.569180361288156174e-03
3.070042002603448963e-03,-4.454236278888794309e-03,-1.448195067547167073e-03
3.497095011941727966e-03,-4.669090701901067522e-03,-1.128779030754998051e-03
3.356462659588878468e-03,-4.832449925455145623e-03,-1.509157230292296637e-03
3.092899042491111406e-03,-4.650627821998538740e-03,-1.834438158394459742e-03
2.895800955462386750e-03,-4.620147225059974792e-03,-1.400482705248054819e-03
2.940916004009737870e-03,-4.224387983738485224e-03,-1.843567202078932096e-03
2.865932744953293351e-03,-4.700434440724281585e-03,-1.359360574374805959e-03
2.761629673614025057e-03,-5.150277812061422426e-03,-1.333400231196640818e-03
2.710584890941487510e-03,-5.299466655544087836e-03,-1.533399293142564653e-03
2.811582892610147658e-03,-5.568423188913462427e-03,-1.455176649469077559e-03
2.606655161066445594e-03,-4.949637252975896962e-03,-1.214951658659657987e-03
3.382747352504592974e-03,-5.226217382145655413e-03,-7.837626894009062841e-04
3.342721122741066329e-03,-4.369211745784832776e-03,-7.488258862075128103e-04
3.229345725033253706e-03,-4.613456839770410482e-03,-6.862766487478359290e-04
3.400545015354654657e-03,-5.568532600458859887e-03,-3.204861438522373942e-04
3.615800146196067148e-03,-5.607500394705366986e-03,-2.962373371766577725e-04
