ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.071199999999999974e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200018040035573e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200036080070461e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200054120106060e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200072160141303e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200090200176547e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200108240211790e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200126280247389e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200144320282277e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200162360317876e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200180400353474e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200198440388363e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200216480423961e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200234520458849e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200252560494448e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200270600530047e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200288640564935e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200306680600534e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200324720635777e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200342760670665e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200360800706264e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200378840741863e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200396880776751e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200414920812349e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200432960847237e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200451000882836e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200469040918435e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200487080953323e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200505120988922e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200523161024520e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200541201059409e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200559241094652e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200577281130251e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200595321165139e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200613361200737e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200631401235626e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200649441271224e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200667481306823e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200685521341711e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200703561377310e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200721601412909e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200739641447797e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200757681483395e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200775721518283e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200793761553882e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200811801589126e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200829841624014e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200847881659612e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200865921695211e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200883961730099e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200902001765698e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200920041800586e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200938081836185e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200956121871783e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.071200974161906672e+01,1.199999999999999858e+02,0.000000000000000000e+00
