gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-8.181389012151987772e-02,-2.182072110433958337e-02,-5.058608548388344311e-02
-3.365327651513412566e-02,3.063789227112684657e-02,-2.501496741179205091e-02
1.648663356511718969e-02,-4.873573955300333771e-02,3.708353377098873305e-02
-2.079538788953968348e-02,7.455047579131851565e-02,5.152126050471299290e-02
-2.956006749939126335e-02,5.248548445703307176e-03,3.897662092899318448e-02
-2.273050629451943763e-02,9.419773725663884226e-03,9.199804869825974063e-03
-5.850583978514734690e-02,-1.893383287723773498e-02,-6.314904837697760641e-03
1.335490310232639519e-02,-1.432483617087414521e-02,4.837456071144897313e-02
7.359000177825698701e-03,-9.905005975656432093e-03,2.766113073127000194e-02
-9.978084404387743689e-03,-9.856937465567629231e-03,4.090082945065709463e-02
1.536781953082691672e-02,-4.898280223695385821e-02,-2.181077500640606417e-02
-4.906886317499204592e-02,-9.733121257522114878e-02,1.052972350039365441e-03
-3.427246948427505741e-02,-2.151275790741056029e-02,-2.844486554458415875e-02
-5.318081442834323574e-02,-4.504724744778496048e-02,-1.542550858833124060e-02
4.820895910149444741e-02,-3.037844194178514895e-02,5.074873003667729893e-02
-6.388398926809846744e-03,-2.917031063068330904e-02,-4.120717263591761742e-02
8.037284645577956119e-03,-5.155001324926492164e-03,-3.617000838576701210e-02
6.472974708296622137e-02,-9.129993608170804131e-02,-6.216225074970812420e-02
3.388065906453788939e-02,7.077555888060214906e-02,1.458189905076574290e-02
-7.508829730552532555e-02,6.661912171562468787e-02,-2.667927024090266733e-02
7.424556981234113617e-02,-1.647338485073751926e-02,5.473518444458963517e-02
-3.014933216765534885e-02,-9.823538121253461847e-03,-1.485131377058796463e-02
6.126129219746903609e-02,-5.207060394910900669e-02,-9.759482608737511666e-02
-5.874184887264469190e-02,9.603941749664010596e-02,3.751968661115848147e-02
1.776708851555979310e-02,-1.019207516447922200e-02,-2.403311662179120553e-02
-6.556315526015420170e-02,-6.740296788464807121e-02,-2.216955522941150419e-02
1.245505849786918660e-02,1.096602992439093052e-02,1.372087146859160729e-02
8.725758892995012783e-02,2.988937551252348127e-02,-6.150453012794854929e-02
7.656743171286476031e-03,-8.298677361681232323e-02,8.558490559520254976e-03
-1.648793049661777255e-02,5.066023650513624965e-03,6.148772795200518199e-02
-4.959452835570390961e-02,-2.190364749887855830e-02,-3.780642636033354487e-02
-6.749898614848932887e-03,7.165398703733254215e-02,5.349742789773758583e-02
1.854963647415957054e-02,5.813336760037784989e-02,1.718312267621221329e-02
4.330560269679309404e-02,-2.801935918067978166e-03,1.035199727663788268e-02
1.617485115914808064e-02,1.765848111062858980e-02,1.801486126345262784e-02
-1.073812678272993010e-02,-7.831829422740821736e-03,7.465575285440503861e-02
-1.006716400278763988e-02,-1.119814186277705292e-02,-7.510750166962005918e-03
-3.242495119736383408e-02,-1.164583357852345610e-02,2.934523459958517100e-02
1.578787735198427036e-02,-5.595459810979430855e-03,1.510580924542692487e-02
-2.938623953539804684e-02,4.806945912103711971e-03,2.344894328149784574e-02
1.069499436597445147e-02,-5.869939958256446128e-02,-8.071026232785731558e-02
1.697542932223073883e-02,5.792365121573077834e-03,4.188234445293553820e-02
2.513537388878609238e-02,1.796008261587900973e-02,-8.117144182751149031e-04
-3.426995379378833251e-02,-7.017947566794569686e-03,1.080847076293036113e-01
1.070461504549573457e-02,7.173175784146085254e-02,-4.905283193829069327e-02
-6.209511964473501261e-02,-3.825091167438156303e-02,7.200467929148071655e-02
-2.190094669037768310e-02,-2.664759845687428644e-02,-4.637086898367318369e-03
-6.797755297809364439e-02,8.982899339627356539e-03,4.148687655917648182e-02
-1.676977898999566438e-02,5.275845452099779849e-03,-4.793270670600868061e-02
1.172733292361044684e-02,-2.201319774075546562e-02,-2.032794741490639989e-02
9.773556060930830777e-03,1.418122686990091162e-02,-7.257198905629383412e-02
5.090572745239636127e-02,3.046536456549483671e-02,-3.267359807812668382e-02
1.121192465525114312e-02,1.913235720856140687e-02,1.843172189176862583e-02
3.100942991532153539e-02,-9.037324597309837060e-02,5.827971319582216786e-02
-3.534592964454244535e-02,6.468684026975316664e-03,5.607184448080855532e-02
1.310164711209670617e-02,-1.688659233391339581e-02,-2.050321800575444914e-02
5.484400131504636733e-02,1.224881822497115615e-02,3.755546798908378225e-02
1.794439845619899207e-02,6.821825707492291425e-03,8.171048563761669492e-02
3.725176324259420191e-02,-6.432433846125931720e-02,3.567935422743704135e-03
-4.172385824462421233e-02,-1.353962357755636274e-02,-2.858432006141811005e-02
4.406708738011906427e-03,-1.690642566612516468e-02,-1.479048527568401286e-02
2.195343153652505597e-02,5.559687667223165396e-03,2.103053454513019102e-02
-4.555712289709189927e-02,-1.750419183987559149e-02,-3.801282837764535100e-02
-5.260464922810926397e-02,5.076039847370635710e-02,-3.952065890189646047e-02
1.807497383413016190e-02,2.458997961384635014e-02,1.899754951362132155e-02
5.362074820389513274e-02,4.982649525216237968e-02,-3.993227085482762423e-02
-4.886837056183696015e-02,-4.978302583665426134e-02,5.397794809891178890e-04
9.046731816313036828e-03,-3.591260857811993945e-02,5.746701173498769410e-02
6.476432723955506676e-02,-3.669661803546377110e-02,7.049075182612566694e-04
-2.164372645218668942e-02,-6.110803657918634224e-03,-2.669601870227790094e-02
-7.707841361639908295e-02,4.682316500089687972e-02,-1.579278133028378609e-03
1.026927617901797485e-01,-2.251604395997165373e-02,4.381617324860903606e-02
1.511317663864334207e-02,-2.426855009731239583e-04,4.446656115213254434e-02
-8.413230696076703929e-03,7.477488104740803720e-02,2.179251902038674762e-02
1.802818568395216439e-02,3.081380486943524968e-02,-4.974575739269521818e-02
-1.545085086504981511e-02,-2.533652654290428213e-03,-5.079515931209285101e-02
-1.587229922548208383e-02,-2.426687844902584545e-04,-4.448094596776210746e-02
3.395294388034034855e-02,-5.183268095120745211e-02,3.895012160178933092e-02
2.875725648970045567e-02,3.572436645415918294e-02,-8.113576779664502525e-02
7.730963290716241776e-02,4.011700724772994386e-02,2.999073321945682630e-02
4.384591681328355722e-02,6.565847565558428911e-02,2.667407179644729065e-02
2.760467228501732682e-03,2.468569341781504459e-02,-1.377837492307194996e-02
-6.578788668197798652e-03,-8.679555086393737906e-03,-9.904103347958482378e-03
2.418772405007276263e-02,-2.600913121215898960e-02,-6.404303088599666571e-02
-1.327576301890176225e-01,-4.438287187308800896e-02,-7.921160101876059678e-03
1.687138736514219584e-02,-8.937522199807464152e-02,1.017732995772917433e-02
2.808166464344521995e-02,-3.565581158977634141e-02,-8.393985256213562507e-02
1.169860146378258990e-02,3.364814407430825449e-03,8.356865890327244695e-02
7.524253672609170461e-03,9.871506813860706636e-03,3.762660462161598190e-02
1.724856238880798911e-03,1.050152291938895527e-03,-2.749265060253983789e-02
3.984534943675035329e-02,-2.748456322804010768e-03,-2.179108611733159007e-02
-1.962782173477870332e-02,2.410375301475346441e-02,-4.104533239432952424e-02
5.387690153212341959e-02,4.887542997241996895e-02,-1.149170790102617412e-02
8.837080420578109774e-02,5.572168708733040571e-02,-3.631246969901161248e-02
2.526071140686554292e-02,-1.444017908679655522e-02,-1.807673792201317658e-02
-1.049106730906771041e-02,3.651670337646180375e-02,-4.608137325875123064e-02
3.905709061951204847e-02,2.864711514413104121e-02,-2.310787274879652631e-02
2.530014044713978574e-02,3.757700791441007104e-02,-2.750596720120471184e-02
-4.182787075894809498e-02,5.371713910288838933e-02,4.423224773659874265e-02
1.766650868007219044e-02,1.674108773166307212e-02,-3.192276251763405404e-02
2.800087076716245918e-02,-1.226177683162129640e-02,7.619034814241977538e-02
-1.397283504219595449e-02,-4.073907741946315025e-02,-7.840381666096356283e-02
7.226063395926909938e-02,7.193855063681685313e-02,1.665265993664628852e-02
3.537236977029269147e-02,1.526781042616984913e-02,5.581402701420799979e-03
4.229148070055042952e-02,-1.058304482311982382e-02,4.117817343151694565e-02
1.942817350451060861e-03,-1.104115820661648794e-03,-3.296087547194662820e-02
1.069906249706945173e-01,-9.673727395589309594e-03,3.147281679891708508e-03
-1.359395298126070580e-02,4.919821900203897452e-02,2.765891706648680032e-02
2.582834325301202466e-02,-1.203941156206589152e-03,-4.676681681794431049e-03
-7.024673808677141251e-03,-2.386856171839457294e-02,2.933720568579288937e-02
-1.010984896627619301e-05,-2.594587258539889432e-02,-6.751873065648008980e-03
6.334746981038147373e-02,-3.554193413126694075e-03,1.315349856412392597e-02
-1.212266133818455834e-02,-1.087941248358575280e-02,1.504093540390095268e-02
1.482987501199354088e-02,1.450881274146659586e-02,-5.546185829686323121e-02
4.849152648044433717e-02,2.614311392106324558e-02,-2.446501179446164062e-02
-1.821944151671144388e-02,4.933711406108794509e-03,-1.564265241230962736e-02
4.231168587519106017e-02,1.679881144491211439e-02,2.140887254686150380e-03
5.612506416046237484e-02,7.797111502087106238e-02,6.517487076590258201e-03
-3.047894461709740876e-02,3.747785221064275397e-03,4.926939415827454039e-02
7.779111897454080160e-02,-5.580414457665442557e-02,1.469015025669127665e-02
1.291768298334724195e-02,5.549300250664121470e-03,-2.888550012215635940e-02
-6.001346678310376381e-02,-8.017272269702863108e-02,-1.607594955861391811e-02
1.124452709770770373e-02,4.999218785889818911e-02,-4.442533868513277168e-02
9.196555485787960560e-02,-2.602314135262374581e-02,-5.241317901744760310e-02
4.397473801646098468e-02,4.228352183550692506e-02,2.058937499112811764e-02
3.435131897453736621e-02,-2.006949300899804264e-03,-3.823393755515470949e-02
-3.486075527167888793e-02,-4.251324393750133268e-02,-9.258648993523127535e-02
-1.200078390621818827e-02,2.167234198373355156e-03,4.168203429475803717e-02
-4.684767359865296688e-02,-8.164735797606076373e-02,5.387872584779444633e-03
4.396857833385620085e-02,2.658348198072461172e-02,-6.983224717082431310e-03
-3.579134751731479630e-02,-7.971623946349894879e-03,-1.175065208973581979e-02
-2.429398187274724522e-03,1.908219752317693099e-02,-3.406892006392073236e-02
8.367133988275812784e-02,-1.637701582441141585e-02,-9.451066368875873924e-02
-4.296237866330734900e-02,-5.081773508786323335e-02,-2.322229621654648551e-02
4.875104873781189313e-02,2.432499349736760852e-02,-3.273208377542948400e-03
6.499124543174003565e-02,-5.151164656104155123e-03,-7.635009722436927881e-02
2.333181523956200792e-02,-3.290226669181157970e-02,2.015013288023849089e-03
5.469694444677598161e-02,6.963461325858462392e-02,9.579367891002031621e-02
-3.498686566143943688e-02,-1.273095185118119400e-02,-1.140014000621718260e-02
2.765484667265822108e-02,-5.407828590843740194e-03,-1.544230211582369935e-02
1.961766776908123108e-02,-4.256253033951056669e-02,5.014562180525227592e-02
-2.880158831004085360e-02,6.326354434814653038e-02,-2.375555848855524441e-02
3.516183626947437090e-03,1.389354093996268691e-02,4.408761326589507451e-02
-2.743641974956478533e-02,-5.973426190571581862e-02,-8.718670447223972331e-02
-2.531170812285369123e-02,-1.424680380566790104e-02,1.397087255106818290e-02
1.043445400517952204e-01,-6.720053437611324051e-03,-4.956020980896707478e-02
6.898144854845840446e-02,3.366635317665206406e-02,1.795367438452252773e-02
3.570659330942136528e-02,-3.700280960381556201e-03,7.154310833415754300e-02
-2.683418752020479137e-02,-2.516834067099522898e-02,-4.124458809314524022e-02
2.532035606863488469e-03,5.480772119615404114e-02,5.408486877109341256e-02
7.941413533224103705e-02,-6.569128105975820253e-02,6.348605746244655179e-02
7.180304640587742426e-02,-4.528364764817902760e-02,6.343595836279498912e-02
-6.962830068106926062e-03,-2.528743623569720128e-02,7.877653971207537742e-02
1.950354162358603621e-02,1.614468832700970830e-02,3.697432848429653418e-02
1.522117992094422848e-02,-2.939747412049180386e-02,-5.785896715384888922e-02
1.103132339143827502e-02,-6.121665975586163683e-02,4.728837798596600278e-02
-2.598090262269287659e-02,1.546271203042674097e-02,6.506705832465363437e-02
2.829956705091821959e-03,-2.154195158765254137e-02,-3.354164825303501685e-02
-3.730045534893837531e-03,-3.644672833564619602e-02,4.934484477703474092e-02
1.771245625668478249e-02,1.209849233136343905e-02,-6.194772151785250813e-02
1.778679901865775487e-02,8.017940278266346907e-03,3.232501849636867930e-02
-6.672791097888046419e-02,6.354961615887175230e-02,1.729864308295115186e-02
-3.910983154652322019e-02,2.799780488999878067e-02,2.215393048939405009e-03
8.366000499606385254e-02,2.626812281903162863e-02,-3.683728929486986686e-02
3.085013973166776322e-02,-3.805692072724600056e-02,3.157577319058726961e-02
1.456009642729156001e-03,5.647898980356806653e-02,-6.540907479150268045e-02
-1.397925547376566852e-02,-9.086586685984835571e-03,-9.818654961782804017e-03
-3.091390936097982833e-03,-1.586594962560966549e-02,-9.255302124773986255e-03
1.192811485040991444e-02,9.559522047973143671e-03,2.964879761538993796e-02
-2.071576479205341353e-02,-3.693020013803700874e-02,-8.507819504137281719e-02
-1.291090643222481821e-02,-6.405162117309406988e-02,-5.360944718397066266e-02
-3.302651864553119571e-02,-4.118590156026817606e-02,-2.048563521412218730e-02
1.808001231821466936e-02,-7.561627363325482132e-03,-7.724709268816412622e-02
2.073251065493377648e-02,5.138984599516231710e-02,3.437557754275760713e-02
-1.241456572259875407e-02,-1.692152596696107347e-02,7.793066935693817102e-03
-1.906406699526173518e-02,-2.466778094043108743e-02,-4.169254970429228657e-02
5.255393977183787230e-02,6.783823711250439037e-02,-2.368046195341016666e-02
-7.536885904843157458e-02,4.347979433725628518e-04,2.311893162926922582e-02
-1.979732719707602909e-02,1.717040202966383169e-02,-2.494502239573821376e-02
4.870184409888015514e-02,2.837734522353415126e-02,-5.417908380872930169e-02
9.862382079378860522e-04,-5.058900700377889220e-02,8.834524304561738525e-03
2.223996470060637248e-02,-3.777211849531662141e-02,4.230371161898700133e-02
3.620102507880997716e-02,1.844515723175664187e-02,-2.019121233344032401e-02
-3.787535812628751997e-02,-3.925335881616449918e-02,-6.691275395195324383e-02
3.758066974411982536e-02,-2.100859256859888627e-02,-3.543090671885895659e-02
-7.898848002874268859e-02,-9.439772426671239058e-03,2.352340908213025605e-02
